status,pair_id,job_id,axis,factor_metric,site,stack,block,scale,audio_suffix_tokens,patched_spectral_centroid_mean_hz,target_baseline_spectral_centroid_mean_hz,source_baseline_spectral_centroid_mean_hz,population_gap_spectral_centroid_mean_hz,patched_rms_dbfs,target_baseline_rms_dbfs,source_baseline_rms_dbfs,population_gap_rms_dbfs,patched_high_to_low_db,target_baseline_high_to_low_db,source_baseline_high_to_low_db,population_gap_high_to_low_db,patched_crest_factor_db,target_baseline_crest_factor_db,source_baseline_crest_factor_db,population_gap_crest_factor_db,patched_spectral_flatness_mean,target_baseline_spectral_flatness_mean,source_baseline_spectral_flatness_mean,population_gap_spectral_flatness_mean,patched_onset_strength_max,target_baseline_onset_strength_max,source_baseline_onset_strength_max,population_gap_onset_strength_max
ok,corpus-000,corpus-000-single-sample-000-seed-30000,loudness,rms_dbfs,transformer.transformer_blocks.1,dual,1,0.5,,1024.4488525390625,1020.1132202148438,1102.5061950683594,82.39297485351562,-22.002719198955734,-22.059261108374276,-17.51305129620997,4.546209812164307,-44.138598817909624,-44.11633307778763,-40.26680762612747,3.8495254516601562,9.596163626057203,9.617951183837521,11.219979076903927,1.6020278930664062,6.81499732309021e-05,6.720481178490445e-05,9.405564378539566e-05,2.685083200049121e-05,1.7550373077392578,1.7491744756698608,2.262870132923126,0.5136956572532654
