status,pair_id,job_id,axis,factor_metric,site,stack,block,scale,audio_suffix_tokens,patched_spectral_centroid_mean_hz,target_baseline_spectral_centroid_mean_hz,source_baseline_spectral_centroid_mean_hz,population_gap_spectral_centroid_mean_hz,patched_rms_dbfs,target_baseline_rms_dbfs,source_baseline_rms_dbfs,population_gap_rms_dbfs,patched_high_to_low_db,target_baseline_high_to_low_db,source_baseline_high_to_low_db,population_gap_high_to_low_db,patched_crest_factor_db,target_baseline_crest_factor_db,source_baseline_crest_factor_db,population_gap_crest_factor_db,patched_spectral_flatness_mean,target_baseline_spectral_flatness_mean,source_baseline_spectral_flatness_mean,population_gap_spectral_flatness_mean,patched_onset_strength_max,target_baseline_onset_strength_max,source_baseline_onset_strength_max,population_gap_onset_strength_max
ok,corpus-100,corpus-100-single-sample-000-seed-30100,brightness,spectral_centroid_mean_hz,transformer.transformer_blocks.3,dual,3,2.0,,3740.64990234375,3765.694580078125,5993.497985839844,2227.8034057617188,-13.117778019620276,-13.406891883158112,-0.5076766617530826,12.89921522140503,-3.375908224304725,-3.316011835941251,23.68492514907462,27.00093698501587,10.0218245584027,9.934773178752481,13.489042969401895,3.554269790649414,0.0005034151254221797,0.0004715817922260612,0.0009425995303899981,0.0004710177381639369,3.509328842163086,1.9339953660964966,6.799504965543747,4.86550959944725
ok,corpus-100,corpus-100-single-sample-000-seed-30100,brightness,spectral_centroid_mean_hz,transformer.transformer_blocks.3,dual,3,4.0,,3726.09521484375,3765.694580078125,5993.497985839844,2227.8034057617188,-12.8956213357524,-13.406891883158112,-0.5076766617530826,12.89921522140503,-3.3949087059334664,-3.316011835941251,23.68492514907462,27.00093698501587,10.140045034317565,9.934773178752481,13.489042969401895,3.554269790649414,0.0005290171829983592,0.0004715817922260612,0.0009425995303899981,0.0004710177381639369,3.5529448986053467,1.9339953660964966,6.799504965543747,4.86550959944725
ok,corpus-149,corpus-149-single-sample-000-seed-30149,brightness,spectral_centroid_mean_hz,transformer.transformer_blocks.3,dual,3,0.5,,1847.3211669921875,1847.0262451171875,4074.8296508789062,2227.8034057617188,-24.8203750490947,-24.631731293643313,-11.732516072238283,12.89921522140503,-33.495040381362756,-33.429205879348764,-6.428268894332895,27.00093698501587,10.898590362354978,10.897861029687974,14.452130820337388,3.554269790649414,0.00042845139978453517,0.00042257492896169424,0.0008935926671256311,0.0004710177381639369,0.7843232154846191,0.7872036695480347,5.652713268995285,4.86550959944725
ok,corpus-149,corpus-149-single-sample-000-seed-30149,brightness,spectral_centroid_mean_hz,transformer.transformer_blocks.3,dual,3,1.0,,1863.7503662109375,1847.0262451171875,4074.8296508789062,2227.8034057617188,-25.15770272830597,-24.631731293643313,-11.732516072238283,12.89921522140503,-33.352832123926916,-33.429205879348764,-6.428268894332895,27.00093698501587,11.016347486396793,10.897861029687974,14.452130820337388,3.554269790649414,0.0004394174902699888,0.00042257492896169424,0.0008935926671256311,0.0004710177381639369,0.7576236724853516,0.7872036695480347,5.652713268995285,4.86550959944725
ok,corpus-149,corpus-149-single-sample-000-seed-30149,brightness,spectral_centroid_mean_hz,transformer.transformer_blocks.3,dual,3,2.0,,1869.2044677734375,1847.0262451171875,4074.8296508789062,2227.8034057617188,-24.870257690562557,-24.631731293643313,-11.732516072238283,12.89921522140503,-33.02212516278668,-33.429205879348764,-6.428268894332895,27.00093698501587,11.042597112001424,10.897861029687974,14.452130820337388,3.554269790649414,0.0004350684175733477,0.00042257492896169424,0.0008935926671256311,0.0004710177381639369,0.7658489942550659,0.7872036695480347,5.652713268995285,4.86550959944725
ok,corpus-149,corpus-149-single-sample-000-seed-30149,brightness,spectral_centroid_mean_hz,transformer.transformer_blocks.3,dual,3,4.0,,1889.2835693359375,1847.0262451171875,4074.8296508789062,2227.8034057617188,-25.118117313946993,-24.631731293643313,-11.732516072238283,12.89921522140503,-33.26617451308249,-33.429205879348764,-6.428268894332895,27.00093698501587,11.54065532611372,10.897861029687974,14.452130820337388,3.554269790649414,0.0004533229803200811,0.00042257492896169424,0.0008935926671256311,0.0004710177381639369,0.7844115495681763,0.7872036695480347,5.652713268995285,4.86550959944725
ok,corpus-199,corpus-199-single-sample-000-seed-30199,brightness,spectral_centroid_mean_hz,transformer.transformer_blocks.3,dual,3,0.5,,2994.8115234375,2941.719482421875,5169.522888183594,2227.8034057617188,-22.45496691284384,-22.189925233073392,-9.290710011668363,12.89921522140503,-11.241641508300994,-11.586607816016386,15.414329168999483,27.00093698501587,10.841233053508166,10.858905875347425,14.413175665996839,3.554269790649414,8.31902798381634e-05,8.050050382735208e-05,0.000551518241991289,0.0004710177381639369,3.2119131088256836,3.166949510574341,8.032459110021591,4.86550959944725
ok,corpus-199,corpus-199-single-sample-000-seed-30199,brightness,spectral_centroid_mean_hz,transformer.transformer_blocks.3,dual,3,1.0,,3047.982421875,2941.719482421875,5169.522888183594,2227.8034057617188,-22.732621008166838,-22.189925233073392,-9.290710011668363,12.89921522140503,-10.888257038289614,-11.586607816016386,15.414329168999483,27.00093698501587,10.863583230458469,10.858905875347425,14.413175665996839,3.554269790649414,8.621504821348935e-05,8.050050382735208e-05,0.000551518241991289,0.0004710177381639369,3.2579846382141113,3.166949510574341,8.032459110021591,4.86550959944725
ok,corpus-199,corpus-199-single-sample-000-seed-30199,brightness,spectral_centroid_mean_hz,transformer.transformer_blocks.3,dual,3,2.0,,3160.7822265625,2941.719482421875,5169.522888183594,2227.8034057617188,-23.31447424820145,-22.189925233073392,-9.290710011668363,12.89921522140503,-10.127230740562664,-11.586607816016386,15.414329168999483,27.00093698501587,11.070787116025386,10.858905875347425,14.413175665996839,3.554269790649414,9.289016452385113e-05,8.050050382735208e-05,0.000551518241991289,0.0004710177381639369,3.357083797454834,3.166949510574341,8.032459110021591,4.86550959944725
ok,corpus-199,corpus-199-single-sample-000-seed-30199,brightness,spectral_centroid_mean_hz,transformer.transformer_blocks.3,dual,3,4.0,,3382.80029296875,2941.719482421875,5169.522888183594,2227.8034057617188,-24.586401804286226,-22.189925233073392,-9.290710011668363,12.89921522140503,-8.4992815031652,-11.586607816016386,15.414329168999483,27.00093698501587,11.80132243322195,10.858905875347425,14.413175665996839,3.554269790649414,0.00010888822725974023,8.050050382735208e-05,0.000551518241991289,0.0004710177381639369,3.556122064590454,3.166949510574341,8.032459110021591,4.86550959944725
ok,corpus-249,corpus-249-single-sample-000-seed-30249,brightness,spectral_centroid_mean_hz,transformer.transformer_blocks.3,dual,3,0.5,,2754.68408203125,2760.216796875,4988.020202636719,2227.8034057617188,-39.63202632710979,-40.3584772363064,-27.45926201490137,12.89921522140503,-0.3816260813242444,-0.7144126124631672,26.2865243725527,27.00093698501587,13.257824115765402,13.030262264048364,16.584532054697778,3.554269790649414,0.00019525115203578025,0.00020916333596687764,0.0006801810741308145,0.0004710177381639369,4.582542419433594,4.399779319763184,9.265288919210434,4.86550959944725
ok,corpus-249,corpus-249-single-sample-000-seed-30249,brightness,spectral_centroid_mean_hz,transformer.transformer_blocks.3,dual,3,1.0,,2753.5322265625,2760.216796875,4988.020202636719,2227.8034057617188,-39.310851746963365,-40.3584772363064,-27.45926201490137,12.89921522140503,-0.40398185205160286,-0.7144126124631672,26.2865243725527,27.00093698501587,13.263557221135908,13.030262264048364,16.584532054697778,3.554269790649414,0.00019206835713703185,0.00020916333596687764,0.0006801810741308145,0.0004710177381639369,4.646132469177246,4.399779319763184,9.265288919210434,4.86550959944725
ok,corpus-249,corpus-249-single-sample-000-seed-30249,brightness,spectral_centroid_mean_hz,transformer.transformer_blocks.3,dual,3,2.0,,2717.469970703125,2760.216796875,4988.020202636719,2227.8034057617188,-38.39777052766972,-40.3584772363064,-27.45926201490137,12.89921522140503,-0.2544867000860665,-0.7144126124631672,26.2865243725527,27.00093698501587,13.72005180075119,13.030262264048364,16.584532054697778,3.554269790649414,0.00016602383402641863,0.00020916333596687764,0.0006801810741308145,0.0004710177381639369,4.796262264251709,4.399779319763184,9.265288919210434,4.86550959944725
ok,corpus-249,corpus-249-single-sample-000-seed-30249,brightness,spectral_centroid_mean_hz,transformer.transformer_blocks.3,dual,3,4.0,,2685.831298828125,2760.216796875,4988.020202636719,2227.8034057617188,-36.46831266716299,-40.3584772363064,-27.45926201490137,12.89921522140503,0.8463382857431124,-0.7144126124631672,26.2865243725527,27.00093698501587,13.62981812381526,13.030262264048364,16.584532054697778,3.554269790649414,0.00013122650852892548,0.00020916333596687764,0.0006801810741308145,0.0004710177381639369,4.871301651000977,4.399779319763184,9.265288919210434,4.86550959944725
