status,error,job_id,steered_job_id,pair_id,side,site,stack,block,scale,token_window_label,token_start,token_end,audio_tokens,token_start_fraction,token_end_fraction,segment_label,segment_start_fraction,segment_end_fraction,segment_overlap_fraction,segment_inside_token_window,clip_spectral_centroid_mean_hz,rms_dbfs,duration,steps,guidance_scale,seed,prompt,wav_path,elapsed_seconds,spectral_centroid_mean_hz,spectral_centroid_median_hz,segment_start_sample,segment_end_sample
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_first_half_s0p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,0.0,first_half,0,322,645,0.0,0.5,q4,0.75,1.0,0.0,False,1148.9371337890625,-25.310631922831483,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-first-half-s0p0.wav,4.54,842.5733032226562,754.13525390625,115762,154350
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_first_half_s1p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,1.0,first_half,0,322,645,0.0,0.5,q1,0.0,0.25,1.0,True,1210.692138671875,-25.940400455466527,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-first-half-s1p0.wav,3.514,1262.5042724609375,1367.1265869140625,0,38588
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_first_half_s1p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,1.0,first_half,0,322,645,0.0,0.5,q2,0.25,0.5,1.0,True,1210.692138671875,-25.940400455466527,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-first-half-s1p0.wav,3.515,1098.86083984375,960.7628784179688,38588,77175
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_first_half_s1p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,1.0,first_half,0,322,645,0.0,0.5,q3,0.5,0.75,0.0,False,1210.692138671875,-25.940400455466527,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-first-half-s1p0.wav,3.516,1609.8958740234375,1603.2432861328125,77175,115762
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_first_half_s1p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,1.0,first_half,0,322,645,0.0,0.5,q4,0.75,1.0,0.0,False,1210.692138671875,-25.940400455466527,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-first-half-s1p0.wav,3.517,881.4178466796875,786.0840454101562,115762,154350
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_first_half_s2p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,2.0,first_half,0,322,645,0.0,0.5,q1,0.0,0.25,1.0,True,1277.23876953125,-26.602367347811587,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-first-half-s2p0.wav,6.617,1328.750244140625,1406.6602783203125,0,38588
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_first_half_s2p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,2.0,first_half,0,322,645,0.0,0.5,q2,0.25,0.5,1.0,True,1277.23876953125,-26.602367347811587,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-first-half-s2p0.wav,6.619,1179.79296875,1050.469970703125,38588,77175
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_first_half_s2p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,2.0,first_half,0,322,645,0.0,0.5,q3,0.5,0.75,0.0,False,1277.23876953125,-26.602367347811587,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-first-half-s2p0.wav,6.62,1683.2049560546875,1678.41845703125,77175,115762
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_first_half_s2p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,2.0,first_half,0,322,645,0.0,0.5,q4,0.75,1.0,0.0,False,1277.23876953125,-26.602367347811587,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-first-half-s2p0.wav,6.621,924.2694091796875,813.37109375,115762,154350
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_first_half_s4p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,4.0,first_half,0,322,645,0.0,0.5,q1,0.0,0.25,1.0,True,1431.438720703125,-28.247486654794912,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-first-half-s4p0.wav,3.702,1486.3201904296875,1565.797607421875,0,38588
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_first_half_s4p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,4.0,first_half,0,322,645,0.0,0.5,q2,0.25,0.5,1.0,True,1431.438720703125,-28.247486654794912,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-first-half-s4p0.wav,3.703,1404.9072265625,1354.96142578125,38588,77175
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_first_half_s4p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,4.0,first_half,0,322,645,0.0,0.5,q3,0.5,0.75,0.0,False,1431.438720703125,-28.247486654794912,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-first-half-s4p0.wav,3.705,1820.6805419921875,1809.81103515625,77175,115762
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_first_half_s4p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,4.0,first_half,0,322,645,0.0,0.5,q4,0.75,1.0,0.0,False,1431.438720703125,-28.247486654794912,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-first-half-s4p0.wav,3.706,1026.67431640625,928.6966552734375,115762,154350
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_middle_half_s0p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,0.0,middle_half,161,484,645,0.25,0.75,q1,0.0,0.25,0.0,False,1148.9371337890625,-25.310631922831483,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-middle-half-s0p0.wav,3.901,1200.6614990234375,1289.5706787109375,0,38588
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_middle_half_s0p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,0.0,middle_half,161,484,645,0.25,0.75,q2,0.25,0.5,1.0,True,1148.9371337890625,-25.310631922831483,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-middle-half-s0p0.wav,3.903,1028.3350830078125,881.6972045898438,38588,77175
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_middle_half_s0p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,0.0,middle_half,161,484,645,0.25,0.75,q3,0.5,0.75,1.0,True,1148.9371337890625,-25.310631922831483,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-middle-half-s0p0.wav,3.904,1534.808837890625,1522.70263671875,77175,115762
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_middle_half_s0p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,0.0,middle_half,161,484,645,0.25,0.75,q4,0.75,1.0,0.0,False,1148.9371337890625,-25.310631922831483,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-middle-half-s0p0.wav,3.904,842.5732421875,754.1353759765625,115762,154350
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_middle_half_s1p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,1.0,middle_half,161,484,645,0.25,0.75,q1,0.0,0.25,0.0,False,1183.035400390625,-25.32138492190541,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-middle-half-s1p0.wav,3.599,1231.6268310546875,1315.6116943359375,0,38588
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_middle_half_s1p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,1.0,middle_half,161,484,645,0.25,0.75,q2,0.25,0.5,1.0,True,1183.035400390625,-25.32138492190541,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-middle-half-s1p0.wav,3.6,1061.2022705078125,917.9033203125,38588,77175
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_middle_half_s1p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,1.0,middle_half,161,484,645,0.25,0.75,q3,0.5,0.75,1.0,True,1183.035400390625,-25.32138492190541,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-middle-half-s1p0.wav,3.601,1591.683349609375,1587.994873046875,77175,115762
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_middle_half_s1p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,1.0,middle_half,161,484,645,0.25,0.75,q4,0.75,1.0,0.0,False,1183.035400390625,-25.32138492190541,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-middle-half-s1p0.wav,3.602,859.2442626953125,767.9529418945312,115762,154350
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_middle_half_s2p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,2.0,middle_half,161,484,645,0.25,0.75,q1,0.0,0.25,0.0,False,1216.1474609375,-25.380338719251732,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-middle-half-s2p0.wav,3.65,1261.925537109375,1325.794677734375,0,38588
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_middle_half_s2p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,2.0,middle_half,161,484,645,0.25,0.75,q2,0.25,0.5,1.0,True,1216.1474609375,-25.380338719251732,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-middle-half-s2p0.wav,3.652,1092.07177734375,946.6372680664062,38588,77175
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_middle_half_s2p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,2.0,middle_half,161,484,645,0.25,0.75,q3,0.5,0.75,1.0,True,1216.1474609375,-25.380338719251732,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-middle-half-s2p0.wav,3.653,1646.49560546875,1648.941650390625,77175,115762
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_middle_half_s2p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,2.0,middle_half,161,484,645,0.25,0.75,q4,0.75,1.0,0.0,False,1216.1474609375,-25.380338719251732,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-middle-half-s2p0.wav,3.654,876.0949096679688,782.7754516601562,115762,154350
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_middle_half_s4p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,4.0,middle_half,161,484,645,0.25,0.75,q1,0.0,0.25,0.0,False,1280.9306640625,-25.469488267150094,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-middle-half-s4p0.wav,3.787,1315.2275390625,1410.3485107421875,0,38588
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_middle_half_s4p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,4.0,middle_half,161,484,645,0.25,0.75,q2,0.25,0.5,1.0,True,1280.9306640625,-25.469488267150094,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-middle-half-s4p0.wav,3.789,1152.1407470703125,1008.3524169921875,38588,77175
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_middle_half_s4p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,4.0,middle_half,161,484,645,0.25,0.75,q3,0.5,0.75,1.0,True,1280.9306640625,-25.469488267150094,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-middle-half-s4p0.wav,3.79,1756.264404296875,1749.25146484375,77175,115762
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_middle_half_s4p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,4.0,middle_half,161,484,645,0.25,0.75,q4,0.75,1.0,0.0,False,1280.9306640625,-25.469488267150094,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-middle-half-s4p0.wav,3.79,912.0210571289062,809.2217407226562,115762,154350
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_second_half_s0p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,0.0,second_half,322,645,645,0.5,1.0,q1,0.0,0.25,0.0,False,1148.9371337890625,-25.310631922831483,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-second-half-s0p0.wav,3.545,1200.6614990234375,1289.5709228515625,0,38588
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_second_half_s0p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,0.0,second_half,322,645,645,0.5,1.0,q2,0.25,0.5,0.0,False,1148.9371337890625,-25.310631922831483,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-second-half-s0p0.wav,3.546,1028.3349609375,881.6973266601562,38588,77175
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_second_half_s0p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,0.0,second_half,322,645,645,0.5,1.0,q3,0.5,0.75,1.0,True,1148.9371337890625,-25.310631922831483,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-second-half-s0p0.wav,3.548,1534.8087158203125,1522.702392578125,77175,115762
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_second_half_s0p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,0.0,second_half,322,645,645,0.5,1.0,q4,0.75,1.0,1.0,True,1148.9371337890625,-25.310631922831483,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-second-half-s0p0.wav,3.549,842.5733032226562,754.13525390625,115762,154350
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_second_half_s1p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,1.0,second_half,322,645,645,0.5,1.0,q1,0.0,0.25,0.0,False,1185.1103515625,-25.277032068311087,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-second-half-s1p0.wav,3.577,1233.1630859375,1324.7425537109375,0,38588
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_second_half_s1p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,1.0,second_half,322,645,645,0.5,1.0,q2,0.25,0.5,0.0,False,1185.1103515625,-25.277032068311087,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-second-half-s1p0.wav,3.578,1061.0787353515625,915.0977783203125,38588,77175
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_second_half_s1p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,1.0,second_half,322,645,645,0.5,1.0,q3,0.5,0.75,1.0,True,1185.1103515625,-25.277032068311087,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-second-half-s1p0.wav,3.579,1603.13232421875,1598.2669677734375,77175,115762
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_second_half_s1p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,1.0,second_half,322,645,645,0.5,1.0,q4,0.75,1.0,1.0,True,1185.1103515625,-25.277032068311087,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-second-half-s1p0.wav,3.58,854.2918090820312,761.9752197265625,115762,154350
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_second_half_s2p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,2.0,second_half,322,645,645,0.5,1.0,q1,0.0,0.25,0.0,False,1220.8052978515625,-25.280645857290946,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-second-half-s2p0.wav,3.847,1263.119873046875,1319.1195068359375,0,38588
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_second_half_s2p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,2.0,second_half,322,645,645,0.5,1.0,q2,0.25,0.5,0.0,False,1220.8052978515625,-25.280645857290946,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-second-half-s2p0.wav,3.848,1093.9696044921875,953.8668212890625,38588,77175
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_second_half_s2p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,2.0,second_half,322,645,645,0.5,1.0,q3,0.5,0.75,1.0,True,1220.8052978515625,-25.280645857290946,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-second-half-s2p0.wav,3.85,1669.8896484375,1661.9615478515625,77175,115762
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_second_half_s2p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,2.0,second_half,322,645,645,0.5,1.0,q4,0.75,1.0,1.0,True,1220.8052978515625,-25.280645857290946,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-second-half-s2p0.wav,3.85,867.7321166992188,768.6237182617188,115762,154350
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_second_half_s4p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,4.0,second_half,322,645,645,0.5,1.0,q1,0.0,0.25,0.0,False,1280.69140625,-25.05684816634689,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-second-half-s4p0.wav,3.676,1309.366943359375,1388.05810546875,0,38588
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_second_half_s4p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,4.0,second_half,322,645,645,0.5,1.0,q2,0.25,0.5,0.0,False,1280.69140625,-25.05684816634689,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-second-half-s4p0.wav,3.678,1147.945556640625,998.4418334960938,38588,77175
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_second_half_s4p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,4.0,second_half,322,645,645,0.5,1.0,q3,0.5,0.75,1.0,True,1280.69140625,-25.05684816634689,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-second-half-s4p0.wav,3.679,1792.187744140625,1785.5494384765625,77175,115762
ok,,bright-s04-l3-single-sample-000-seed-7027,bright-s04-l3-single-sample-000-seed-7027_transformer_blocks-3_second_half_s4p0,bright-s04-l3,single,transformer.transformer_blocks.3,dual,3,4.0,second_half,322,645,645,0.5,1.0,q4,0.75,1.0,1.0,True,1280.69140625,-25.05684816634689,3.5,50,4.0,7027,a neutral and balanced blowing wind,/outputs/time-localized-brightness-steer-v1/bright-s04-l3/single/bright-s04-l3-single-sample-000-seed-7027-transformer-blocks-3-second-half-s4p0.wav,3.68,884.7673950195312,782.1384887695312,115762,154350
