status,error,pair_id,site,stack,block,direction,source_side,target_side,alpha,suffix_tokens,patched_onset_strength_max,target_baseline_onset_strength_max,source_baseline_onset_strength_max,patched_spectral_centroid_mean_hz,target_baseline_spectral_centroid_mean_hz,source_baseline_spectral_centroid_mean_hz,patched_decay_time_to_minus_20db_ms,target_baseline_decay_time_to_minus_20db_ms,source_baseline_decay_time_to_minus_20db_ms,patched_high_to_low_db,target_baseline_high_to_low_db,source_baseline_high_to_low_db,patched_tail_energy_fraction_500ms,target_baseline_tail_energy_fraction_500ms,source_baseline_tail_energy_fraction_500ms,patched_direct_to_late_db,target_baseline_direct_to_late_db,source_baseline_direct_to_late_db,patched_reverb_proxy_score,target_baseline_reverb_proxy_score,source_baseline_reverb_proxy_score,patched_late_energy_fraction_300ms,target_baseline_late_energy_fraction_300ms,source_baseline_late_energy_fraction_300ms,patched_late_energy_fraction_700ms,target_baseline_late_energy_fraction_700ms,source_baseline_late_energy_fraction_700ms
ok,,06,transformer.single_transformer_blocks.9,single,9,dry_to_reverberant,negative,positive,1.0,645,4.5055036544799805,11.780889511108398,3.7698428630828857,2043.8494873046875,2485.99169921875,2059.878662109375,290.24943310657596,69.65986394557822,296.05442176870747,-8.606373188105099,12.647815966797307,-9.157414371589862,0.0,0.3660300155577503,0.0,-8.524305375484595,15.782225805659351,-8.446219078645251,0.3957534412146561,0.22663152555062197,0.40413562361940736,0.31042533065064615,0.37103274614662163,0.3375268317828929,0.0,0.2831308513601746,0.0
ok,,07,transformer.transformer_blocks.3,dual,3,reverberant_to_dry,positive,negative,1.0,,11.202879905700684,8.149001121520996,13.51719856262207,2182.251220703125,2199.049560546875,2337.575439453125,145.12471655328798,81.26984126984127,150.92970521541952,-4.036922001804651,6.28018313117966,-3.8211563990857695,0.0005301105391450176,0.5685320530806214,0.00040714951122414184,1.1607521503430256,0.010429408182282706,-0.6508602377126875,0.14704179288778205,0.5661855550901799,0.18075412477229838,0.007548701695625499,0.6392959584530075,0.004865814533752647,0.0,0.5598610715242381,0.0
ok,,07,transformer.transformer_blocks.3,dual,3,dry_to_reverberant,negative,positive,1.0,,10.495458602905273,13.51719856262207,8.149001121520996,2359.38232421875,2337.575439453125,2199.049560546875,81.26984126984127,150.92970521541952,81.26984126984127,5.6900208523937685,-3.8211563990857695,6.28018313117966,0.5790068523920298,0.00040714951122414184,0.5685320530806214,-0.8210750236374689,-0.6508602377126875,0.010429408182282706,0.593183343915845,0.18075412477229838,0.5661855550901799,0.6555445944392253,0.004865814533752647,0.6392959584530075,0.5768808425091768,0.0,0.5598610715242381
ok,,07,transformer.single_transformer_blocks.3,single,3,reverberant_to_dry,positive,negative,1.0,645,12.879642486572266,8.149001121520996,13.51719856262207,2318.9248046875,2199.049560546875,2337.575439453125,150.92970521541952,81.26984126984127,150.92970521541952,-4.17718847270468,6.28018313117966,-3.8211563990857695,0.00026857705968707634,0.5685320530806214,0.00040714951122414184,0.8015103297636023,0.010429408182282706,-0.6508602377126875,0.15320654239304957,0.5661855550901799,0.18075412477229838,0.005627756774484889,0.6392959584530075,0.004865814533752647,0.0,0.5598610715242381,0.0
ok,,07,transformer.single_transformer_blocks.3,single,3,dry_to_reverberant,negative,positive,1.0,645,11.235812187194824,13.51719856262207,8.149001121520996,2266.412109375,2337.575439453125,2199.049560546875,87.07482993197279,150.92970521541952,81.26984126984127,5.451131041664173,-3.8211563990857695,6.28018313117966,0.1791843433144778,0.00040714951122414184,0.5685320530806214,-8.580489751106688,-0.6508602377126875,0.010429408182282706,0.6380364022928832,0.18075412477229838,0.5661855550901799,0.8683313041616749,0.004865814533752647,0.6392959584530075,0.16755257826510353,0.0,0.5598610715242381
ok,,07,transformer.single_transformer_blocks.6,single,6,reverberant_to_dry,positive,negative,1.0,645,13.057327270507812,8.149001121520996,13.51719856262207,2278.498046875,2199.049560546875,2337.575439453125,150.92970521541952,81.26984126984127,150.92970521541952,-4.694088902396951,6.28018313117966,-3.8211563990857695,0.0002529144187649684,0.5685320530806214,0.00040714951122414184,0.9418990868987973,0.010429408182282706,-0.6508602377126875,0.15011487751995758,0.5661855550901799,0.18075412477229838,0.004353168044068089,0.6392959584530075,0.004865814533752647,0.0,0.5598610715242381,0.0
ok,,07,transformer.single_transformer_blocks.6,single,6,dry_to_reverberant,negative,positive,1.0,645,9.401782035827637,13.51719856262207,8.149001121520996,2346.95751953125,2337.575439453125,2199.049560546875,87.07482993197279,150.92970521541952,81.26984126984127,6.98574370195157,-3.8211563990857695,6.28018313117966,0.14339171483181049,0.00040714951122414184,0.5685320530806214,-7.955104983192413,-0.6508602377126875,0.010429408182282706,0.6137777055310345,0.18075412477229838,0.5661855550901799,0.8476593720311814,0.004865814533752647,0.6392959584530075,0.13170598132116515,0.0,0.5598610715242381
ok,,07,transformer.single_transformer_blocks.7,single,7,reverberant_to_dry,positive,negative,1.0,645,13.308185577392578,8.149001121520996,13.51719856262207,2308.365234375,2199.049560546875,2337.575439453125,191.56462585034015,81.26984126984127,150.92970521541952,-4.802192852856836,6.28018313117966,-3.8211563990857695,0.9493671223876732,0.5685320530806214,0.00040714951122414184,20.28058436781832,0.010429408182282706,-0.6508602377126875,0.6360052290604152,0.5661855550901799,0.18075412477229838,0.949497540731844,0.6392959584530075,0.004865814533752647,0.9492308502828399,0.5598610715242381,0.0
ok,,07,transformer.single_transformer_blocks.7,single,7,dry_to_reverberant,negative,positive,1.0,645,9.39309310913086,13.51719856262207,8.149001121520996,2344.3642578125,2337.575439453125,2199.049560546875,81.26984126984127,150.92970521541952,81.26984126984127,6.973978761652435,-3.8211563990857695,6.28018313117966,0.16761180376712526,0.00040714951122414184,0.5685320530806214,-7.715968060659238,-0.6508602377126875,0.010429408182282706,0.6180295267288262,0.18075412477229838,0.5661855550901799,0.8435357259274368,0.004865814533752647,0.6392959584530075,0.15526799687756748,0.0,0.5598610715242381
ok,,07,transformer.single_transformer_blocks.8,single,8,reverberant_to_dry,positive,negative,1.0,645,14.030535697937012,8.149001121520996,13.51719856262207,2275.970947265625,2199.049560546875,2337.575439453125,191.56462585034015,81.26984126984127,150.92970521541952,-4.897946060049159,6.28018313117966,-3.8211563990857695,0.9492542042292643,0.5685320530806214,0.00040714951122414184,20.96645200613013,0.010429408182282706,-0.6508602377126875,0.6354807987344002,0.5661855550901799,0.18075412477229838,0.9493637743633926,0.6392959584530075,0.004865814533752647,0.9491373115596848,0.5598610715242381,0.0
