pair_id,spectral_centroid_mean_hz_positive,spectral_centroid_mean_hz_negative,spectral_centroid_mean_hz_difference,spectral_centroid_mean_hz_expected_direction,spectral_centroid_median_hz_positive,spectral_centroid_median_hz_negative,spectral_centroid_median_hz_difference,spectral_centroid_median_hz_expected_direction,rolloff_85_mean_hz_positive,rolloff_85_mean_hz_negative,rolloff_85_mean_hz_difference,rolloff_85_mean_hz_expected_direction,rolloff_95_mean_hz_positive,rolloff_95_mean_hz_negative,rolloff_95_mean_hz_difference,rolloff_95_mean_hz_expected_direction,high_to_low_db_positive,high_to_low_db_negative,high_to_low_db_difference,high_to_low_db_expected_direction,high_to_total_ratio_positive,high_to_total_ratio_negative,high_to_total_ratio_difference,high_to_total_ratio_expected_direction,onset_strength_max_positive,onset_strength_max_negative,onset_strength_max_difference,onset_strength_max_expected_direction,onset_strength_p95_positive,onset_strength_p95_negative,onset_strength_p95_difference,onset_strength_p95_expected_direction,onset_strength_mean_positive,onset_strength_mean_negative,onset_strength_mean_difference,onset_strength_mean_expected_direction,transient_energy_fraction_positive,transient_energy_fraction_negative,transient_energy_fraction_difference,transient_energy_fraction_expected_direction,transient_energy_per_onset_mean_positive,transient_energy_per_onset_mean_negative,transient_energy_per_onset_mean_difference,transient_energy_per_onset_mean_expected_direction,onset_count_positive,onset_count_negative,onset_count_difference,onset_count_expected_direction,onset_rate_per_second_positive,onset_rate_per_second_negative,onset_rate_per_second_difference,onset_rate_per_second_expected_direction,attack_time_ms_first_positive,attack_time_ms_first_negative,attack_time_ms_first_difference,attack_time_ms_first_expected_direction,attack_time_ms_median_positive,attack_time_ms_median_negative,attack_time_ms_median_difference,attack_time_ms_median_expected_direction,attack_time_ms_min_positive,attack_time_ms_min_negative,attack_time_ms_min_difference,attack_time_ms_min_expected_direction
11,2105.4853515625,2438.683837890625,-333.198486328125,False,2091.915771484375,2435.17578125,-343.260009765625,False,4676.86181640625,5006.095703125,-329.23388671875,False,6480.4130859375,6532.95751953125,-52.54443359375,False,-12.563125698831632,-13.157859378389,0.5947336795573683,True,0.03912489258530408,0.04122979233961249,-0.0021048997543084147,False,6.717421531677246,1.4873908758163452,5.230030655860901,True,0.8812810182571411,0.7418102622032166,0.13947075605392456,True,0.554441511631012,0.543815553188324,0.010625958442687988,True,0.669028251955267,0.9985893119088046,-0.32956105995353757,False,0.5080741594235102,0.059391896045485205,0.44868226337802497,True,6.0,43.0,-37.0,False,2.0,14.333333333333334,-12.333333333333334,False,5.804988662131519,214.7845804988662,-208.9795918367347,True,11.609977324263038,69.65986394557822,-58.04988662131518,True,0.0,0.0,0.0,False
12,3045.40966796875,2779.42041015625,265.9892578125,True,2953.8037109375,2711.936767578125,241.866943359375,True,5540.1025390625,5639.5380859375,-99.435546875,False,6993.6357421875,7077.02392578125,-83.38818359375,False,3.3092494559961105,0.6544019953501736,2.6548474606459367,True,0.47747615499497736,0.3880023225361854,0.08947383245879198,True,8.5466947555542,6.5659379959106445,1.9807567596435547,True,3.1225571632385254,1.5785492658615112,1.5440078973770142,True,0.8052053451538086,0.6160165667533875,0.18918877840042114,True,0.9974339540415519,0.984629050581912,0.012804903459639916,True,30.63298275931315,3.039901073090732,27.59308168622242,True,22.0,16.0,6.0,True,7.333333333333333,5.333333333333333,2.0,True,17.414965986394556,194.46712018140587,-177.05215419501133,True,10.158730158730158,10.158730158730158,0.0,False,0.0,0.0,0.0,False
13,3481.435302734375,3092.453125,388.982177734375,True,3064.504638671875,3091.70458984375,-27.199951171875,False,5652.2578125,5892.78076171875,-240.52294921875,False,6885.5537109375,7098.05908203125,-212.50537109375,False,21.41612591532929,-5.866643543811029,27.28276945914032,True,0.9464140867335329,0.16104861749124721,0.7853654692422857,True,11.716961860656738,1.911705493927002,9.805256366729736,True,0.8153566718101501,0.7414150238037109,0.07394164800643921,True,0.5598908066749573,0.5504557490348816,0.009435057640075684,True,0.9556823723881439,0.8704095200200505,0.08527285236809345,True,128.57495880126953,0.01717712670757339,128.55778167456197,True,4.0,29.0,-25.0,False,1.3333333333333333,9.666666666666666,-8.333333333333332,False,130.6122448979592,165.4421768707483,-34.829931972789126,True,11.609977324263038,58.049886621315196,-46.439909297052154,True,0.0,0.0,0.0,False
14,1515.4044189453125,1814.8648681640625,-299.46044921875,False,1500.110107421875,1804.3233642578125,-304.2132568359375,False,2869.819091796875,3564.285400390625,-694.46630859375,False,5245.2060546875,5784.11767578125,-538.91162109375,False,-21.626001942248585,-19.77770997536234,-1.8482919668862436,False,0.006542513393771948,0.00968214009358931,-0.0031396266998173624,False,6.549361705780029,8.159478187561035,-1.6101164817810059,False,0.7651581764221191,0.6868170499801636,0.07834112644195557,True,0.5577210783958435,0.5705886483192444,-0.012867569923400879,False,0.7116584051869121,0.8331147100619773,-0.1214563048750652,False,45.520080947875975,7.557677510380745,37.96240343749523,True,5.0,5.0,0.0,False,1.6666666666666667,1.6666666666666667,0.0,False,0.0,5.804988662131519,-5.804988662131519,True,0.0,0.0,0.0,False,0.0,0.0,0.0,False
15,2622.665771484375,2718.568603515625,-95.90283203125,False,2545.85107421875,2662.698486328125,-116.847412109375,False,5499.11474609375,5762.16796875,-263.05322265625,False,6939.0126953125,7108.5341796875,-169.521484375,False,5.090111280189804,-8.81886330732739,13.908974587517195,True,0.6257987350941335,0.10443196906718728,0.5213667660269462,True,8.344683647155762,1.7435837984085083,6.601099848747253,True,0.756841242313385,0.8894213438034058,-0.13258010149002075,False,0.5486173629760742,0.5721054077148438,-0.02348804473876953,False,0.8876426431108405,0.9316381659374365,-0.04399552282659602,False,3.481704793870449,0.06732339797807592,3.414381395892373,True,2.0,28.0,-26.0,False,0.6666666666666666,9.333333333333334,-8.666666666666668,False,229.29705215419503,81.26984126984127,148.02721088435376,False,114.64852607709751,87.07482993197279,27.573696145124728,False,0.0,0.0,0.0,False
16,2113.6220703125,2634.4990234375,-520.876953125,False,1985.8067626953125,2677.607177734375,-691.8004150390625,False,4377.1435546875,5314.04541015625,-936.90185546875,False,6014.99658203125,6702.64599609375,-687.6494140625,False,-1.1671830760178477,-10.06493539846116,8.897752322443312,True,0.3331364623705458,0.07767323218095545,0.25546323018959033,True,12.996146202087402,3.5848379135131836,9.411308288574219,True,1.5199178457260132,0.9316746592521667,0.5882431864738464,True,0.6446410417556763,0.5438572764396667,0.10078376531600952,True,0.9810927247485441,0.7009696696472072,0.28012305510133695,True,42.02069668637382,0.23364633259673914,41.787050353777076,True,9.0,12.0,-3.0,False,3.0,4.0,-1.0,False,101.58730158730158,104.48979591836735,-2.9024943310657676,True,0.0,82.72108843537416,-82.72108843537416,True,0.0,0.0,0.0,False
17,2551.275634765625,2463.846435546875,87.42919921875,True,1953.3641357421875,2525.0087890625,-571.6446533203125,False,4728.990234375,5170.62890625,-441.638671875,False,6360.359375,6796.3447265625,-435.9853515625,False,-10.70408102674416,-19.395694924485444,8.691613897741284,True,0.06462716087658524,0.009670847123775835,0.054956313752809405,True,11.777267456054688,19.366413116455078,-7.589145660400391,False,2.317288875579834,0.8126939535140991,1.5045949220657349,True,0.5682798027992249,0.5981438159942627,-0.029864013195037842,False,0.9759710781705841,0.9975055061599283,-0.02153442798934413,False,44.86613135660688,111.5030098259449,-66.63687846933803,False,12.0,3.0,9.0,True,4.0,1.0,3.0,True,0.0,0.0,0.0,False,4.353741496598639,0.0,4.353741496598639,False,0.0,0.0,0.0,False
18,3132.074951171875,2321.911376953125,810.16357421875,True,2898.611083984375,2513.41455078125,385.196533203125,True,6009.09423828125,4887.95361328125,1121.140625,True,7396.94580078125,6758.26708984375,638.6787109375,True,0.16080852933907933,-12.720907563320198,12.881716092659277,True,0.4483656390868645,0.04869604018060293,0.3996695989062616,True,18.228273391723633,21.33448028564453,-3.1062068939208984,False,3.178213596343994,0.983934760093689,2.194278836250305,True,0.8036730289459229,0.6768089532852173,0.12686407566070557,True,0.9982464542865428,0.9941718810041205,0.0040745732824223335,True,67.82750538668849,118.59108772277833,-50.76358233608984,False,11.0,5.0,6.0,True,3.6666666666666665,1.6666666666666667,1.9999999999999998,True,0.0,0.0,0.0,False,5.804988662131519,0.0,5.804988662131519,False,0.0,0.0,0.0,False
19,2858.83544921875,2233.13232421875,625.703125,True,2957.277587890625,2338.196533203125,619.0810546875,True,5503.7705078125,4784.11279296875,719.65771484375,True,6760.095703125,6505.85400390625,254.24169921875,True,-3.596764032498064,-10.966994819023421,7.370230786525357,True,0.1953397980638495,0.05139950920732896,0.14394028885652052,True,3.615975856781006,4.660953044891357,-1.0449771881103516,False,1.206250786781311,0.793528139591217,0.412722647190094,True,0.5947568416595459,0.539387583732605,0.05536925792694092,True,0.9875020590141943,0.8676710501658969,0.11983100884829745,True,0.9023808010474399,1.6521089747548103,-0.7497281737073704,False,27.0,6.0,21.0,True,9.0,2.0,7.0,True,34.82993197278911,26.122448979591837,8.707482993197274,False,34.82993197278911,11.609977324263038,23.219954648526073,False,0.0,0.0,0.0,False
20,3368.397216796875,2801.187744140625,567.20947265625,True,3113.30126953125,2955.299560546875,158.001708984375,True,5630.80810546875,5492.5458984375,138.26220703125,True,6966.03271484375,6864.935546875,101.09716796875,True,17.924318320281337,-16.75748590950796,34.68180422978929,True,0.9669284599187059,0.020208530066173045,0.9467199298525328,True,7.603779315948486,8.38747787475586,-0.783698558807373,False,2.335486888885498,1.0175142288208008,1.3179726600646973,True,0.7117931246757507,0.5496962666511536,0.16209685802459717,True,0.9218982273321679,0.9655116970410794,-0.043613469708911556,False,49.928853968779244,6.478082736333211,43.45077123244603,True,12.0,9.0,3.0,True,4.0,3.0,1.0,True,60.95238095238095,121.9047619047619,-60.95238095238095,True,24.671201814058957,0.0,24.671201814058957,False,0.0,0.0,0.0,False
