site,stack,block,r2_brightness,cv_pearson_brightness,cv_spearman_brightness,stability_cos_brightness,n_brightness,r2_nl_brightness,nonlinearity_gain_brightness,r2_rolloff,cv_pearson_rolloff,cv_spearman_rolloff,stability_cos_rolloff,n_rolloff,r2_nl_rolloff,nonlinearity_gain_rolloff,r2_tilt,cv_pearson_tilt,cv_spearman_tilt,stability_cos_tilt,n_tilt,r2_nl_tilt,nonlinearity_gain_tilt,r2_bandwidth,cv_pearson_bandwidth,cv_spearman_bandwidth,stability_cos_bandwidth,n_bandwidth,r2_nl_bandwidth,nonlinearity_gain_bandwidth,r2_contrast,cv_pearson_contrast,cv_spearman_contrast,stability_cos_contrast,n_contrast,r2_nl_contrast,nonlinearity_gain_contrast,r2_flatness,cv_pearson_flatness,cv_spearman_flatness,stability_cos_flatness,n_flatness,r2_nl_flatness,nonlinearity_gain_flatness,r2_zcr,cv_pearson_zcr,cv_spearman_zcr,stability_cos_zcr,n_zcr,r2_nl_zcr,nonlinearity_gain_zcr,r2_attack,cv_pearson_attack,cv_spearman_attack,stability_cos_attack,n_attack,r2_nl_attack,nonlinearity_gain_attack,r2_density,cv_pearson_density,cv_spearman_density,stability_cos_density,n_density,r2_nl_density,nonlinearity_gain_density,r2_decay,cv_pearson_decay,cv_spearman_decay,stability_cos_decay,n_decay,r2_nl_decay,nonlinearity_gain_decay,r2_tail,cv_pearson_tail,cv_spearman_tail,stability_cos_tail,n_tail,r2_nl_tail,nonlinearity_gain_tail,r2_f0,cv_pearson_f0,cv_spearman_f0,stability_cos_f0,n_f0,r2_nl_f0,nonlinearity_gain_f0,r2_voiced,cv_pearson_voiced,cv_spearman_voiced,stability_cos_voiced,n_voiced,r2_nl_voiced,nonlinearity_gain_voiced,r2_hnr,cv_pearson_hnr,cv_spearman_hnr,stability_cos_hnr,n_hnr,r2_nl_hnr,nonlinearity_gain_hnr,r2_am_rate,cv_pearson_am_rate,cv_spearman_am_rate,stability_cos_am_rate,n_am_rate,r2_nl_am_rate,nonlinearity_gain_am_rate,r2_am_depth,cv_pearson_am_depth,cv_spearman_am_depth,stability_cos_am_depth,n_am_depth,r2_nl_am_depth,nonlinearity_gain_am_depth,r2_loudness,cv_pearson_loudness,cv_spearman_loudness,stability_cos_loudness,n_loudness,r2_nl_loudness,nonlinearity_gain_loudness,r2_crest,cv_pearson_crest,cv_spearman_crest,stability_cos_crest,n_crest,r2_nl_crest,nonlinearity_gain_crest
transformer.single_transformer_blocks.4,single,4,0.6026834976188958,0.8021007419694336,0.8110175202803245,0.8021798133850098,250,0.6118101423052233,0.009126644686327512,0.4665878986977696,0.7190347682631755,0.7292948687178994,0.7782765626907349,250,0.5452296814725287,0.07864178277475908,0.4977802557595936,0.7335851851566069,0.7468339653434454,0.7518765330314636,250,0.46698114802107343,-0.03079910773852018,0.3586063908951454,0.6576709587515652,0.6250325925214802,0.7550246119499207,250,0.45443172328290815,0.09582533238776275,0.25445551751322115,0.6556398611674418,0.6296890510248163,0.6478717923164368,250,0.3200292861227165,0.06557376860949538,-0.11343615567176624,0.5468434667287592,0.5945908894542312,0.7690963745117188,250,0.04561643285203785,0.15905258852380408,0.5840152949547749,0.7965685974647666,0.7054189027024431,0.8192294239997864,250,0.5410548874899428,-0.042960407464832095,-0.01118599011183905,0.32875870812572816,0.3796695627130034,0.17951475083827972,250,-0.27530340891982663,-0.26411741880798756,0.15422925585464717,0.4539694827894075,0.46118024288388604,0.31709060072898865,250,0.03376669563490833,-0.12046256021973883,-0.07546233945464913,0.14992283417388583,0.17895492727883644,0.20013131201267242,250,-0.26284628427007883,-0.1873839448154297,-0.11966754427751107,0.03638351831903839,0.05411760188163011,0.010034012608230114,250,-0.20236660559835024,-0.08269906132083917,0.11587303587231328,0.3732178066911239,0.26212731790086047,0.3300062119960785,223,-0.12126045240134069,-0.23713348827365396,0.26108561365405525,0.6090075795707638,0.587558968943503,0.6710395216941833,250,0.25168608871077003,-0.00939952494328522,0.32686106660068404,0.6046899308281702,0.691633082129314,0.596941351890564,250,0.28429004459868484,-0.04257102200199919,-0.3351749962267453,0.07636706356142951,0.13874794796716747,0.2401360422372818,250,-0.7788351911300164,-0.44366019490327113,-0.13479823987392892,0.34981089358322004,0.4635948735179763,0.4983729124069214,250,-0.3371979947241537,-0.20239975485022477,0.08593150254107393,0.5219182130980942,0.5161822109153746,0.6562878489494324,250,0.05149582174238776,-0.03443568079868617,0.17237470458790896,0.49594389827966906,0.527988095809533,0.5170060992240906,250,-0.09217197140606177,-0.26454667599397075
transformer.single_transformer_blocks.5,single,5,0.6075265605160178,0.8074480724017264,0.8131264820237123,0.8600775599479675,250,0.5991562884739519,-0.008370272042065974,0.48020160056085126,0.7278214827304434,0.7404709835357365,0.8287744522094727,250,0.5361252654655317,0.05592366490468048,0.5037212892800665,0.736750006912309,0.7483653818461095,0.8083358407020569,250,0.4498469366914105,-0.05387435258865603,0.36777634519577324,0.6639930397336993,0.6368392454279268,0.7913262844085693,250,0.4543390233089012,0.08656267811312796,0.21555348624234055,0.6382681599400173,0.6034645034320548,0.5237220525741577,250,0.30320190535818586,0.08764841911584531,-0.13989168248711809,0.5396373295409345,0.5880312965007439,0.8017264008522034,250,-0.04764806895109606,0.09224361353602203,0.5854321712249293,0.8003698753768133,0.7091399222387558,0.8815442323684692,250,0.5485546846738624,-0.03687748655106693,-0.0024829115220653896,0.33881558208330553,0.39454672874765995,0.1711447387933731,250,-0.31067687092591717,-0.3081939594038518,0.18591660775639893,0.4830103980876528,0.4789981279700474,0.3153895437717438,250,0.12669119296453513,-0.0592254147918638,-0.03437073088458542,0.19630150713929262,0.21944607113713815,0.2402098923921585,250,-0.11850257860449831,-0.08413184771991289,-0.10548827269071732,0.05273531937491791,0.06819757116113857,0.09631167352199554,250,-0.1648091016156353,-0.05932082892491798,0.10560221968617481,0.36055852342215405,0.2658573852520041,0.4539453685283661,223,-0.24088026057412887,-0.3464824802603037,0.25251978154077775,0.6015269585033584,0.5858217251476024,0.7238604426383972,250,0.27140700206831986,0.018887220527542103,0.2919173621689557,0.5805814815602992,0.6652841165458647,0.5936021208763123,250,0.19554700557638346,-0.09637035659257223,-0.25366639954689496,0.10379888365661183,0.16080372485959776,0.3149943947792053,250,-0.6502010690275839,-0.39653466948068894,-0.10978445921924103,0.33612738586701496,0.46299428790860647,0.4213700294494629,250,-0.343348007045392,-0.23356354782615096,0.07456574526147212,0.5135075890420865,0.5052126914030625,0.7116755247116089,250,0.11102514009336409,0.036459394831891964,0.195224510553115,0.5112272076135632,0.541426006816109,0.5664513111114502,250,-0.01995829550569117,-0.21518280605880616
transformer.single_transformer_blocks.6,single,6,0.5917905137193314,0.796359248958981,0.8060315845053521,0.7592177391052246,250,0.6193148622980141,0.02752434857868269,0.4788449006817368,0.7263987268821285,0.739422646762348,0.6879602670669556,250,0.4894123856355804,0.010567484953843631,0.48140446601467424,0.7237191146055174,0.7353798300772811,0.7293782830238342,250,0.39972853632721017,-0.08167592968746407,0.369321503729397,0.665581059830067,0.6363484855757692,0.6407903432846069,250,0.3572631466260968,-0.012058357103300166,0.22135283018966004,0.6361891570312583,0.6110424806796909,0.5358723402023315,250,0.25574956447508024,0.0343967342854202,-0.12281791252063842,0.5444663913098527,0.5937214995439926,0.7001383304595947,250,-0.5142268009300281,-0.3914088884093897,0.5514668753054792,0.7817642470296068,0.6788925262804205,0.8664596676826477,250,0.545885902095019,-0.005580973210460249,-0.0030363872849825226,0.33042057684316467,0.39173810780972496,0.11893004179000854,250,-0.21591234514225222,-0.2128759578572697,0.17913338927379754,0.47544278809587964,0.47061527384438145,0.28329065442085266,250,-0.011983584112906075,-0.1911169733867036,0.016817578607542606,0.2614972675617192,0.28204137666202655,0.24264487624168396,250,-0.16226257018716192,-0.17908014879470452,-0.10599080011821285,0.05646254030992988,0.058303268852301623,0.038744911551475525,250,-0.2434738131341208,-0.13748301301590796,0.09088048748344398,0.3438156179660541,0.23407011271361045,0.40204405784606934,223,-0.2187014658479914,-0.3095819533314354,0.24596531839119878,0.592961008887812,0.5801353621657946,0.6203253269195557,250,0.2906483899426986,0.04468307155149981,0.3085751720539399,0.5952332279245816,0.6912260356165698,0.585293710231781,250,0.10846452453993032,-0.2001106475140096,-0.24690285868323478,0.11639085803347021,0.17026717227475638,0.2927786111831665,250,-0.5352428333141392,-0.28833997463090444,-0.08967443161042546,0.3489170451104842,0.47528555656890514,0.4325912594795227,250,-0.26856534210260496,-0.1788909104921795,0.053123911212110776,0.4988777370839594,0.4906619305908894,0.7012695670127869,250,-0.01377105209320859,-0.06689496330531937,0.18376297029363267,0.4921245641369198,0.523952959247348,0.502843976020813,250,-0.014815586848438223,-0.1985785571420709
transformer.single_transformer_blocks.7,single,7,0.5693341528641641,0.7837802021593235,0.7975934334949358,0.7852725982666016,250,0.6024008974620132,0.033066744597849085,0.46048396217158166,0.7155464942990879,0.7325205203283252,0.6810617446899414,250,0.5446640436083363,0.08418008143675465,0.463145314250928,0.709404210137057,0.7298785580569288,0.7493150234222412,250,0.38620609981152504,-0.07693921443940294,0.35573827969836225,0.6592218172447061,0.6301214419430711,0.6223150491714478,250,0.4265580445692933,0.07081976487093106,0.22531130440631336,0.6347813898090313,0.6076340421446742,0.5720981359481812,250,0.30088082799087246,0.0755695235845591,-0.15046313631761893,0.5392212317361662,0.5928459655354485,0.6988018751144409,250,-0.18803101409650733,-0.0375678777788884,0.541702696427332,0.7775244001906612,0.688910478567657,0.8767594695091248,250,0.520132929566563,-0.021569766860769057,-0.01692159553044965,0.32014559956071176,0.37828406854509666,0.1698751449584961,250,-0.2639428320776908,-0.24702123654724117,0.15887970593636455,0.46114193582324803,0.45703528056448905,0.3157305121421814,250,0.06948872938952833,-0.08939097654683623,0.008321100173932904,0.2523076367232962,0.2690450727211635,0.2442001849412918,250,-0.057275554932480266,-0.06559665510641317,-0.13816412346459142,0.03384081842853042,0.04587606201699227,0.11824221909046173,250,-0.3674196473037172,-0.22925552383912576,0.09932848746535701,0.35438375851220905,0.2598018422009453,0.3449728786945343,223,-0.2009396435815171,-0.3002681310468741,0.21145121519678917,0.5697454317298257,0.5581679066865068,0.5723008513450623,250,0.20174479933006695,-0.009706415866722218,0.3013628991828983,0.5878454138454984,0.6798993903902462,0.6432875990867615,250,0.22122106777749453,-0.08014183140540379,-0.23714562705810932,0.07949940644964938,0.10550146402342438,0.14104968309402466,250,-0.3291890666255127,-0.0920434395674034,-0.09541594020118885,0.35318345949237956,0.476035136562185,0.5446283221244812,250,-0.3460768665511468,-0.25066092634995796,0.027549892883214366,0.4909807262444424,0.48209244947919155,0.6480060815811157,250,0.02356203254606477,-0.003987860337149596,0.15427106989672582,0.46960390632493254,0.5079322229155666,0.4957420229911804,250,-0.06824864105844419,-0.22251971095517
transformer.single_transformer_blocks.8,single,8,0.5503567853691489,0.7681700263875312,0.7720170882734123,0.8056541085243225,250,0.5587604869909784,0.008403701621829462,0.4434743187115913,0.7009786617953716,0.7225248403974464,0.7301524877548218,250,0.5482071394064884,0.10473282069489703,0.4346729179890665,0.6912708404277854,0.7022923246771948,0.7292546629905701,250,0.43526333779820375,0.0005904198091372659,0.3477760164764607,0.6482512865287062,0.6224520712331397,0.6644434928894043,250,0.4920169009056159,0.14424088442915517,0.2438009212904423,0.6467737132008411,0.6141360341765467,0.6008332371711731,250,0.2510499246454202,0.007249003354977884,-0.12697511401759543,0.5384335572053307,0.5992757644122305,0.7085074186325073,250,-0.1023726715606279,0.02460244245696752,0.5402594180316342,0.7722211091459629,0.6579772476359621,0.8586016893386841,250,0.45799071527652097,-0.08226870275511328,-0.006052660151812317,0.327208305313072,0.37935160562569,0.16583344340324402,250,-0.28681016951425575,-0.2807575093624434,0.14240652349482794,0.4417626630795812,0.4465841693467095,0.2949756979942322,250,0.007243473676595058,-0.13516304981823288,-0.016726942803133825,0.2119779890874987,0.2505321365141842,0.2714306116104126,250,-0.16670398156281135,-0.14997703875967752,-0.12256137216032906,0.029310761265641024,0.04590063841021456,0.06500370055437088,250,-0.3085519955360766,-0.18599062337574754,0.07157756335029,0.32630605810342245,0.23723531346849733,0.4453897774219513,223,-0.07441663031934317,-0.14599419366963318,0.24008551189196065,0.5953355368720874,0.5929734555752891,0.6121769547462463,250,0.2697756924028056,0.029690180510844932,0.2878953551497184,0.5770798561076345,0.6641029136466183,0.6140519976615906,250,0.1653386913142944,-0.12255666383542402,-0.2566652395551213,0.05394936737326674,0.09936658186530983,0.16247577965259552,250,-0.48426247657794386,-0.22759723702282253,-0.12609120412472744,0.3173779886877784,0.4304797196755148,0.4983625113964081,250,-0.4450299625628382,-0.3189387584381108,0.005715464709151008,0.4736052503624107,0.4491577785244563,0.7285463213920593,250,0.12456512130377015,0.11884965659461914,0.10395372927899582,0.4364592405841371,0.4791548024768395,0.510837733745575,250,-0.1345713214837751,-0.23852505076277092
transformer.single_transformer_blocks.9,single,9,0.5270665046357251,0.7540463958379952,0.7606197859165745,0.7682309150695801,250,0.5709730919689474,0.04390658733322228,0.41384343415292035,0.6826543529799037,0.7019190707051312,0.7059351801872253,250,0.48893063189175584,0.07508719773883549,0.4122723590507856,0.6730160301529049,0.6860941775068401,0.6973978281021118,250,0.3710330882966806,-0.041239270754104995,0.32508289706288973,0.6290473876878911,0.6012641482263716,0.6381300687789917,250,0.4980076481822097,0.17292475111931999,0.2246562606556462,0.6349553357648071,0.6014500072001152,0.5542317628860474,250,0.27835412439939133,0.05369786374374513,-0.07271246016038321,0.5279493448448834,0.5889291028656457,0.6467136740684509,250,-0.04355416573175106,0.029158294428632152,0.5183656320306262,0.7609252788491268,0.6645360725771612,0.8364768624305725,250,0.4582872539112556,-0.06007837811937067,-0.0034837916989967745,0.32332624560808393,0.37105092881486107,0.25201112031936646,250,-0.22458094240253662,-0.22109715070353986,0.10928243273464525,0.40722604359303566,0.4151978111649786,0.2807968854904175,250,0.022607433086244022,-0.08667499964840122,-0.03894709245042689,0.1737374975494313,0.21389795036720588,0.15098567306995392,250,-0.22258862287819695,-0.18364153042777004,-0.11547752392144676,0.03275169093177436,0.046233955743291894,0.03095034882426262,250,-0.24174517495197057,-0.1262676510305238,0.06542649968042864,0.31225390158673877,0.22498463389718995,0.3512650430202484,223,-0.15108782737025017,-0.2165143270506788,0.2149801288916963,0.5738091677103916,0.5496038016608266,0.4834398031234741,250,0.20459865219945908,-0.010381476692237213,0.2782402025085264,0.5721323367379036,0.6520420486727787,0.5943875908851624,250,0.13851451636423529,-0.1397256861442911,-0.22995985457389262,0.08065926940717097,0.12121576345221523,0.236134871840477,250,-0.80248467351302,-0.5725248189391274,-0.16353956421827553,0.2857507770725856,0.3938578217251476,0.5641740560531616,250,-0.4949851479651519,-0.3314455837468764,0.031086456360580737,0.48252113615860887,0.4591204339269428,0.6454260945320129,250,-0.0223065498966748,-0.053393006257255536,0.07587191320081772,0.39959379718786886,0.44397523160370556,0.4986857771873474,250,-0.1574088692236574,-0.23328078242447514
transformer.single_transformer_blocks.10,single,10,0.521897373288632,0.7538947225031246,0.7614069985119761,0.7518389821052551,250,0.5083119332691236,-0.013585440019508344,0.41683700348944874,0.6853129466207557,0.7163377334037344,0.6570713520050049,250,0.4360342161654963,0.01919721267604757,0.4037552518355835,0.6698455943377442,0.6898136610185762,0.6876385807991028,250,0.37613055341342444,-0.027624698422159033,0.33563025735351504,0.6360133092794236,0.6289148946383142,0.6019154787063599,250,0.4103833462936205,0.07475308894010546,0.21033466722191285,0.6239672751381621,0.5973818461095377,0.5495681762695312,250,0.2548288579451561,0.04449419072324323,-0.11382733400386258,0.5275479472492196,0.5968764940239044,0.6723353266716003,250,-0.12065591627605528,-0.006828582272192699,0.5171018662000124,0.7580649311919555,0.65050832813325,0.8268736600875854,250,0.4326845298050623,-0.08441733639495014,0.0057497222849618,0.32870535870192147,0.36495751932030907,0.23353609442710876,250,-0.09091895054455412,-0.09666867282951593,0.12380453377696612,0.42011940019664035,0.43461162578601253,0.19288690388202667,250,0.0028134116840241806,-0.12099112209294194,-0.020694220964746223,0.19240066014725932,0.21592319877118032,0.2861518859863281,250,-0.19181258103000465,-0.17111836006525843,-0.11129214222191235,0.029806358152064182,0.055890174242787874,0.03423600271344185,250,-0.264086567350269,-0.15279442512835661,0.07269916913588015,0.3201381153957875,0.2199884862440916,0.39200103282928467,223,-0.018672448454558156,-0.0913716175904383,0.22378624562523192,0.5867325058635278,0.5861650266404262,0.5638774037361145,250,0.24402738800172466,0.020241142376492743,0.28994830129651483,0.5803829300756795,0.6603626938031009,0.6811007261276245,250,0.18035193981465425,-0.10959636148186058,-0.26170605120056517,0.054200302923639664,0.08906676906830507,0.15904656052589417,250,-0.4345304669891852,-0.17282441578862,-0.19256118963801075,0.2873079325944205,0.3894686314981039,0.5323342680931091,250,-0.5201038365045008,-0.32754264686649004,0.022805930966505718,0.47868874465034694,0.46754783276532424,0.5931940078735352,250,-0.04408922726874771,-0.06689515823525344,0.09385334044965159,0.42259386120147724,0.4662606441703067,0.4742167890071869,250,-0.19859472651972773,-0.2924480669693793
transformer.single_transformer_blocks.11,single,11,0.5417795101050826,0.7685261682899391,0.773328085249364,0.7873055338859558,250,0.5035932301067095,-0.038186279998373096,0.4268735991312725,0.6906079665360892,0.7176387462199395,0.7015650272369385,250,0.4376845078217274,0.010810908690454923,0.41701068163890753,0.678949067765802,0.6933004368069888,0.6757303476333618,250,0.3951429368134339,-0.021867744825473656,0.3361613521450728,0.630743157030343,0.6333447895166322,0.642318069934845,250,0.4482194959054726,0.1120581437603998,0.23176149873484625,0.6381924499800087,0.6126238179810876,0.4149645268917084,250,0.3009961207669103,0.06923462203206404,-0.09332481388399028,0.5291161638739796,0.6054129506072097,0.645442545413971,250,-0.161756233439664,-0.06843141955567372,0.5213733940036027,0.7675417536218756,0.6566900590409446,0.8490947484970093,250,0.4735891577585523,-0.047784236245050404,-0.0032105872834573557,0.3179710336025533,0.3490619689915038,0.22693070769309998,250,-0.27449249714283763,-0.2712819098593803,0.08621431760772538,0.3827472538703308,0.4064555272884366,0.2254626601934433,250,-0.11383167765338717,-0.20004599526111255,-0.023384551565083723,0.1905775298635627,0.2313356693707099,0.33110275864601135,250,-0.25235341605282435,-0.22896886448774062,-0.11267314646689734,0.0039160648341977885,0.0381629146066337,0.07070917636156082,250,-0.40643294114390544,-0.2937597946770081,0.06765640792120123,0.31535740720099037,0.2270244299392281,0.4999261200428009,223,0.02367858965258083,-0.0439778182686204,0.2220746507838304,0.5884014489281746,0.5833986463783419,0.4608156085014343,250,0.19119769726224128,-0.030876953521589118,0.28703871236554884,0.5823653804177953,0.6712001152018432,0.6189293265342712,250,0.22697393018233872,-0.060064782183210125,-0.2416990193361407,0.07978795808798864,0.10550991215859454,0.19325879216194153,250,-0.49347575452622816,-0.2517767351900875,-0.16734581719476296,0.3001531620689429,0.40912283396534344,0.5482972860336304,250,-0.20145209192181818,-0.034106274727055214,0.04091026687752628,0.46720673793379985,0.4594829357269716,0.6197600960731506,250,0.0022419092196581,-0.038668357657868184,0.11050816884549078,0.4263526798903933,0.4687843325493208,0.4741884768009186,250,-0.20627118259178437,-0.31677935143727515
transformer.single_transformer_blocks.12,single,12,0.5279955149729222,0.7602160900639018,0.7619015984255748,0.8150409460067749,250,0.5521540599236475,0.024158544950725336,0.39986254437900504,0.6716823415848931,0.7012593481495704,0.7669384479522705,250,0.5242141373958782,0.12435159301687315,0.40701798269876244,0.6701903663512626,0.6767474679594873,0.7175352573394775,250,0.42859320991456773,0.021575227215805293,0.30015969480491583,0.6047544268300994,0.6122835885374166,0.7088634967803955,250,0.4031004541195847,0.10294075931466884,0.19820268129720262,0.6156106766636138,0.6036250180002879,0.5222095847129822,250,0.2956409379928968,0.0974382566956942,-0.079487448137015,0.5139790650567566,0.5843433014928239,0.6710219383239746,250,-0.19999189063757453,-0.12050444250055953,0.5177661142298772,0.7656481387158809,0.6580363845821533,0.8643038868904114,250,0.48333764720756867,-0.034428467022308507,-0.03526222963493897,0.2969512665771602,0.33364489031824507,0.23384977877140045,250,-0.2764780948652486,-0.24121586523030963,0.09048554812543652,0.39483504055202295,0.4082311716987471,0.21815195679664612,250,-0.15347994840989687,-0.2439654965353334,-0.0646293550442768,0.1414971271223459,0.1808688139010224,0.18030515313148499,250,-0.19374976426904844,-0.12912040922477164,-0.1565487231893435,-0.036338233258059585,0.033527192435078956,0.05647289752960205,250,-0.39296912358740876,-0.23642040039806525,0.09066603077583846,0.3350825132495756,0.24936371348927397,0.38356900215148926,223,-0.0782172772359649,-0.16888330801180335,0.22972140486089132,0.5956487023729927,0.5805861853789661,0.5195077657699585,250,0.21507694846650124,-0.014644456394390076,0.2774443371239667,0.5765950422451843,0.6743036528584457,0.5718010663986206,250,0.24956789565624016,-0.027876441467726554,-0.261933041676528,0.05388086039019406,0.12510267364277827,0.11283852905035019,250,-0.4520962380642894,-0.1901631963877614,-0.15167202986842307,0.300194977308249,0.4189549272788364,0.5984593629837036,250,-0.34704789805191316,-0.1953758681834901,0.11833722046766611,0.4948775900993037,0.5045560408966543,0.6062204837799072,250,0.05491787984697856,-0.06341934062068755,0.11195469334041837,0.4361831890022164,0.4818290212643402,0.48151928186416626,250,0.018523529718534458,-0.09343116362188392
transformer.single_transformer_blocks.13,single,13,0.5263136167953683,0.7572153275203255,0.7630382566121057,0.8147051334381104,250,0.5331558055222656,0.006842188726897347,0.389763732831873,0.6629811967762362,0.694531560504968,0.7387356758117676,250,0.5154203837395996,0.12565665090772665,0.418539675232444,0.6775004268854057,0.6936675466807468,0.7388643026351929,250,0.4072546435251569,-0.011285031707287119,0.2784969427190056,0.5871153339308383,0.6010606249699996,0.6536718606948853,250,0.44760465378130165,0.16910771106229605,0.22004334181254012,0.6329076052718225,0.614996207939327,0.5838413238525391,250,0.24270860917298673,0.022665267360446606,-0.06377756119129599,0.5089973638093955,0.5900296644746316,0.5853095054626465,250,-0.04854981951708055,0.015227741674215436,0.5193009705217456,0.7656238586421258,0.6662333797340757,0.8536235690116882,250,0.4603741284307321,-0.05892684209101351,-0.060450234585022564,0.2728554869651871,0.30843258292132675,0.12025890499353409,250,-0.31611904074085084,-0.25566880615582827,0.055522794048418846,0.3676488873972743,0.39064215427446836,0.17880122363567352,250,-0.04571396223174664,-0.10123675628016549,-0.05465034550969779,0.16108750090413154,0.1909551192819085,0.22211457788944244,250,-0.20057111098928382,-0.14592076547958605,-0.16101529203970438,-0.027641622643870597,0.028753228051648823,0.050880927592515945,250,-0.28391311644640116,-0.12289782440669678,0.11900365849857741,0.3667227810395718,0.26833327562027115,0.3423736095428467,223,-0.008154387865163449,-0.12715804636374087,0.23499453790947236,0.6022302902972766,0.5945409686554984,0.5379284024238586,250,0.24317530486764985,0.008180766958177488,0.2923459909113351,0.5857336630918462,0.6804707915326644,0.6487324237823486,250,0.28425953042828983,-0.008086460483045288,-0.3296933914289217,0.03624513727410845,0.10590697451159216,0.13991357386112213,250,-0.5658995778498112,-0.23620618642088947,-0.15189754345313006,0.28907357702077485,0.40296798348773577,0.5083552598953247,250,-0.34214836960955586,-0.1902508261564258,0.09409651039937768,0.4758979513473145,0.4948053568857102,0.558241605758667,250,-0.0663721494488602,-0.16046865984823788,0.07870371761140889,0.4042572547128878,0.45348629578073246,0.3667527139186859,250,-0.12086617635109684,-0.19956989396250574
transformer.single_transformer_blocks.14,single,14,0.5401980796384329,0.7667550028024519,0.7696761868189891,0.7798975110054016,250,0.5414203062928816,0.0012222266544487104,0.41139758444657604,0.6779999141589725,0.7151703547256756,0.7315888404846191,250,0.48942915502228335,0.07803157057570731,0.44803744967355197,0.6988682097165466,0.7065140882254115,0.7437887191772461,250,0.4040494979852031,-0.04398795168834885,0.30662139421641693,0.597758107812079,0.6216587145394327,0.6709584593772888,250,0.45558336234048724,0.1489619681240703,0.2152501830538494,0.6360694509811424,0.5986982191715067,0.5722550749778748,250,0.24924111972081014,0.033990936666960736,-0.03699774998067569,0.5062814913821846,0.5959640954255268,0.6036794781684875,250,0.036473838186413365,0.07347158816708906,0.516459835546885,0.7595569086757648,0.6431346421542744,0.809838056564331,250,0.4818665626973422,-0.03459327284954283,-0.04007932905991982,0.2903497971836666,0.32390111841789465,0.1339799165725708,250,-0.33161587374093215,-0.2915365446810123,0.08137065836153981,0.3871531323947016,0.4095721211539384,0.1918513923883438,250,-0.05922269326874565,-0.14059335163028547,-0.0692793424444174,0.1357329888814859,0.15388470215523448,0.1704341173171997,250,-0.30169407544110866,-0.23241473299669124,-0.15381567928417778,-0.03579199860595769,0.013927518840301445,0.03613625839352608,250,-0.3431561333594386,-0.18934045407526084,0.09512798712201827,0.33995993512597417,0.24124456775802067,0.32178351283073425,223,-0.1545615218767189,-0.24968950899873715,0.24750992285511622,0.6130011243088858,0.6095525368405894,0.5067036747932434,250,0.17187081024084044,-0.07563911261427578,0.30382659025543235,0.5933631150584896,0.6855097201555225,0.6704186201095581,250,0.23825602902906734,-0.06557056122636501,-0.34170045901340046,0.03961169294024706,0.12270340325445207,0.1089521199464798,250,-0.7755855094943275,-0.433885050480927,-0.16451942459695673,0.27339350915851635,0.38969212307396917,0.4809891879558563,250,-0.18638509983023105,-0.021865675233274318,0.11571378199022778,0.47728223763171645,0.519976959631354,0.5873528122901917,250,0.039709027736753354,-0.07600475425347442,0.10241422762475842,0.4292707551508001,0.48984860557768917,0.3963125944137573,250,-0.06751529049178853,-0.16992951811654694
transformer.single_transformer_blocks.15,single,15,0.531125228472924,0.7647917791059432,0.7703720059520952,0.7895206212997437,250,0.4417788065143526,-0.0893464219585714,0.4088325218564174,0.6735281044777041,0.7173238611817788,0.7026808857917786,250,0.39980541545361536,-0.009027106402802021,0.43618793351601715,0.6937310082422807,0.7022040032640522,0.7610780596733093,250,0.32263384750655677,-0.11355408600946038,0.29680078078577576,0.5834561268363454,0.6339668794700715,0.631434440612793,250,0.37048614332155394,0.07368536253577818,0.22016859521251692,0.6360938079498004,0.6004001344021503,0.5179175734519958,250,0.30260889699268834,0.08244030178017142,-0.03973900540041939,0.4965273274724368,0.6032801804828877,0.5613852739334106,250,-0.013658998992305405,0.02608000640811399,0.4765358061897616,0.7463242350718784,0.6307611961791387,0.8418263792991638,250,0.43850283054523514,-0.03803297564452646,-0.017156397859802164,0.3115724151818322,0.3503145970335525,0.18473705649375916,250,-0.3411976054558262,-0.32404120759602406,0.12970305290881176,0.42941384842375924,0.4483060528968463,0.3258320689201355,250,-0.04873968162568883,-0.1784427345345006,-0.052155184905854114,0.16311205933226522,0.18723179570873133,0.18712076544761658,250,-0.19798038031724338,-0.14582519541138927,-0.14980920491517882,-0.039811553787166214,0.021008592137474198,0.08380168676376343,250,-0.3206795661135187,-0.1708703611983399,0.10036961612672865,0.34261099465643385,0.23660984815693337,0.2452358901500702,223,-0.017020816653215864,-0.11739043277994451,0.2436593908876678,0.6067111824057151,0.5977451159218546,0.5168178677558899,250,0.2618436263906446,0.01818423550297682,0.270143753296361,0.566988822187183,0.6568859021744348,0.6065239310264587,250,0.262292043819308,-0.007851709477052993,-0.3199368003797772,0.02029089392754432,0.09067575481207699,0.14608395099639893,250,-0.719973740983424,-0.40003694060364686,-0.1793129207883181,0.2885738839122668,0.4103938943023088,0.5199178457260132,250,-0.38914642759735407,-0.20983350680903598,0.10398219106387967,0.4516405629023693,0.5054146786348581,0.48608168959617615,250,0.04065064111735681,-0.06333154994652285,0.07222866350884447,0.4098152234752265,0.4651093937503,0.4441440999507904,250,-0.12142001484945239,-0.19364867835829686
