job_id,pair_id,concept,label,side,sample_index,seed,duration,steps,guidance_scale,prompt,wav_path,status,error,sample_rate,duration_seconds,rms_dbfs,peak_dbfs,clip_fraction,silence_fraction,spectral_centroid_mean_hz,spectral_centroid_median_hz,spectral_centroid_std_hz,rolloff_85_mean_hz,rolloff_85_median_hz,rolloff_95_mean_hz,rolloff_95_median_hz,low_band_energy,high_band_energy,total_energy,high_to_low_ratio,high_to_low_db,high_to_total_ratio,onset_strength_mean,onset_strength_median,onset_strength_max,onset_strength_p95,onset_count,onset_rate_per_second,mean_inter_onset_interval_ms,median_inter_onset_interval_ms,attack_time_ms_first,attack_time_ms_median,attack_time_ms_min,attack_time_ms_valid_count,transient_energy_total,non_transient_energy_total,transient_energy_fraction,transient_energy_per_onset_mean,event_sample,event_time_seconds,post_onset_energy_100ms,post_onset_energy_250ms,post_onset_energy_500ms,post_onset_energy_1000ms,tail_energy_fraction_250ms,tail_energy_fraction_500ms,tail_energy_fraction_1000ms,late_energy_fraction_300ms,late_energy_fraction_700ms,direct_energy,late_energy,direct_to_late_ratio,direct_to_late_db,decay_time_to_minus_20db_ms,decay_slope_db_per_second,reverb_proxy_score
13-negative-sample-000-seed-613,13,percussive_sustained,negative,negative,0,613,3.5,50,4.0,a sustained glass harmonica tone rings,/outputs/percussive-sustained-v1/13/negative/13-negative-sample-000-seed-613.wav,ok,,44100,3.5,-17.33805372576109,-3.1986273938314724,0.0,0.0011532232165336609,1173.9346923828125,1115.2799072265625,129.29229736328125,1843.7984619140625,1765.72265625,3057.9287109375,2971.58203125,4305029.5,708.6697387695312,4379101.0,0.00016461437459825334,-37.83532243630899,0.00016182995979529389,0.4063844084739685,0.36627069115638733,2.318737745285034,0.6835957765579224,18,5.142857142857143,201.4672535680939,145.12471655328798,0.0,0.0,0.0,18,2013.7315673828125,835.3267822265625,0.7068060110663963,125.18963792588976,1280,0.029024943310657598,13.251226425170898,25.02312660217285,34.96269989013672,291.4389953613281,0.9912034459106417,0.9877092500880565,0.8975477032869627,0.990521136653413,0.9862120318500245,6.71970272064209,26.760662078857422,0.25110375449010547,-6.001467936903229,981.0430839002267,-1.0553858133377239,0.9253424629452506
14-positive-sample-000-seed-614,14,percussive_sustained,positive,positive,0,614,3.5,50,4.0,a percussive basketball bounce once,/outputs/percussive-sustained-v1/14/positive/14-positive-sample-000-seed-614.wav,ok,,44100,3.5,-24.73775181823704,0.0,0.00018788468150887638,0.004742468241602182,2135.4921875,2105.47314453125,460.8156433105469,4384.00341796875,4392.7734375,6350.51220703125,6395.361328125,692307.625,31720.8671875,797379.75,0.04581903483657283,-13.389540633256985,0.03978138043698752,0.6911376714706421,0.4112341105937958,10.599187850952148,2.257840394973755,16,4.571428571428571,214.01058201058203,208.9795918367347,0.0,7.256235827664399,0.0,16,495.9504699707031,22.528900146484375,0.9565481262226646,32.45181571692228,32768,0.7430385487528345,59.689239501953125,65.67532348632812,68.27497100830078,82.49562072753906,0.842094210627341,0.8358437960608998,0.8016526305965002,0.8392701693544269,0.832995100925283,51.172210693359375,11.051132202148438,4.630494844990729,6.656274050493138,139.31972789115645,-21.929294651816754,0.6166231844336875
14-negative-sample-000-seed-614,14,percussive_sustained,negative,negative,0,614,3.5,50,4.0,a sustained low drone held steadily,/outputs/percussive-sustained-v1/14/negative/14-negative-sample-000-seed-614.wav,ok,,44100,3.5,-26.96901246161226,-15.151971825482761,0.0,0.0016196954529732466,3565.0537109375,3557.7197265625,93.08952331542969,6497.6796875,6481.494140625,7699.1181640625,7687.353515625,184408.859375,117620.6015625,478195.3125,0.6378251129644242,-1.952983853640495,0.24596770082830957,0.4936090111732483,0.48890599608421326,1.4234116077423096,0.6636550426483154,43,12.285714285714286,81.82269733290141,69.65986394557822,2.9024943310657596,2.9024943310657596,0.0,43,297.4997253417969,12.674285888671875,0.9591381436555801,12.150341422058816,1280,0.029024943310657598,9.683090209960938,23.800823211669922,47.3409309387207,91.57950592041016,0.9224852706748004,0.8458196287173414,0.7017432281480761,0.9059126118843805,0.7883068056891934,4.474475383758545,48.49987030029297,0.09225747112423754,-10.349984540399284,3198.548752834467,-0.10068988625142351,0.8699181563343626
15-positive-sample-000-seed-615,15,percussive_sustained,positive,positive,0,615,3.5,50,4.0,a percussive marimba bar is struck once,/outputs/percussive-sustained-v1/15/positive/15-positive-sample-000-seed-615.wav,ok,,44100,3.5,-26.994994707323407,-4.923177289640424,0.0,0.01435698103159666,2429.24560546875,2288.020263671875,448.52880859375,4606.39404296875,4565.0390625,6583.669921875,6503.02734375,215545.421875,119673.3515625,473796.15625,0.5552117531491876,-2.5554134897645326,0.25258404903427284,0.5305348634719849,0.4547051787376404,11.38502025604248,0.9094220399856567,6,1.7142857142857142,524.7709750566893,162.53968253968253,0.0,0.0,0.0,6,182.95599365234375,125.36785888671875,0.5933890360596233,30.509659414490063,69376,1.5731519274376418,155.5955810546875,235.796630859375,287.14361572265625,296.5111083984375,0.20800251798413666,0.03553743111804031,0.004073819445085088,0.1542786639154884,0.012847878080725147,96.8292236328125,164.33407592773438,0.5892218219877476,-2.29721177319281,597.9138321995465,-18.781059911834657,0.265455107244618
15-negative-sample-000-seed-615,15,percussive_sustained,negative,negative,0,615,3.5,50,4.0,a sustained vibraphone note rings softly,/outputs/percussive-sustained-v1/15/negative/15-negative-sample-000-seed-615.wav,ok,,44100,3.5,-39.32935354106581,-21.218198999897982,0.0,0.01212827954441309,2211.0625,2160.8251953125,225.05307006835938,4187.28076171875,4134.375,6196.5,6180.029296875,21704.9765625,1257.1854248046875,27734.212890625,0.05792152878786079,-12.371599838383654,0.04532976759652891,0.54464191198349,0.48808473348617554,4.255332946777344,0.9903959035873413,20,5.714285714285714,180.56569996419617,162.53968253968253,66.75736961451247,14.512471655328799,0.0,20,15.65510082244873,2.357285499572754,0.869129750082542,0.8950248800218106,69632,1.5789569160997732,3.770343780517578,5.685619354248047,10.012645721435547,13.720178604125977,0.640439173178317,0.3667963367737395,0.132330499371743,0.599279322811682,0.2484201148630156,2.2348179817199707,8.316767692565918,0.26871232482754087,-5.707124136493118,1892.4263038548752,-7.261267871638315,0.5453000609914703
16-positive-sample-000-seed-616,16,percussive_sustained,positive,positive,0,616,3.5,50,4.0,a percussive stapler clicks once,/outputs/percussive-sustained-v1/16/positive/16-positive-sample-000-seed-616.wav,ok,,44100,3.5,-28.376817029130656,-0.27248283374738885,0.0,0.01690962165594101,3277.46337890625,3065.250244140625,781.19580078125,5980.0986328125,5964.697265625,7184.31787109375,7105.95703125,35314.60546875,207201.703125,344649.625,5.867309017747725,7.684389621158472,0.6011952083946124,0.7855051755905151,0.43193650245666504,6.718685626983643,2.8028314113616943,29,8.285714285714286,121.69744088111433,107.3922902494331,40.63492063492063,60.95238095238095,0.0,29,224.09307861328125,0.20465087890625,0.9990875927305658,13.91056360792497,44800,1.0158730158730158,0.9417726993560791,1.0140843391418457,1.1251777410507202,77.09940338134766,0.9936814765981988,0.9929892427564541,0.5196113907026368,0.9934347595511822,0.9844240255056939,0.8325546979904175,0.43169140815734863,1.9285876027603424,2.8523937072673267,133.51473922902494,2.1189847614856068,0.7731067712784235
16-negative-sample-000-seed-616,16,percussive_sustained,negative,negative,0,616,3.5,50,4.0,a sustained electric guitar note held with no attack,/outputs/percussive-sustained-v1/16/negative/16-negative-sample-000-seed-616.wav,ok,,44100,3.5,-25.270423354490404,-11.37405999852266,0.0,0.0017816650215536356,1200.6800537109375,1114.388916015625,618.2119750976562,2682.80908203125,2497.8515625,5149.9296875,5189.501953125,703886.6875,424.91583251953125,706845.0625,0.0006036707897242782,-32.1919983817415,0.0006011442323960935,0.4678087532520294,0.4234342575073242,2.4330811500549316,0.850597620010376,30,8.571428571428571,116.29994526546248,121.9047619047619,2.9024943310657596,8.707482993197278,0.0,30,406.27825927734375,52.35369873046875,0.8858481232797629,16.59376971324285,56064,1.2712925170068028,6.662112712860107,18.778316497802734,52.101749420166016,95.30201721191406,0.9148546721320663,0.7637583427346859,0.5678782038571167,0.8822639545569081,0.6296567483492341,3.164309024810791,62.91075134277344,0.050298382347555216,-12.984459821175811,232.19954648526078,-8.734210895194469,0.8213436968631239
17-positive-sample-000-seed-617,17,percussive_sustained,positive,positive,0,617,3.5,50,4.0,a percussive kick drum thump once,/outputs/percussive-sustained-v1/17/positive/17-positive-sample-000-seed-617.wav,ok,,44100,3.5,-22.299922889820003,0.0,0.00010366050992161036,0.5238548517227173,2160.9970703125,1589.329345703125,2917.8056640625,4470.49267578125,4435.83984375,5359.05810546875,6373.828125,1138970.375,160754.65625,1418191.75,0.1411403314594552,-8.503488669865998,0.11335184840131808,0.2410551905632019,0.0,17.32343292236328,0.6168943643569946,3,0.8571428571428571,238.0045351473923,238.0045351473923,2.9024943310657596,0.0,0.0,3,695.0985107421875,213.7978515625,0.7647720241498458,231.69951184590658,40448,0.9171882086167801,306.7976989746094,689.995361328125,754.0943603515625,757.6241455078125,0.08926415263974277,0.004658985152982612,1.9053642881014884e-11,0.03400086746351421,1.1752090246244758e-05,212.140625,508.7052307128906,0.417020726723627,-3.7984235922768237,203.17460317460316,-102.8140416253494,0.24657286636906103
17-negative-sample-000-seed-617,17,percussive_sustained,negative,negative,0,617,3.5,50,4.0,a sustained bass note held steadily,/outputs/percussive-sustained-v1/17/negative/17-negative-sample-000-seed-617.wav,ok,,44100,3.5,-14.82099269077258,-0.47182376889250693,0.0,0.23356008529663086,1038.69482421875,723.181884765625,1856.79736328125,2161.66259765625,1442.724609375,3443.601318359375,3294.580078125,7863399.0,439.164794921875,7886066.0,5.584923198248938e-05,-42.529827947607316,5.568870396492687e-05,0.2949519455432892,0.3324280083179474,0.9341918230056763,0.600905179977417,42,12.0,64.13804546208728,63.85487528344672,0.0,0.0,0.0,42,4907.8896484375,178.47314453125,0.9649114402971871,252.9761757692322,76800,1.7414965986394557,1.0741026401519775,1.7867059707641602,2.2334625720977783,2.6602978706359863,0.3283812348663724,0.16044644212660616,5.0149255948460034e-08,0.2700162922032052,0.08739406124592201,0.6565641164779663,1.3949133157730103,0.47068452860393145,-3.2727007671436494,934.6031746031747,-162.21689403216965,0.34578861011267276
18-positive-sample-000-seed-618,18,percussive_sustained,positive,positive,0,618,3.5,50,4.0,a percussive castanet click once,/outputs/percussive-sustained-v1/18/positive/18-positive-sample-000-seed-618.wav,ok,,44100,3.5,-22.356070271341903,0.0,0.0008033689809963107,0.022267574444413185,2790.297607421875,2618.402587890625,710.3311767578125,5246.40087890625,5189.501953125,6899.3232421875,6653.759765625,195170.046875,580837.8125,1513701.875,2.976060219281535,4.736417147223212,0.38372008523805257,0.8703657984733582,0.3290644884109497,17.566308975219727,5.360981464385986,11,3.142857142857143,223.49206349206347,229.297052154195,246.71201814058958,2.9024943310657596,0.0,11,572.9176635742188,324.30364990234375,0.638546649493057,52.08341879736293,98048,2.2233106575963717,18.342994689941406,79.9643783569336,132.72853088378906,293.73028564453125,0.7278482702090074,0.5482701259162873,0.00031473344109797546,0.7271129137730183,0.2018749330077823,17.66367530822754,114.56900024414062,0.15417499734297374,-8.119860503862164,29.024943310657598,-44.12739354377885,0.5984691952723318
18-negative-sample-000-seed-618,18,percussive_sustained,negative,negative,0,618,3.5,50,4.0,a sustained oboe note held steadily,/outputs/percussive-sustained-v1/18/negative/18-negative-sample-000-seed-618.wav,ok,,44100,3.5,-21.03553349076025,-4.047691602924147,0.0,0.00290249427780509,970.5411987304688,959.6029663085938,103.88600158691406,1611.2113037109375,1571.923828125,2381.55810546875,2347.119140625,1852891.75,32.128421783447266,1884979.625,1.733961079131971e-05,-47.609606550189326,1.7044439821702192e-05,0.43966951966285706,0.264177143573761,4.942564964294434,1.6487524509429932,13,3.7142857142857144,250.09826152683289,226.39455782312928,0.0,11.609977324263038,0.0,13,1128.392333984375,87.662841796875,0.9279121181811867,86.7994079223046,86528,1.9620861678004535,84.55953979492188,103.53178405761719,150.44961547851562,352.5526123046875,0.8053797789683914,0.7171830660457077,0.3372674774348603,0.7522278876890582,0.6171876783764412,58.9182014465332,72.86156463623047,0.808632119563846,-0.9224901210907753,174.14965986394557,-20.746637218090473,0.6407732009564583
19-positive-sample-000-seed-619,19,percussive_sustained,positive,positive,0,619,3.5,50,4.0,a percussive stone hits a tile once,/outputs/percussive-sustained-v1/19/positive/19-positive-sample-000-seed-619.wav,ok,,44100,3.5,-21.56123680902873,-0.2440832698921046,0.0,0.08204081654548645,2173.49658203125,1736.23291015625,1668.6826171875,4490.2431640625,3811.376953125,6449.265625,5986.23046875,782592.4375,70179.734375,1655035.25,0.08967596799068225,-10.473239267150802,0.04240377017649624,0.43192774057388306,0.3676004111766815,9.062636375427246,0.7093061804771423,3,0.8571428571428571,1309.0249433106576,1309.0249433106576,5.804988662131519,5.804988662131519,2.9024943310657596,3,607.0704956054688,470.34417724609375,0.5634511120948007,202.3568276266257,1280,0.029024943310657598,28.567832946777344,40.80342102050781,761.6539916992188,1039.9920654296875,0.9620166543961108,0.290985408398151,0.031883867058006304,0.9610025864187844,0.10166684156801455,17.001296997070312,860.9721069335938,0.019746629257969227,-17.045070276121997,737.233560090703,-28.923090656331034,0.6811017258019696
19-negative-sample-000-seed-619,19,percussive_sustained,negative,negative,0,619,3.5,50,4.0,a sustained wind chime tone rings softly,/outputs/percussive-sustained-v1/19/negative/19-negative-sample-000-seed-619.wav,ok,,44100,3.5,-5.318657102306946,0.0,0.08464528620243073,0.0001619695540284738,863.5331420898438,846.4066772460938,154.55545043945312,1254.6298828125,1184.326171875,3156.182861328125,3036.181640625,69453120.0,25797.068359375,69832776.0,0.0003714313821952851,-34.301214055545984,0.000369412041694791,0.6589037775993347,0.44584032893180847,4.462002277374268,2.339215040206909,30,8.571428571428571,119.10235358511218,87.07482993197279,34.82993197278911,36.281179138321995,0.0,30,38053.875,7302.7734375,0.8389922163767681,2165.53291015625,121600,2.7573696145124718,1918.822509765625,5352.63916015625,9643.552734375,14152.115234375,0.6217781876963787,0.3185787018642172,0.0,0.5667492146919844,0.06715788641632772,985.1244506835938,9963.275390625,0.0988755617063995,-10.049110362851968,580.4988662131519,-0.16075000630750402,0.5146427496502314
20-positive-sample-000-seed-620,20,percussive_sustained,positive,positive,0,620,3.5,50,4.0,a percussive tambourine hit once,/outputs/percussive-sustained-v1/20/positive/20-positive-sample-000-seed-620.wav,ok,,44100,3.5,-23.87784519074062,-1.7265551621772897,0.0,0.005727243144065142,1494.59130859375,1441.6082763671875,274.16455078125,2968.088134765625,2906.982421875,4228.564453125,4242.041015625,946081.0625,5354.6591796875,978238.4375,0.005659831268092315,-22.471965158839417,0.005473777122653188,0.6037027835845947,0.2589927911758423,7.511345386505127,2.495379686355591,21,6.0,163.70068027210885,171.24716553287982,298.95691609977325,150.92970521541952,0.0,21,590.2677612304688,41.73956298828125,0.933957153044267,29.761573587145126,126976,2.8792743764172335,88.55928039550781,110.56340789794922,118.08290100097656,208.8602752685547,0.4706346138518149,0.43463207233091905,0.0,0.46681867963795964,0.0,66.59764099121094,119.27410888671875,0.5583579002418909,-2.53087334621835,255.41950113378687,-10.695355425640857,0.3695065977518519
20-negative-sample-000-seed-620,20,percussive_sustained,negative,negative,0,620,3.5,50,4.0,a sustained brass note held steadily,/outputs/percussive-sustained-v1/20/negative/20-negative-sample-000-seed-620.wav,ok,,44100,3.5,-11.744204066903903,-0.20722067191807464,0.0,0.00022675737272948027,1605.46875,1606.4493408203125,73.12515258789062,2811.437744140625,2820.849609375,3419.287109375,3402.24609375,12981467.0,297.0449523925781,15935871.0,2.2882232985885042e-05,-46.405015967440335,1.8640019889253504e-05,0.3719639778137207,0.3671517074108124,0.9399048089981079,0.5165695548057556,49,14.0,71.71579743008314,69.65986394557822,0.0,11.609977324263038,0.0,49,10264.4833984375,65.1806640625,0.9936899531612914,407.26659533442285,1280,0.029024943310657598,340.176025390625,763.0391845703125,1504.600341796875,2969.36083984375,0.9249888349956358,0.8520890366377266,0.7080946089637224,0.9115897737392186,0.7947317787704786,186.35919189453125,1541.756591796875,0.12087458739341904,-9.17664995374854,3465.578231292517,-0.01244559914309012,0.8661606745565112
