pair_id,spectral_centroid_mean_hz_positive,spectral_centroid_mean_hz_negative,spectral_centroid_mean_hz_difference,spectral_centroid_mean_hz_expected_direction,spectral_centroid_median_hz_positive,spectral_centroid_median_hz_negative,spectral_centroid_median_hz_difference,spectral_centroid_median_hz_expected_direction,rolloff_85_mean_hz_positive,rolloff_85_mean_hz_negative,rolloff_85_mean_hz_difference,rolloff_85_mean_hz_expected_direction,rolloff_95_mean_hz_positive,rolloff_95_mean_hz_negative,rolloff_95_mean_hz_difference,rolloff_95_mean_hz_expected_direction,high_to_low_db_positive,high_to_low_db_negative,high_to_low_db_difference,high_to_low_db_expected_direction,high_to_total_ratio_positive,high_to_total_ratio_negative,high_to_total_ratio_difference,high_to_total_ratio_expected_direction,onset_strength_max_positive,onset_strength_max_negative,onset_strength_max_difference,onset_strength_max_expected_direction,onset_strength_p95_positive,onset_strength_p95_negative,onset_strength_p95_difference,onset_strength_p95_expected_direction,onset_strength_mean_positive,onset_strength_mean_negative,onset_strength_mean_difference,onset_strength_mean_expected_direction,transient_energy_fraction_positive,transient_energy_fraction_negative,transient_energy_fraction_difference,transient_energy_fraction_expected_direction,transient_energy_per_onset_mean_positive,transient_energy_per_onset_mean_negative,transient_energy_per_onset_mean_difference,transient_energy_per_onset_mean_expected_direction,onset_count_positive,onset_count_negative,onset_count_difference,onset_count_expected_direction,onset_rate_per_second_positive,onset_rate_per_second_negative,onset_rate_per_second_difference,onset_rate_per_second_expected_direction,attack_time_ms_first_positive,attack_time_ms_first_negative,attack_time_ms_first_difference,attack_time_ms_first_expected_direction,attack_time_ms_median_positive,attack_time_ms_median_negative,attack_time_ms_median_difference,attack_time_ms_median_expected_direction,attack_time_ms_min_positive,attack_time_ms_min_negative,attack_time_ms_min_difference,attack_time_ms_min_expected_direction,tail_energy_fraction_250ms_positive,tail_energy_fraction_250ms_negative,tail_energy_fraction_250ms_difference,tail_energy_fraction_250ms_expected_direction,tail_energy_fraction_500ms_positive,tail_energy_fraction_500ms_negative,tail_energy_fraction_500ms_difference,tail_energy_fraction_500ms_expected_direction,tail_energy_fraction_1000ms_positive,tail_energy_fraction_1000ms_negative,tail_energy_fraction_1000ms_difference,tail_energy_fraction_1000ms_expected_direction,late_energy_fraction_300ms_positive,late_energy_fraction_300ms_negative,late_energy_fraction_300ms_difference,late_energy_fraction_300ms_expected_direction,late_energy_fraction_700ms_positive,late_energy_fraction_700ms_negative,late_energy_fraction_700ms_difference,late_energy_fraction_700ms_expected_direction,direct_to_late_ratio_positive,direct_to_late_ratio_negative,direct_to_late_ratio_difference,direct_to_late_ratio_expected_direction,direct_to_late_db_positive,direct_to_late_db_negative,direct_to_late_db_difference,direct_to_late_db_expected_direction,decay_time_to_minus_20db_ms_positive,decay_time_to_minus_20db_ms_negative,decay_time_to_minus_20db_ms_difference,decay_time_to_minus_20db_ms_expected_direction,decay_slope_db_per_second_positive,decay_slope_db_per_second_negative,decay_slope_db_per_second_difference,decay_slope_db_per_second_expected_direction,reverb_proxy_score_positive,reverb_proxy_score_negative,reverb_proxy_score_difference,reverb_proxy_score_expected_direction
01,2119.35009765625,1133.0078125,986.34228515625,True,2360.360107421875,1136.9833984375,1223.376708984375,True,4448.74560546875,1991.75,2456.99560546875,True,6280.63671875,3780.289794921875,2500.346923828125,True,-11.623498879912873,-30.852366981057653,19.22886810114478,True,0.060279255738960036,0.0008091099602393363,0.0594701457787207,True,23.26162338256836,3.9184319972991943,19.343191385269165,True,1.2645416259765625,1.5946860313415527,-0.33014440536499023,False,0.6098880767822266,0.5081409811973572,0.10174709558486938,True,0.9882557548433252,0.5171072774001844,0.4711484774431408,True,56.9718747479575,49.230773492292926,7.741101255664574,True,7.0,11.0,-4.0,False,2.0,3.142857142857143,-1.1428571428571428,False,0.0,8.707482993197278,-8.707482993197278,True,0.0,5.804988662131519,-5.804988662131519,True,0.0,0.0,0.0,False,0.31049290472187063,0.5651348159436493,-0.2546419112217787,True,0.30987680269029294,0.4642368965325134,-0.15436009384222044,True,0.30372859377454015,0.3291886267462956,-0.025460032971755475,True,0.3103226033226781,0.523223582244802,-0.21290097892212395,True,0.309427645831986,0.39168726424381717,-0.08225961841183116,True,29.15971243768317,0.9322852451229254,28.227427192560242,True,14.647832368152375,-0.30451189116496813,14.952344259317343,True,92.87981859410431,505.0340136054422,-412.15419501133795,True,-2.6192321865928547,-2.200065321384185,-0.41916686520866975,True,0.2176356879880101,0.4774775939972227,-0.25984190600921264,True
02,2247.224853515625,1201.6788330078125,1045.5460205078125,True,0.0,1169.754638671875,-1169.754638671875,False,4312.6298828125,2140.913818359375,2171.716064453125,True,5161.83642578125,2977.1435546875,2184.69287109375,True,-8.921126702580386,-39.29767953928773,30.37655283670734,True,0.10828981609679848,0.00011459876390727308,0.1081752173328912,True,7.7527265548706055,1.0807230472564697,6.672003507614136,True,0.6014227867126465,0.7337219715118408,-0.13229918479919434,False,0.1724989116191864,0.42730003595352173,-0.2548011243343353,False,0.798279151448129,0.9789669667259001,-0.1806878152777711,False,659.4684092203776,64.17506926709956,595.2933399532781,True,3.0,44.0,-41.0,False,0.8571428571428571,12.571428571428571,-11.714285714285714,False,29.024943310657598,0.0,29.024943310657598,False,29.024943310657598,74.01360544217687,-44.98866213151927,True,0.0,0.0,0.0,False,0.711632233721215,0.8889766881347477,-0.17734445441353275,True,0.5805795744551737,0.8077479338040305,-0.22716835934885682,True,5.464983664260366e-10,0.6955956634942391,-0.6955956629477407,True,0.6852249238846013,0.8810052935952393,-0.19578036971063795,True,0.02889304183199465,0.7687234222747463,-0.7398303804427516,True,0.16503050108966524,0.14342078346965526,0.02160971762000999,True,-7.824357816603531,-8.433879093923915,0.6095212773203844,True,249.61451247165533,3465.578231292517,-3215.9637188208617,True,-87.41318906629161,0.6220915596652947,-88.0352806259569,True,0.524154863963498,0.8414324637496984,-0.3172775997862004,True
03,2526.454345703125,1554.622314453125,971.83203125,True,2468.446533203125,1553.1944580078125,915.2520751953125,True,4803.25927734375,2820.778076171875,1982.481201171875,True,6792.72705078125,4933.52734375,1859.19970703125,True,-12.155809582246096,-22.926418425393727,10.770608843147631,True,0.048647184936166446,0.004738664631694712,0.04390852030447173,True,15.767221450805664,0.8138485550880432,14.95337289571762,True,4.645308494567871,0.6346979737281799,4.010610520839691,True,0.8856213092803955,0.4879346787929535,0.397686630487442,True,0.9655129285717348,0.9917991014551063,-0.02628617288337154,False,226.1098736354283,14.52386141758339,211.5860122178449,True,14.0,51.0,-37.0,False,4.0,14.571428571428571,-10.571428571428571,False,0.0,8.707482993197278,-8.707482993197278,True,0.0,17.414965986394556,-17.414965986394556,True,0.0,0.0,0.0,False,0.0,0.8427602458102352,-0.8427602458102352,True,0.0,0.6898412259381421,-0.6898412259381421,True,0.0,0.3808417210747731,-0.3808417210747731,True,0.0,0.8111765756514835,-0.8111765756514835,True,0.0,0.5611728896550785,-0.5611728896550785,True,5.652521404616983,0.08904158931483777,5.563479815302145,True,7.522422155798816,-10.504070968258187,18.026493124057005,True,145.12471655328798,1097.142857142857,-952.0181405895692,True,-111.11338650105355,-0.1306776771300032,-110.98270882392355,True,0.05010631504349514,0.763529347660099,-0.7134230326166038,True
04,3478.707275390625,2807.624267578125,671.0830078125,True,3172.208984375,2259.6767578125,912.5322265625,True,6235.35986328125,5136.5244140625,1098.83544921875,True,7245.9228515625,7152.3740234375,93.548828125,True,11.478214014038095,-1.7181025224877722,13.196316536525867,True,0.7517480251463772,0.38316566117997053,0.36858236396640665,True,22.586475372314453,4.696229457855225,17.89024591445923,True,0.6626554727554321,0.7417823076248169,-0.07912683486938477,False,0.5432689785957336,0.469249427318573,0.07401955127716064,True,0.9900238435185827,0.3906652219182171,0.5993586216003657,True,24.549298882484436,18.28118051801409,6.268118364470347,True,2.0,7.0,-5.0,False,0.5714285714285714,2.0,-1.4285714285714286,False,0.0,0.0,0.0,False,0.0,2.9024943310657596,-2.9024943310657596,True,0.0,0.0,0.0,False,0.0020252273439559506,0.7384066612272223,-0.7363814338832664,True,0.0001448784763629823,0.5313530501567908,-0.5312081716804278,True,0.0,0.39887096661715377,-0.39887096661715377,True,0.0014512287008671297,0.6953446259917107,-0.6938933972908435,True,0.0,0.4554090508634537,-0.4554090508634537,True,46.551232409644705,0.11844486898080016,46.4327875406639,True,16.67931183096592,-9.2648374812476,25.94414931221352,True,69.65986394557822,3453.968253968254,-3384.3083900226757,True,-62.98169165581812,-1.9222711480174863,-61.05942050780063,True,0.007493725953130469,0.6816174281418572,-0.6741237021887267,True
05,2344.0478515625,1028.0633544921875,1315.9844970703125,True,1671.53076171875,1031.996826171875,639.533935546875,True,4537.51611328125,1639.37548828125,2898.140625,True,5816.3173828125,2583.627685546875,3232.689697265625,True,-17.826641927859164,-40.58445676252158,22.75781483466242,True,0.014993785548362934,8.657483877965638e-05,0.014907210709583278,True,17.29761505126953,1.83290696144104,15.464708089828491,True,1.2222990989685059,0.6648494005203247,0.5574496984481812,True,0.4609687626361847,0.38066762685775757,0.08030113577842712,True,0.99594754639544,0.6697176253766411,0.3262299210187989,True,143.20988729409873,65.84203142589993,77.3678558681988,True,6.0,18.0,-12.0,False,1.7142857142857142,5.142857142857143,-3.428571428571429,False,130.6122448979592,156.73469387755102,-26.122448979591837,True,0.0,29.024943310657594,-29.024943310657594,True,0.0,0.0,0.0,False,0.7101066344787859,0.9222430598623635,-0.2121364253835777,True,0.4829814163895394,0.8773061902637758,-0.39432477387423637,True,0.01271427732772594,0.7285512336385347,-0.7158369563108088,True,0.7100521556960275,0.9082825158102501,-0.19823036011422257,True,0.48204065138670943,0.8480009249842706,-0.36596027359756117,True,1.2043232518492568,0.11997489752839303,1.0843483543208638,True,0.8074307135052188,-9.209096123300895,10.016526836806115,True,69.65986394557822,2403.265306122449,-2333.605442176871,True,-6.359511710825284,-0.45709891603928915,-5.902412794785995,True,0.548582259879734,0.8830535318789557,-0.3344712719992218,True
06,1630.09326171875,1226.5758056640625,403.5174560546875,True,1660.25048828125,1226.2218017578125,434.0286865234375,True,3472.6923828125,2100.91357421875,1371.77880859375,True,5642.19873046875,2982.7763671875,2659.42236328125,True,-20.591639811667424,-32.28434935375869,11.692709542091269,True,0.008157406828319986,0.0005541128221151634,0.007603294006204823,True,15.79665470123291,2.0914525985717773,13.705202102661133,True,1.8677059412002563,0.7024657130241394,1.165240228176117,True,0.644188642501831,0.416431725025177,0.22775691747665405,True,0.9757183101767626,0.6393819690182705,0.3363363411584921,True,50.77408657073975,170.3663970099555,-119.59231043921577,False,10.0,18.0,-8.0,False,2.857142857142857,5.142857142857143,-2.285714285714286,False,0.0,81.26984126984127,-81.26984126984127,True,0.0,63.85487528344671,-63.85487528344671,True,0.0,0.0,0.0,False,0.6186054554177854,0.9179727132917027,-0.29936725787391727,True,0.6137638403497062,0.8633627225551536,-0.24959888220544735,True,0.5783230589509104,0.6808449226396938,-0.10252186368878335,True,0.6176360973958249,0.9034951089579667,-0.2858590115621418,True,0.6104067779531589,0.7687238322505988,-0.15831705429743992,True,11.648198563589307,0.07258034294913297,11.575618220640175,True,10.662587653288629,-11.391809840472266,22.054397493760895,True,69.65986394557822,1625.3968253968253,-1555.736961451247,True,-0.645296847857405,-0.38240470178252767,-0.2628921460748774,True,0.4357018392486795,0.8681833436571459,-0.4324815044084664,True
07,2535.262939453125,858.2503662109375,1677.0125732421875,True,2541.1875,851.261962890625,1689.925537109375,True,5178.021484375,1522.7254638671875,3655.2960205078125,True,6939.3955078125,2512.6826171875,4426.712890625,True,-15.791057251254387,-38.60975640698558,22.818699155731196,True,0.02491832253050257,0.0001356596359920832,0.024782662894510487,True,13.557957649230957,1.2651180028915405,12.292839646339417,True,1.7480390071868896,0.6485995650291443,1.0994394421577454,True,0.6447475552558899,0.3791627287864685,0.2655848264694214,True,0.9811890529910342,0.94757365607249,0.033615396918544205,True,142.54376918408605,27.167416914915428,115.37635226917061,True,9.0,39.0,-30.0,False,2.5714285714285716,11.142857142857142,-8.571428571428571,False,0.0,182.85714285714286,-182.85714285714286,True,0.0,66.75736961451247,-66.75736961451247,True,0.0,0.0,0.0,False,0.48073994569601675,0.8920440865462828,-0.411304140850266,True,0.21736098948173085,0.7586093487337997,-0.5412483592520688,True,0.0,0.66750320843049,-0.66750320843049,True,0.4780984072039488,0.8527382824503371,-0.3746398752463883,True,0.07971298465053998,0.7201769607577319,-0.6404639761071919,True,0.15855171526740272,0.06029978506857194,0.09825193019883077,True,-7.998290552632659,-12.196842358482325,4.198551805849666,True,29.024943310657598,3198.548752834467,-3169.523809523809,True,-3.3437535970816907,0.02285525649235985,-3.3666088535740504,True,0.47365267144440687,0.8386815791385094,-0.3650289076941025,True
08,2974.658447265625,1032.8160400390625,1941.8424072265625,True,2837.421630859375,675.8089599609375,2161.6126708984375,True,5808.2607421875,1550.4619140625,4257.798828125,True,7306.10205078125,2541.060546875,4765.04150390625,True,3.8274397249678174,-62.549011234392665,66.37645095936048,True,0.5821220590418259,5.559782619934572e-07,0.5821215030635639,True,16.069232940673828,4.020795822143555,12.048437118530273,True,3.6188111305236816,0.5793617367744446,3.039449393749237,True,0.87225341796875,0.35177990794181824,0.5204735100269318,True,0.9981199502382203,0.19185318226674886,0.8062667679714715,True,6.6009091060100635,1326.8494384765625,-1320.2485293705524,False,22.0,5.0,17.0,True,6.285714285714286,1.4285714285714286,4.857142857142857,True,26.122448979591837,0.0,26.122448979591837,False,56.598639455782305,0.0,56.598639455782305,False,0.0,0.0,0.0,False,0.498200344207471,0.0,0.498200344207471,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.49810664014513556,0.0,0.49810664014513556,False,0.0,0.0,0.0,False,0.9070572883326691,250593.61639149944,-250592.7093342111,False,-0.42365282707217045,53.98970003604429,-54.41335286311646,False,23.219954648526077,17.414965986394556,5.804988662131521,False,8.480774166480678,-557.7267587243769,566.2075328908576,False,0.3408249121801829,1.3301695708122183e-06,0.3408235820106121,False
09,2392.104736328125,1756.1925048828125,635.9122314453125,True,2119.078125,1087.0960693359375,1031.9820556640625,True,4664.64794921875,3686.598388671875,978.049560546875,True,6046.05322265625,5428.79150390625,617.26171875,True,-11.600916660290546,-31.903555074251,20.30263841396045,True,0.05366436175773952,0.0006336699541617392,0.05303069180357778,True,13.836339950561523,1.7520079612731934,12.08433198928833,True,1.4743531942367554,0.7270116806030273,0.747341513633728,True,0.37753599882125854,0.3794930577278137,-0.0019570589065551758,False,0.9901251812642069,0.8390276496045663,0.15109753165964057,True,42.58911892026663,30.54544934630394,12.043669573962688,True,10.0,28.0,-18.0,False,2.857142857142857,8.0,-5.142857142857142,False,0.0,8.707482993197278,-8.707482993197278,True,8.707482993197278,14.512471655328799,-5.804988662131521,True,0.0,0.0,0.0,False,0.6132285823476944,0.9654831475125198,-0.35225456516482545,True,0.6074156928575599,0.7598496736201572,-0.1524339807625973,True,0.0006782400840309176,0.26388515761804693,-0.26320691753401604,True,0.613167463231502,0.9288557942205659,-0.3156883309890639,True,0.19691806506948104,0.5688798120877945,-0.3719617470183134,True,7.157165495763416,0.025840061879821595,7.131325433883594,True,8.547410595593174,-15.877064506602013,24.42447510219519,True,139.31972789115645,1160.9977324263039,-1021.6780045351475,True,-111.58037271649886,-108.87016904048666,-2.710203676012199,True,0.3108923773429803,0.8241821447315528,-0.5132897673885726,True
10,2830.314208984375,1130.2314453125,1700.082763671875,True,2616.6728515625,1048.0189208984375,1568.6539306640625,True,5459.0234375,1808.7889404296875,3650.2344970703125,True,6925.70556640625,2892.57958984375,4033.1259765625,True,5.2147663474621355,-40.360892077317686,45.575658424779824,True,0.5826521955149123,9.085332839247908e-05,0.5825613421865199,True,10.768304824829102,1.8579702377319336,8.910334587097168,True,1.4081640243530273,0.688067615032196,0.7200964093208313,True,0.6275094747543335,0.45163217186927795,0.17587730288505554,True,0.9828953075059377,0.9032357570276563,0.07965955047828133,True,8.263051452487707,181.15197882781158,-172.88892737532387,False,10.0,37.0,-27.0,False,2.857142857142857,10.571428571428571,-7.7142857142857135,False,177.05215419501133,5.804988662131519,171.24716553287982,False,1.4512471655328798,37.73242630385488,-36.281179138322,True,0.0,0.0,0.0,False,0.6819878942475748,0.8394885521887869,-0.15750065794121215,True,0.023067077896541038,0.7010129906391547,-0.6779459127426136,True,0.000598249100835317,0.4335868518710885,-0.43298860277025314,True,0.6812558549840428,0.818204079953764,-0.13694822496972114,True,0.0041452548409888785,0.5716860746009249,-0.567540819759936,True,0.3581669713071028,0.057463088483719574,0.30070388282338323,True,-4.459144655010302,-12.406110355770977,7.946965700760675,True,98.68480725623583,2072.3809523809523,-1973.6961451247164,True,-34.614706398458544,-2.0292220640499385,-32.585484334408605,True,0.4738958685379944,0.7785165466247665,-0.3046206780867721,True
