status,error,pair_id,site,stack,block,direction,source_side,target_side,alpha,suffix_tokens,patched_onset_strength_max,target_baseline_onset_strength_max,source_baseline_onset_strength_max,patched_spectral_centroid_mean_hz,target_baseline_spectral_centroid_mean_hz,source_baseline_spectral_centroid_mean_hz,patched_decay_time_to_minus_20db_ms,target_baseline_decay_time_to_minus_20db_ms,source_baseline_decay_time_to_minus_20db_ms,patched_high_to_low_db,target_baseline_high_to_low_db,source_baseline_high_to_low_db,patched_tail_energy_fraction_500ms,target_baseline_tail_energy_fraction_500ms,source_baseline_tail_energy_fraction_500ms
ok,,06,transformer.single_transformer_blocks.15,single,15,percussive_to_sustained,negative,positive,1.0,645,2.069664478302002,14.67015266418457,2.0912392139434814,1241.8265380859375,1619.572021484375,1226.45654296875,1619.591836734694,69.65986394557822,1625.3968253968253,-31.8592786216481,-20.53443915893718,-32.28441045352142,0.861076996103415,0.6123442470922569,0.8633628260854966
ok,,07,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,positive,negative,1.0,,9.997626304626465,1.2655484676361084,12.214615821838379,2155.14453125,855.1370239257812,2513.907958984375,133.51473922902494,3198.548752834467,29.024943310657598,-17.104080348469207,-38.609923401640735,-14.975501265531062,0.025375522820758535,0.7586094359996978,0.21735871641776236
ok,,07,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,negative,positive,1.0,,2.663008451461792,12.214615821838379,1.2655484676361084,892.224853515625,2513.907958984375,855.1370239257812,69.65986394557822,29.024943310657598,3198.548752834467,-33.55147822627941,-14.975501265531062,-38.609923401640735,0.0,0.21735871641776236,0.7586094359996978
ok,,07,transformer.transformer_blocks.4,dual,4,sustained_to_percussive,positive,negative,1.0,,10.616988182067871,1.2655484676361084,12.214615821838379,2140.503173828125,855.1370239257812,2513.907958984375,133.51473922902494,3198.548752834467,29.024943310657598,-16.81159447660024,-38.609923401640735,-14.975501265531062,0.027630097443249988,0.7586094359996978,0.21735871641776236
ok,,07,transformer.transformer_blocks.4,dual,4,percussive_to_sustained,negative,positive,1.0,,2.51132869720459,12.214615821838379,1.2655484676361084,905.5825805664062,2513.907958984375,855.1370239257812,69.65986394557822,29.024943310657598,3198.548752834467,-33.48502932544935,-14.975501265531062,-38.609923401640735,0.0,0.21735871641776236,0.7586094359996978
ok,,07,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,positive,negative,1.0,645,12.835172653198242,1.2655484676361084,12.214615821838379,2441.04248046875,855.1370239257812,2513.907958984375,52.244897959183675,3198.548752834467,29.024943310657598,-15.977910160094703,-38.609923401640735,-14.975501265531062,0.1766859775590023,0.7586094359996978,0.21735871641776236
ok,,07,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,negative,positive,1.0,645,1.437745213508606,12.214615821838379,1.2655484676361084,917.0689086914062,2513.907958984375,855.1370239257812,69.65986394557822,29.024943310657598,3198.548752834467,-35.76546433320559,-14.975501265531062,-38.609923401640735,0.0,0.21735871641776236,0.7586094359996978
ok,,07,transformer.single_transformer_blocks.14,single,14,sustained_to_percussive,positive,negative,1.0,645,13.511818885803223,1.2655484676361084,12.214615821838379,2455.94775390625,855.1370239257812,2513.907958984375,34.82993197278911,3198.548752834467,29.024943310657598,-15.169315422339318,-38.609923401640735,-14.975501265531062,0.19952022932293711,0.7586094359996978,0.21735871641776236
ok,,07,transformer.single_transformer_blocks.14,single,14,percussive_to_sustained,negative,positive,1.0,645,1.3642207384109497,12.214615821838379,1.2655484676361084,902.9688720703125,2513.907958984375,855.1370239257812,63.85487528344672,29.024943310657598,3198.548752834467,-35.02465440778979,-14.975501265531062,-38.609923401640735,0.0,0.21735871641776236,0.7586094359996978
ok,,07,transformer.single_transformer_blocks.15,single,15,sustained_to_percussive,positive,negative,1.0,645,12.594278335571289,1.2655484676361084,12.214615821838379,2436.69384765625,855.1370239257812,2513.907958984375,34.82993197278911,3198.548752834467,29.024943310657598,-15.331303535912005,-38.609923401640735,-14.975501265531062,0.20737865656205914,0.7586094359996978,0.21735871641776236
ok,,07,transformer.single_transformer_blocks.15,single,15,percussive_to_sustained,negative,positive,1.0,645,1.332653284072876,12.214615821838379,1.2655484676361084,914.4910278320312,2513.907958984375,855.1370239257812,63.85487528344672,29.024943310657598,3198.548752834467,-34.71884701944831,-14.975501265531062,-38.609923401640735,0.0,0.21735871641776236,0.7586094359996978
ok,,08,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,positive,negative,1.0,,12.843949317932129,4.021300315856934,16.064218521118164,3221.1103515625,1220.273681640625,2931.2958984375,11.609977324263038,17.414965986394556,23.219954648526077,5.625964915661394,-62.54924845270436,3.977437396675069,0.0,0.0,0.0
