site,stack,block,r2_am_depth,cv_pearson_am_depth,cv_spearman_am_depth,stability_cos_am_depth,n_am_depth,r2_am_rate,cv_pearson_am_rate,cv_spearman_am_rate,stability_cos_am_rate,n_am_rate,r2_attack,cv_pearson_attack,cv_spearman_attack,stability_cos_attack,n_attack,r2_bandwidth,cv_pearson_bandwidth,cv_spearman_bandwidth,stability_cos_bandwidth,n_bandwidth,r2_brightness,cv_pearson_brightness,cv_spearman_brightness,stability_cos_brightness,n_brightness,r2_contrast,cv_pearson_contrast,cv_spearman_contrast,stability_cos_contrast,n_contrast,r2_crest,cv_pearson_crest,cv_spearman_crest,stability_cos_crest,n_crest,r2_decay,cv_pearson_decay,cv_spearman_decay,stability_cos_decay,n_decay,r2_density,cv_pearson_density,cv_spearman_density,stability_cos_density,n_density,r2_f0,cv_pearson_f0,cv_spearman_f0,stability_cos_f0,n_f0,r2_flatness,cv_pearson_flatness,cv_spearman_flatness,stability_cos_flatness,n_flatness,r2_hnr,cv_pearson_hnr,cv_spearman_hnr,stability_cos_hnr,n_hnr,r2_loudness,cv_pearson_loudness,cv_spearman_loudness,stability_cos_loudness,n_loudness,r2_rolloff,cv_pearson_rolloff,cv_spearman_rolloff,stability_cos_rolloff,n_rolloff,r2_tail,cv_pearson_tail,cv_spearman_tail,stability_cos_tail,n_tail,r2_tilt,cv_pearson_tilt,cv_spearman_tilt,stability_cos_tilt,n_tilt,r2_voiced,cv_pearson_voiced,cv_spearman_voiced,stability_cos_voiced,n_voiced,r2_zcr,cv_pearson_zcr,cv_spearman_zcr,stability_cos_zcr,n_zcr
transformer.single_transformer_blocks.4,single,4,-1.4827774391777537,0.6430993555003862,0.5930886574185187,0.15370741486549377,250,-1.1977614835700812,0.2954609316583579,0.26642384678154846,0.0775226280093193,250,-0.898863981346113,0.4295839395648107,0.4726942831085297,0.10736040771007538,250,0.9660401280617593,0.9880835921073216,0.9781224019584313,0.633237361907959,250,0.9280042155080688,0.9745609590111939,0.97857015312245,0.6277074813842773,250,0.8581659968266699,0.9383516927919384,0.9471907070513128,0.36868351697921753,250,0.4936412023953326,0.8089131895798006,0.8028404934478951,0.24882730841636658,250,-0.7010703236284128,0.1862623893552268,0.1874873137581015,0.08077599108219147,248,-0.16818743251144447,0.49492773491416425,0.550707435318965,0.11947842687368393,250,-0.9336638120318378,0.32554891714670303,0.35711561717522966,0.04338943213224411,243,-0.39494851666706565,0.6978265778606207,0.6680451207219315,0.1474340707063675,250,0.4658091985121688,0.7945151453539125,0.8173874141986271,0.19304722547531128,250,0.71723149548623,0.8802915580901902,0.8714516392262275,0.35550612211227417,250,0.9562025960922131,0.9824711666611067,0.9819447991167859,0.6035608053207397,250,-0.9886981682526595,0.14838635594228483,0.18276657226515622,0.009503757581114769,250,0.4624834913075401,0.7863115015181061,0.8161071377142034,0.15332603454589844,250,0.6475526762053911,0.8633645955772512,0.8716666826669226,0.18948160111904144,250,0.8271175804744191,0.9447143423518245,0.9373271252340035,0.5471051931381226,250
transformer.single_transformer_blocks.5,single,5,-1.0365948355864751,0.6638762744321693,0.5933221331541304,0.15841180086135864,250,-0.9078364427332002,0.3113621544050857,0.2634301348821581,0.06201224774122238,250,-0.855612427284418,0.4280294595335859,0.4685785052560841,0.08713550865650177,250,0.9599658355088984,0.9864252732001512,0.9737178514856237,0.6241927146911621,250,0.9302587757339662,0.9745746358943486,0.9789764316229059,0.6310814619064331,250,0.8596718783369239,0.9382817867403437,0.9456562184994959,0.376057505607605,250,0.4401366543530777,0.7809174057501848,0.780562761004176,0.2731354236602783,250,-0.8745031112041437,0.08367189525745593,0.08607605293840898,0.07023219019174576,248,-0.18036816100876965,0.47010298712705,0.5237701723227571,0.12801633775234222,250,-0.9072974071658756,0.3478785233266074,0.3704054955917847,0.06510038673877716,243,-0.41428016563017944,0.7090397936328212,0.6667487159794556,0.11901295185089111,250,0.3976026004680568,0.7751035590456646,0.8133515096241539,0.16293027997016907,250,0.6928532810595753,0.8659243311218854,0.8624121345941534,0.36741623282432556,250,0.9547863277766988,0.9817181444926416,0.980859597753564,0.6026601791381836,250,-1.493008112212732,0.0687914885855948,0.10640848653578457,0.007603207603096962,250,0.29807193040903346,0.7444082263358428,0.7684834637354198,0.14838899672031403,250,0.7327591844484423,0.891791483709655,0.900969423510776,0.2209153026342392,250,0.8082646636582961,0.9388359706662556,0.9258929582873324,0.509872317314148,250
transformer.single_transformer_blocks.6,single,6,-1.1145116615892623,0.6716206346842625,0.6113343253492055,0.1356126219034195,250,-1.2319873644958617,0.24567420471343968,0.20310968175490804,0.05587993562221527,250,-0.7728024872327048,0.4556563736303833,0.47797897566361064,0.09091474860906601,250,0.9558658524125286,0.9851229968447103,0.9726026976431622,0.6477482318878174,250,0.937655055306551,0.9746673517574395,0.98069524312389,0.6164118051528931,250,0.861757899767003,0.9394005141451527,0.9433237651802429,0.36799538135528564,250,0.365235905097232,0.7375712530468281,0.7221992031872508,0.24784749746322632,250,-0.5468495521093294,0.16743194811424741,0.16654341015623153,0.07871930301189423,248,-0.344328632563225,0.4559034344843576,0.5254329189267027,0.10481342673301697,250,-1.3462553217902102,0.3131508052627811,0.3382859895527556,0.04730059579014778,243,-0.5381722731032518,0.7307587495345961,0.6645906014496232,0.07077018171548843,250,0.31376332809329144,0.7379300548783577,0.785051024816397,0.1471685916185379,250,0.6561929697830484,0.8476029190535084,0.8397527000432006,0.34845036268234253,250,0.9554087382915869,0.9816832370404838,0.9817320597129553,0.6195781230926514,250,-1.703052205411899,0.027594243046141793,0.09597119953919261,0.010978028178215027,250,0.4307402741021201,0.770718718193202,0.8072527240435847,0.12467104196548462,250,0.7233360271151686,0.8891399636717413,0.8934981999711995,0.19879810512065887,250,0.8230815206458519,0.9406169423401208,0.9436908750540006,0.5208446979522705,250
transformer.single_transformer_blocks.7,single,7,-1.0136546930882493,0.6730596739891566,0.6123265972255555,0.15645934641361237,250,-1.4974549441682319,0.21211815935099582,0.1505661210579369,0.04304082691669464,250,-0.8122330761544803,0.46783276893168535,0.5017627802044832,0.05878725275397301,250,0.9542199601723759,0.9836747176258644,0.9698055968895503,0.623566746711731,250,0.9296268242414012,0.9717319636772058,0.9764826957231315,0.6197380423545837,250,0.841212676924744,0.930594520597465,0.92929678874862,0.35696375370025635,250,0.4554387564374805,0.7717700612080737,0.7621627226035615,0.2760554552078247,250,-0.6062230948977273,0.16343960790079795,0.16622949942646384,0.09864059090614319,248,-0.4475158267965552,0.41799043438846994,0.4983535736571785,0.08720937371253967,250,-1.319601615817832,0.31566662008416313,0.3142469570686163,0.06754925101995468,243,-0.38050249013298276,0.7453275828884446,0.661050832813325,0.059802908450365067,250,0.43881956425681184,0.7717990207107397,0.7944177026832429,0.16567125916481018,250,0.686186894192307,0.8551065548039484,0.8548495175922813,0.3285651206970215,250,0.9486207095690371,0.9790257205911003,0.9786592425478806,0.6007182598114014,250,-1.73409171588815,-0.009894434282857254,0.026468391494263905,0.03466255962848663,250,0.3213185828833707,0.7331015093396284,0.7728787980607689,0.12749150395393372,250,0.7626779270492767,0.9012771098280533,0.906496039936639,0.21224698424339294,250,0.8217085118219062,0.9411846411718419,0.9326814189027025,0.5473108291625977,250
transformer.single_transformer_blocks.8,single,8,-1.2102960597102583,0.6395780502848437,0.6155990975855613,0.157527893781662,250,-1.5058006132112347,0.21869276276702837,0.15076119617913886,0.02132261171936989,250,-1.0882392477668112,0.4447192621920618,0.48015936254980074,0.04739692062139511,250,0.9501796771163669,0.9810676522753162,0.9611808188931021,0.635868489742279,250,0.9317779835118041,0.9724258894033571,0.9782560360965775,0.6087371110916138,250,0.8489987888047985,0.9338959566930694,0.9386895790332643,0.3678359389305115,250,0.24303828236168173,0.7200278421251994,0.7147786684586953,0.26268887519836426,250,-0.9460371194808358,0.12992699338659752,0.14001756011901856,0.020355183631181717,248,-0.38800478583052966,0.409164680616143,0.4845224403590456,0.06678246706724167,250,-1.1683953528565383,0.3411663804495395,0.35189617653601757,0.11034265905618668,243,-0.16108241647010607,0.7480488492536809,0.6676350021600346,0.08452127873897552,250,0.3942326263552703,0.7610621067944533,0.7929715355445688,0.18775388598442078,250,0.5848545922679476,0.8264490637695797,0.8276949071185139,0.32777607440948486,250,0.9467328274463245,0.9776706773593112,0.9744536072577159,0.5951879024505615,250,-3.0120960753652204,-0.0922622265623626,-0.07391004656074497,0.08562882989645004,250,0.32355155807533115,0.7410371429759145,0.7887659002544041,0.13191035389900208,250,0.7588108441683199,0.9003879792745689,0.9056788748619978,0.2273012399673462,250,0.8148492050428462,0.9411050467376124,0.9379292468679498,0.5602482557296753,250
transformer.single_transformer_blocks.9,single,9,-2.1340579680893446,0.5267370462871009,0.5450233763740219,0.13895611464977264,250,-1.455161667742015,0.2454973683910654,0.19602246435942974,0.05763585865497589,250,-0.5839391245169414,0.5057269527073667,0.5354339749435991,0.10263317078351974,250,0.9413268358769938,0.9784584669542424,0.9572171074737195,0.6230474710464478,250,0.9056870442118378,0.9627396476271711,0.9718531176498824,0.588421642780304,250,0.8281819477532993,0.9239003545278786,0.9257147794364708,0.34610652923583984,250,0.12679052465551383,0.6771541180674042,0.6650928814861037,0.2647669315338135,250,-1.1733176619927121,0.08405111427286602,0.10664782677792271,0.011530023999512196,248,-0.2844501207402847,0.4146807551652275,0.4830493927902846,0.09396055340766907,250,-1.2497483692859765,0.2787071530305817,0.28633578708094354,0.05178997665643692,243,-0.3490257500294434,0.7139321208475171,0.656863629818077,0.08672524988651276,250,0.23693195822173213,0.7192778600559587,0.7711315701051216,0.15752100944519043,250,0.5515285260381939,0.8128191541220274,0.8063572217155475,0.3301713764667511,250,0.9358265484686049,0.9740660453843221,0.9706050976815628,0.5883729457855225,250,-2.791603073798405,-0.15600306572928813,-0.10910881774108384,0.018082410097122192,250,-0.10340527278305318,0.6559309420207631,0.7211193779100465,0.11202853918075562,250,0.6976485149720504,0.8770396268643212,0.8928354053664859,0.23419608175754547,250,0.7856239816031444,0.9305389622645691,0.9328787980607689,0.5373157858848572,250
transformer.single_transformer_blocks.10,single,10,-2.128029809637737,0.5722942515217496,0.5719406710507368,0.15008459985256195,250,-1.6713501910942636,0.23785319439434888,0.20229405270484327,0.087428018450737,250,-0.598723668651048,0.499871074737569,0.5113836701387221,0.11286948621273041,250,0.9355315772199277,0.9762214556800325,0.9564867277876445,0.6307106614112854,250,0.9119281531233074,0.9647576308346001,0.9759320309124946,0.6001896858215332,250,0.8398198332444089,0.9301647361766309,0.9286531944511113,0.3481532335281372,250,0.2443698824570321,0.7070331007428292,0.7063650938415014,0.2679201364517212,250,-1.5111325256020511,0.03335643549323968,0.07422611957559898,0.009112000465393066,248,-0.1906540742212856,0.4261513740580695,0.48828109249748,0.13786426186561584,250,-1.0850692925060226,0.29704641088884043,0.33980473722152804,0.08332423865795135,243,-0.16842536035904437,0.7361624420616221,0.6594748715979455,0.09601463377475739,250,0.4324076686254797,0.7655111359064316,0.7975849853597657,0.20483654737472534,250,0.5902459303682471,0.8177804807809612,0.8125289684634954,0.29004237055778503,250,0.9332392159836186,0.9729758037018199,0.9727148274372388,0.5875349640846252,250,-2.5526394089852547,-0.1511060519040175,-0.11402486439783036,0.035759590566158295,250,-0.047920236604331826,0.6638105503034532,0.7306258340133441,0.14837545156478882,250,0.716681297550211,0.8796826129883305,0.8977599001584023,0.24935390055179596,250,0.7820095914800247,0.927693734343825,0.9353579417270675,0.5538346171379089,250
transformer.single_transformer_blocks.11,single,11,-2.3859706652858543,0.5855271661325642,0.5446662506600105,0.1457117795944214,250,-1.693156911780727,0.1657906399232075,0.11470762732203714,0.048468392342329025,250,-0.5256845023902187,0.49311155425974984,0.5365007440119041,0.1031097024679184,250,0.9297811366418289,0.9758850241307421,0.9503257332117313,0.6400587558746338,250,0.9121248108545359,0.9650024970243608,0.9749635674170786,0.5800224542617798,250,0.8351029506781071,0.9283624716296783,0.936407046512744,0.3554914593696594,250,0.19426994660897873,0.6919290752660006,0.6928611337781404,0.2426920235157013,250,-1.9780331367155006,-0.03985960877062554,0.021961949928485,0.01627180352807045,248,-0.10918652905278378,0.47431407948615373,0.5063432054912878,0.1571379005908966,250,-1.0683489246156224,0.30628510815446264,0.3820469975462524,0.08011814206838608,243,-0.5850062689511574,0.7465919929610502,0.6778672298756779,0.08244074136018753,250,0.3696932962608147,0.7617716852081454,0.7879034224547592,0.2247927188873291,250,0.5922869679590155,0.8169226343372048,0.8135458167330676,0.26670897006988525,250,0.9345891523178633,0.9730631492494873,0.9709591513464214,0.584624171257019,250,-3.6619082948578368,-0.2230255008708515,-0.165187539000624,0.07169689983129501,250,0.22649737741344822,0.7049004923952252,0.7405677530840492,0.17827171087265015,250,0.6874248099675315,0.8663768445338769,0.8843542456679307,0.24168890714645386,250,0.8233783063664972,0.9398661756351165,0.9442292516680265,0.5463959574699402,250
transformer.single_transformer_blocks.12,single,12,-1.9901012411083747,0.6031809286311405,0.5545828253252052,0.16437283158302307,250,-1.9063280228438806,0.15626035591094634,0.10400307204915277,0.00192292220890522,250,-0.8289028647080015,0.42501442590463934,0.4661930590889453,0.09626330435276031,250,0.9326349201987929,0.9752545841494633,0.9557578841261459,0.6679775714874268,250,0.9257706434287293,0.9717205932594168,0.9792690443047088,0.5951356887817383,250,0.8401940548013267,0.9304006915092735,0.9404099265588248,0.399541437625885,250,0.2850766500245893,0.7234202154334394,0.7163047088753419,0.24574100971221924,250,-1.9152961941180269,-0.023623215137203078,0.02097301311816418,0.027320723980665207,248,-0.12157488824615763,0.4710823914865039,0.4908646858349733,0.12908843159675598,250,-1.3699054836046358,0.3256536251203077,0.4053960703240385,0.09702858328819275,243,-0.4680913615856399,0.7409152124447961,0.6864359429750875,0.11072215437889099,250,0.410442298542052,0.7805818336585363,0.8150349925598809,0.20563971996307373,250,0.6383409283936514,0.8358879455093311,0.8268631498103968,0.2654154896736145,250,0.9283542762672516,0.9706243446197411,0.9701734747755963,0.608050525188446,250,-2.559597778596254,-0.19294988378918215,-0.15995967935486968,0.07589323818683624,250,0.17008245885306772,0.6993849790827837,0.7315597369557912,0.13524699211120605,250,0.7186284733481314,0.8796666722243593,0.8924183746939949,0.25060003995895386,250,0.834252804837402,0.9421378437686488,0.9501728987663801,0.5452778339385986,250
transformer.single_transformer_blocks.13,single,13,-1.6284943911938181,0.6193346730342579,0.5740012480199682,0.1600317507982254,250,-1.615765836307959,0.17792074332571628,0.12818931502904043,0.008296655490994453,250,-0.5610815812197772,0.48121957859373726,0.5214791916670666,0.09990359097719193,250,0.9426131275439799,0.9792128049882125,0.96205481687707,0.6753610372543335,250,0.9311403917188148,0.9752075587688476,0.981540056640906,0.6056572198867798,250,0.8507736888215132,0.9342400493406853,0.9416771468343494,0.3951016664505005,250,0.3318835036419879,0.7354827523330162,0.7298340133442134,0.24316027760505676,250,-1.6674894404221585,0.02737227001130497,0.07831167952468093,0.034155167639255524,248,-0.06180732204385819,0.49487998679618983,0.5207902846445543,0.15783441066741943,250,-1.1298870357635054,0.3391682668691371,0.4278511225853501,0.113346166908741,243,-0.5064928991883564,0.7280909032904032,0.6530036000576008,0.09989599138498306,250,0.4600885557914675,0.7883005055059537,0.8116826189219026,0.18796400725841522,250,0.5992739670103566,0.8232171530089367,0.8029334229347669,0.26620206236839294,250,0.944102910998397,0.9778129551747591,0.9768667018672297,0.6248301267623901,250,-2.5816355666975768,-0.12543942833119082,-0.07213747419958719,0.03913453593850136,250,0.332967789375948,0.7410853149719906,0.771438007008112,0.14885830879211426,250,0.708581516803132,0.8758884921196805,0.8910305764892238,0.23548883199691772,250,0.8584849828597834,0.953349077310864,0.9572785484567752,0.5611220002174377,250
transformer.single_transformer_blocks.14,single,14,-2.19159453392741,0.6006893615886136,0.5383524216387462,0.1960677206516266,250,-1.6713783774559956,0.15114295949743045,0.16068161090577446,0.014857242815196514,250,-0.8158445544484862,0.46774695077597356,0.5225620889934238,0.11760753393173218,250,0.9394825925991125,0.9772506125061229,0.9593683098929582,0.6718143224716187,250,0.9333728099169637,0.9771033228851046,0.9794656554504871,0.6193335056304932,250,0.831350489982215,0.9248016551451256,0.9350991215859453,0.3511205315589905,250,0.21586974898408826,0.696812351829339,0.689590169442711,0.22594913840293884,250,-1.6149817574387548,0.0044908773686678045,0.0661195126594926,0.03172248601913452,248,-0.012911556914580836,0.5100845480196475,0.5423099889598233,0.1454644501209259,250,-0.8855927067332278,0.37898449326691863,0.4223297723049337,0.12086790800094604,243,-0.2844527687017941,0.736086747685843,0.7026310180962895,0.14018595218658447,250,0.4888930026776948,0.7900811917215792,0.8088893582297316,0.23097412288188934,250,0.5599239544346951,0.8111470713487612,0.7889233427734844,0.25618523359298706,250,0.94149197867705,0.9767496111973515,0.9762200355205682,0.6284501552581787,250,-2.6569203527497423,-0.07905364659375211,-0.0192629002064033,0.001387244090437889,250,0.23807111968937233,0.717355843194803,0.7265323285172562,0.1259094476699829,250,0.669198227578286,0.8616898718977462,0.8760336005376085,0.23389089107513428,250,0.8646224515193379,0.9541922154644055,0.950180578889262,0.5630443096160889,250
transformer.single_transformer_blocks.15,single,15,-1.6999258088828266,0.6439077455154302,0.5937514520232323,0.2186107039451599,250,-1.389427982543543,0.19427030920183766,0.18949282388518215,0.031151210889220238,250,-0.7434166339202417,0.48547982544101786,0.5416180098881582,0.0869184136390686,250,0.9413803536401861,0.9774197390056786,0.9600303364853836,0.6887068748474121,250,0.9397741064792904,0.9776376153386195,0.9826114337829405,0.6367300748825073,250,0.8346671461041992,0.9273046468839555,0.9306769068305092,0.39492493867874146,250,0.2502987864242828,0.7253367034644651,0.7288309892958287,0.19995814561843872,250,-1.835834965276057,-0.039002952709408414,0.01099631646607325,0.03818962723016739,248,-0.007546862678767407,0.5016630140363687,0.557820765132242,0.14502041041851044,250,-1.0376547486357008,0.3100768064337743,0.3585599328271956,0.10166625678539276,243,-0.032433756725082794,0.7582921520136122,0.7282472999567993,0.0890708789229393,250,0.4959942148822667,0.7913229929789246,0.8107325877214034,0.1705331951379776,250,0.5949118305522079,0.8346350779068562,0.8160234243747899,0.28118541836738586,250,0.9428234105212804,0.9771101361164117,0.9767891326261219,0.6392877101898193,250,-2.383095254170166,-0.0990865440617654,-0.041047568761100175,0.021156972274184227,250,0.22709723265577253,0.7102893958128597,0.7253265492247875,0.15703639388084412,250,0.7199954003992608,0.8801418352383613,0.8925619929918879,0.2181565761566162,250,0.876429716222763,0.957905849180016,0.9558369893918303,0.5819711685180664,250
transformer.single_transformer_blocks.16,single,16,-2.006538591434932,0.6317293057925957,0.5961468823501176,0.18270355463027954,250,-1.269817233174026,0.2242956314190939,0.24011174578793254,0.05805021524429321,250,-1.0113985197925968,0.43186742721084836,0.47791139058224924,0.09117650985717773,250,0.9226373091978786,0.9702508986471433,0.9476046656746506,0.6491274833679199,250,0.9199391777648401,0.9703792591909205,0.9778620457927326,0.6194270849227905,250,0.8026766766344281,0.913875883674982,0.9058570537128592,0.3968321979045868,250,0.2629526716734416,0.7290711198539495,0.7261252820045121,0.2079254537820816,250,-1.519324612433874,0.0323327722060325,0.07479808223359678,0.02149013988673687,248,0.008582462311733341,0.5183490926271582,0.5671436662986606,0.1663336157798767,250,-0.9407283704255753,0.3417732763508243,0.3943834770958467,0.11272119730710983,243,-0.18239484427124997,0.7258557827744866,0.7188644938319013,0.0865158662199974,250,0.4264243789888959,0.7686655986234825,0.7906075937214996,0.1707874834537506,250,0.5960196181349088,0.828292159098027,0.8153014928238852,0.28967541456222534,250,0.9252048527514812,0.9699003190518948,0.9689400470407525,0.6107395887374878,250,-1.921258433813215,-0.03398937105131061,-0.002023328373253972,0.009440137073397636,250,0.22244232425052318,0.7197228524551476,0.7456443143090289,0.16525456309318542,250,0.6979865885057572,0.8732625738615277,0.8877527000432006,0.23917637765407562,250,0.8363344850440134,0.9455500865886002,0.9454089185426965,0.564079999923706,250
transformer.single_transformer_blocks.17,single,17,-2.0466364806058204,0.6172840340343924,0.5786561704987279,0.16740676760673523,250,-1.106133963346613,0.21231052039433987,0.22821753948063167,0.059946976602077484,250,-0.9749660961513167,0.4208658198344386,0.46262410598569575,0.0840892344713211,250,0.9248052833475733,0.9710528783328981,0.94828205251284,0.6558047533035278,250,0.9165279411298106,0.970164360657506,0.9760303364853838,0.6108939051628113,250,0.8030617833643199,0.913995085805827,0.9094974319589112,0.3963456153869629,250,0.28900370332743724,0.73500900003421,0.7335519608313733,0.21067334711551666,250,-1.353283968031408,0.03456861446086922,0.0766170336301455,0.015287142246961594,248,-0.05178427922375277,0.4842079510141679,0.5356912590601449,0.1366800218820572,250,-0.892391009752053,0.3396496543715294,0.36732952977364297,0.10466434061527252,243,-0.149967564216427,0.7290543628554208,0.7252958287332596,0.08296044170856476,250,0.42743598047335746,0.7673093563733259,0.7845326165218643,0.16924284398555756,250,0.6266841782626295,0.8391329794129408,0.8247004272068352,0.3088970482349396,250,0.923892391948867,0.9693183714567356,0.9679055344885519,0.610761284828186,250,-1.7735357050470142,-0.01704203599072766,0.009346325541208659,0.011881181038916111,250,0.2447499203500215,0.7297542092460589,0.7489636634186145,0.15282362699508667,250,0.6689850290446004,0.8623562061727862,0.8735782652522439,0.23719927668571472,250,0.8381057673111867,0.9465118162627703,0.9455471607545721,0.557047963142395,250
