site,stack,block,r2_brightness,cv_pearson_brightness,cv_spearman_brightness,stability_cos_brightness,n_brightness,r2_nl_brightness,nonlinearity_gain_brightness,r2_rolloff,cv_pearson_rolloff,cv_spearman_rolloff,stability_cos_rolloff,n_rolloff,r2_nl_rolloff,nonlinearity_gain_rolloff,r2_tilt,cv_pearson_tilt,cv_spearman_tilt,stability_cos_tilt,n_tilt,r2_nl_tilt,nonlinearity_gain_tilt,r2_bandwidth,cv_pearson_bandwidth,cv_spearman_bandwidth,stability_cos_bandwidth,n_bandwidth,r2_nl_bandwidth,nonlinearity_gain_bandwidth,r2_contrast,cv_pearson_contrast,cv_spearman_contrast,stability_cos_contrast,n_contrast,r2_nl_contrast,nonlinearity_gain_contrast,r2_flatness,cv_pearson_flatness,cv_spearman_flatness,stability_cos_flatness,n_flatness,r2_nl_flatness,nonlinearity_gain_flatness,r2_zcr,cv_pearson_zcr,cv_spearman_zcr,stability_cos_zcr,n_zcr,r2_nl_zcr,nonlinearity_gain_zcr,r2_attack,cv_pearson_attack,cv_spearman_attack,stability_cos_attack,n_attack,r2_nl_attack,nonlinearity_gain_attack,r2_density,cv_pearson_density,cv_spearman_density,stability_cos_density,n_density,r2_nl_density,nonlinearity_gain_density,r2_decay,cv_pearson_decay,cv_spearman_decay,stability_cos_decay,n_decay,r2_nl_decay,nonlinearity_gain_decay,r2_tail,cv_pearson_tail,cv_spearman_tail,stability_cos_tail,n_tail,r2_nl_tail,nonlinearity_gain_tail,r2_f0,cv_pearson_f0,cv_spearman_f0,stability_cos_f0,n_f0,r2_nl_f0,nonlinearity_gain_f0,r2_voiced,cv_pearson_voiced,cv_spearman_voiced,stability_cos_voiced,n_voiced,r2_nl_voiced,nonlinearity_gain_voiced,r2_hnr,cv_pearson_hnr,cv_spearman_hnr,stability_cos_hnr,n_hnr,r2_nl_hnr,nonlinearity_gain_hnr,r2_am_rate,cv_pearson_am_rate,cv_spearman_am_rate,stability_cos_am_rate,n_am_rate,r2_nl_am_rate,nonlinearity_gain_am_rate,r2_am_depth,cv_pearson_am_depth,cv_spearman_am_depth,stability_cos_am_depth,n_am_depth,r2_nl_am_depth,nonlinearity_gain_am_depth,r2_loudness,cv_pearson_loudness,cv_spearman_loudness,stability_cos_loudness,n_loudness,r2_nl_loudness,nonlinearity_gain_loudness,r2_crest,cv_pearson_crest,cv_spearman_crest,stability_cos_crest,n_crest,r2_nl_crest,nonlinearity_gain_crest
transformer.transformer_blocks.0,dual,0,0.7097924381463032,0.8669926997375356,0.9015584889358228,0.926619291305542,250,0.5588081690403524,-0.15098426910595086,0.5441774460194096,0.7666385378132077,0.79474257188115,0.8920637965202332,250,0.5023238507231746,-0.041853595296235,0.6943046594219815,0.8474585724313445,0.8736458503336052,0.902768611907959,250,0.5327709989699574,-0.1615336604520241,0.4906818193915575,0.7396427859268054,0.6264764556232899,0.8717871308326721,250,0.4874741910027519,-0.0032076283888056167,0.13304441526062621,0.5891006987597152,0.5688110209763355,0.6438400745391846,250,0.18573383888036032,0.05268942361973411,0.22170299083476194,0.6493139761922385,0.5937053712859406,0.782523512840271,250,0.13966795536900417,-0.08203503546575777,0.7683227538474064,0.9020276810984527,0.8941679066865069,0.9264827370643616,250,0.5631133164913494,-0.205209437356057,-0.0638461196197653,0.30069366477146364,0.3326042336677386,0.33868369460105896,250,-0.2636711296265618,-0.1998250100067965,0.09457668614417525,0.4107183812298318,0.404925646810349,0.2118738293647766,250,-0.04416353481489051,-0.13874022095906574,-0.0701736856589605,0.16999666468102306,0.23589689435030955,0.13791994750499725,250,-0.15333292764474055,-0.08315924198578005,-0.1185473603291666,0.08197520310032524,0.1051980991695867,0.07817976921796799,250,-0.12173977965881826,-0.003192419329651655,0.21049184362773327,0.46152656377499557,0.29214532437626606,0.6550688743591309,223,0.03652308010726808,-0.1739687635204652,0.05453841933925443,0.44969303079281,0.42994748715979453,0.5561694502830505,250,0.04277498907652484,-0.011763430262729586,0.09844857537114848,0.44976240570646847,0.5244606153698458,0.611108124256134,250,0.059439874712856985,-0.0390087006582915,-0.45372546989885887,-0.019337569999217718,0.011681082897326356,0.18899258971214294,250,-0.6168333152599226,-0.1631078453610637,-0.007681807648278083,0.41583225405392216,0.484222915566649,0.6670169234275818,250,-0.19127071811325633,-0.18358891046497824,0.43801413776258186,0.7048678386166171,0.7896690827053232,0.8631873726844788,250,0.3895272781536354,-0.04848685960894644,0.2395985298699312,0.6097023399139121,0.6650506408102529,0.7225048542022705,250,0.15767198917919648,-0.08192654069073471
transformer.transformer_blocks.1,dual,1,0.7596346854211306,0.8916820425589829,0.9210652330437288,0.938585102558136,250,0.6321189894408759,-0.1275156959802547,0.6101012958980314,0.8034482585836222,0.8269660634570152,0.9252616763114929,250,0.5651962227775943,-0.04490507312043712,0.7075790978822575,0.853681005803066,0.8812545480727692,0.9098054766654968,250,0.5923938448725184,-0.11518525300973903,0.5509021364128606,0.7696209184981704,0.673691547064753,0.906930148601532,250,0.5386258142615371,-0.01227632215132346,0.29941794053572424,0.6865267157775459,0.6614540392646282,0.7146372199058533,250,0.25430894172484375,-0.045108998810880485,0.335738947078776,0.678217010547294,0.6465208083329333,0.811557948589325,250,0.16464275153128366,-0.17109619554749234,0.776369436467105,0.9069802365769261,0.8974980079681274,0.9267845153808594,250,0.6368568639177239,-0.1395125725493811,-0.0453963454334956,0.3197766317385891,0.35406249699995196,0.297057181596756,250,-0.2203052034604144,-0.1749088580269188,0.08536638495534832,0.40424704925920996,0.40038285412566593,0.2147536277770996,250,-0.07952886633728976,-0.16489525129263807,-0.05656382681776571,0.18843886334725374,0.2558183650938415,0.2250090092420578,250,-0.2408850546221058,-0.1843212278043401,-0.11709452639269555,0.06657970414366213,0.08809216147458358,0.08611936122179031,250,-0.18247011084452916,-0.06537558445183361,0.2324745235163735,0.47865965909215263,0.30735668403829836,0.6321030259132385,223,0.036650145361111795,-0.19582437815526169,0.16385999390183065,0.5340217217877354,0.5111978111649786,0.6506369709968567,250,0.17191950388074137,0.008059509978910723,0.17113997945167703,0.5023573341894235,0.5786715307444918,0.673613965511322,250,0.1434663339307238,-0.02767364552095322,-0.4259943744819489,0.006319877613400034,0.02720568329093265,0.14480343461036682,250,-0.7488775769401002,-0.3228832024581513,0.03209687162213477,0.43478475859131877,0.5023295732731723,0.6441833972930908,250,-0.25756516581493666,-0.2896620374370714,0.46199765059235076,0.7098765205096429,0.7959660154562472,0.8507707118988037,250,0.3030791302359771,-0.15891852035637366,0.2490141000020653,0.6190072054130885,0.6666281380502087,0.7113972306251526,250,0.21483097595435652,-0.03418312404770879
transformer.transformer_blocks.2,dual,2,0.7453833754424642,0.8834346308373727,0.9143005808092929,0.9240591526031494,250,0.6618096347252204,-0.08357374071724388,0.5844431714197525,0.7865272363958192,0.8142063073009168,0.9113309383392334,250,0.5865946485191685,0.002151477099415988,0.6929361219531035,0.8466872369121392,0.8697981087697403,0.8839860558509827,250,0.576844897996411,-0.11609122395669247,0.5266909639432745,0.7530012715617405,0.6638617577881245,0.9036195874214172,250,0.5237035111013588,-0.0029874528419157054,0.25852788243176517,0.6603814927884947,0.6347648442375078,0.6696874499320984,250,0.326947143274659,0.06841926084289385,0.2731678930459346,0.6530298547894552,0.6157488599817597,0.8187156319618225,250,-0.05682112930449459,-0.32998902235042915,0.7689633364365973,0.9052270551744473,0.8973505496087938,0.9183485507965088,250,0.6257572549797317,-0.14320608145686564,-0.04605523796170197,0.31702608604211785,0.33647885566169056,0.2831738591194153,250,-0.12789789556258152,-0.08184265760087955,0.0852647883014774,0.4022425939667531,0.3955320885134162,0.15068292617797852,250,-0.07277352085781555,-0.15803830915929296,-0.05819648357534803,0.17976567301001953,0.241378966063457,0.2451072633266449,250,-0.17599184618249386,-0.11779536260714582,-0.1227594189865329,0.07295031123452425,0.09655949695195122,0.13562066853046417,250,-0.27893631201052277,-0.15617689302398985,0.227225595783605,0.47532357162723543,0.2989810758869055,0.6247729659080505,223,0.09356725728977444,-0.13365833849383055,0.13657514104320384,0.5102572586412746,0.4868932942927086,0.5862906575202942,250,0.14392349392781673,0.007348352884612885,0.13813048738388234,0.479718253146715,0.5540559688955023,0.6728795170783997,250,0.03079699544226213,-0.1073334919416202,-0.4032634375142819,-0.0035184717684681997,0.02732242115873854,0.11720426380634308,250,-0.661668074286618,-0.2584046367723361,-0.005125982009858765,0.4213881053305622,0.4840332165314644,0.6380036473274231,250,-0.41959649438970514,-0.4144705123798464,0.42015843183704593,0.6904605947130582,0.7714779436470983,0.8536331057548523,250,0.24072205368322486,-0.17943637815382107,0.23024048203370553,0.6050924405287953,0.6563897662362597,0.7380058169364929,250,0.14686560576028618,-0.08337487627341936
transformer.transformer_blocks.3,dual,3,0.78549853697065,0.9029588981879777,0.92051533624538,0.9465147852897644,250,0.6748639579142701,-0.11063457905637986,0.6350634593471343,0.8199996940961931,0.8317976287620602,0.9275261163711548,250,0.5436447604681297,-0.09141869887900456,0.7289030904594096,0.8673220433252531,0.8805733211731387,0.9085950255393982,250,0.6025601164248584,-0.1263429740345512,0.5789314847281962,0.7864250938322127,0.6687724283588536,0.9053292870521545,250,0.5046963189153004,-0.0742351658128958,0.24422172983606596,0.652856468480097,0.6272928526856429,0.7074264883995056,250,0.19856038174011464,-0.04566134809595132,0.32928677300665066,0.6726522374947362,0.6264303748859981,0.7956683039665222,250,-0.0234616413091266,-0.35274841431577725,0.775019695467107,0.9079696820183388,0.8897403158450535,0.9296334981918335,250,0.6550825913046981,-0.11993710416240888,-0.022598913268902242,0.3355002604076992,0.37719272308356927,0.24877025187015533,250,-0.22869570652485569,-0.20609679325595345,0.14693398739608277,0.45684568203787507,0.43859684154946477,0.29200008511543274,250,-0.04713174285013488,-0.19406573024621765,0.004377634673509201,0.25679347956246806,0.31752968847501556,0.25796207785606384,250,-0.14458248123668369,-0.1489601159101929,-0.11156732511458416,0.08654962111790253,0.0900137282196515,0.034156203269958496,250,-0.29595746971442505,-0.18439014459984088,0.23493749420742777,0.48038640873473726,0.32427562892809525,0.6362696886062622,223,-0.089262770341711,-0.32420026454913875,0.12219839316869682,0.5003138760539627,0.4760067201075217,0.616860568523407,250,0.07528911410520708,-0.04690927906348974,0.19669944567153205,0.5165618162245685,0.5924581193299092,0.6270710229873657,250,0.046733582656102814,-0.14996586301542925,-0.31739722547332033,0.12541462388153102,0.12735986175778813,0.19312460720539093,250,-0.567188708710411,-0.24979148323709072,0.07782633060889736,0.45736014975412076,0.5413960543368693,0.6344345211982727,250,-0.31647385524679833,-0.3943001858556957,0.43873631278152353,0.7073638124434132,0.7681032976527624,0.8640351295471191,250,0.3241052033323705,-0.11463110944915306,0.2440719142718572,0.6147438190194776,0.6599018864301829,0.738003134727478,250,0.09497563980350428,-0.14909627446835294
transformer.transformer_blocks.4,dual,4,0.7509420441102828,0.8789290372653249,0.8988957903326454,0.9483534097671509,250,0.658736119660696,-0.09220592444958675,0.670456208823202,0.8373926908096663,0.8321125138002207,0.9330574870109558,250,0.5924095882541194,-0.07804662056908263,0.6441148801853114,0.8189308168656211,0.8349027024432389,0.9096423387527466,250,0.5428200277441336,-0.10129485244117775,0.6703728276171257,0.8441369721679062,0.714731051696827,0.9263553619384766,250,0.548589960849835,-0.12178286676729067,0.2127291622174691,0.633999849381936,0.595511736187779,0.6667181849479675,250,0.2100887633943216,-0.0026403988231475106,0.41303198217523,0.7384813245006098,0.6840389766236259,0.8125622868537903,250,0.09715839907530566,-0.31587358309992436,0.7287571586877467,0.8818977687540765,0.8654411750588009,0.9452961087226868,250,0.5540708782715924,-0.1746862804161543,-0.01648463422046136,0.33726297144936934,0.3703036528584457,0.16217269003391266,250,-0.27802853827046725,-0.2615439040500059,0.1376611876597647,0.44561282730862173,0.4358358373733979,0.26679471135139465,250,0.0346605008093027,-0.10300068685046201,0.03841579923113645,0.2926257034666038,0.3494897518360293,0.2883061170578003,250,-0.11177853110500902,-0.15019433033614546,-0.09682266729164932,0.08952169446620052,0.08851610425766811,0.11626619845628738,250,-0.14517340075779137,-0.04835073346614205,0.2976677099494512,0.5397323121007921,0.3469427948127499,0.6401731371879578,223,0.1135339634003347,-0.1841337465491165,0.11754747023567327,0.4952892345376243,0.47649363989823823,0.602533221244812,250,0.03888011728538534,-0.07866735295028793,0.2136898363264473,0.5237367258492388,0.6010260644170307,0.6387864947319031,250,0.15428437710589724,-0.05940545922055007,-0.2189066957730375,0.12074735467486138,0.12709643354293668,0.2778463363647461,250,-0.5247424342965177,-0.30583573852348017,0.027155781649784095,0.44958915381265,0.5184624393990304,0.7386764287948608,250,-0.26301615275363843,-0.29017193440342254,0.3638386131777985,0.660541335815278,0.6922713003408054,0.8452634811401367,250,0.10955555879331033,-0.25428305438448817,0.20435277005591823,0.5754780057963248,0.613988575817213,0.6911191940307617,250,0.13675373214339667,-0.06759903791252156
transformer.transformer_blocks.5,dual,5,0.7446576682656126,0.8763502000980214,0.8979941439063025,0.9559432864189148,250,0.6023073617188144,-0.14235030654679826,0.7193745580198521,0.8638654414621117,0.8486071137138194,0.9487926959991455,250,0.602940531725981,-0.116434026293871,0.6013916122976397,0.7934941289787837,0.8195240243843902,0.8866041898727417,250,0.5245438471266208,-0.07684776517101888,0.7458620275964701,0.8852867555531458,0.7611497143954302,0.9409489035606384,250,0.6606772907915255,-0.08518473680494465,0.2746646570466914,0.6684186570089999,0.6316413382614121,0.6808978319168091,250,0.22533567929122014,-0.049328977755471265,0.4481153214155814,0.7391354634500891,0.6953917342677483,0.868507981300354,250,0.1485231119669928,-0.2995922094485886,0.7134489893014316,0.8777267690241345,0.8702013152210435,0.9313496351242065,250,0.5604713797267581,-0.15297760957467355,-0.029462387747190566,0.31434858252668835,0.35983487735803765,0.14909332990646362,250,-0.26840733634798053,-0.23894494860078996,0.13329736161653635,0.44260624973726226,0.4378211491383862,0.34886789321899414,250,-0.07154581251564382,-0.20484317413218017,0.004155749181366386,0.24455123902803824,0.29428810060960975,0.22685690224170685,250,-0.19508982108859413,-0.1992455702699605,-0.07745278603429415,0.08820353688181448,0.07037104593673499,0.08434519171714783,250,-0.30245354608682506,-0.22500076005253092,0.3459100712531321,0.5804072350897072,0.36914681337327077,0.656710684299469,223,-0.0012532353601725666,-0.3471633066133047,0.1422101757984859,0.5100986811929381,0.4959566073057169,0.6529783606529236,250,0.08642290470126454,-0.05578727109722137,0.22012438499845763,0.5267800189855796,0.6011220659530552,0.6449869871139526,250,0.21602398605889342,-0.004100398939564209,-0.22864269699897583,0.1333930638027686,0.13973561176978833,0.2641335725784302,250,-0.4858350220126969,-0.2571923250137211,-0.04908400417300281,0.40245241528986525,0.4692543560696971,0.7176530361175537,250,-0.48774519769447017,-0.4386611935214674,0.38695645839774545,0.6893637316872446,0.6869144146306341,0.8460713028907776,250,0.18404714774729553,-0.20290931065044993,0.19536989113230735,0.5503150567358313,0.5903176690827053,0.6817729473114014,250,-0.14454835254356027,-0.33991824367586765
transformer.single_transformer_blocks.0,single,0,0.6847663957617366,0.8443287750186735,0.8654142946287141,0.9482292532920837,250,0.5328297109191689,-0.15193668484256773,0.6649108399981393,0.8352227519466591,0.8122517160274564,0.9522910118103027,250,0.5755900473717943,-0.08932079262634496,0.5558978870751061,0.7683206913247749,0.795609657754524,0.8602541089057922,250,0.47790482746775026,-0.07799305960735586,0.705274411620034,0.8656966274204004,0.7178238371813949,0.938981831073761,250,0.6337985835349148,-0.07147582808511921,0.33286459818312386,0.7006269286947705,0.6603004848077569,0.7036424875259399,250,0.26753146634566594,-0.06533313183745793,0.4477330351632064,0.7392994519786475,0.6754188067009071,0.9186679124832153,250,0.11367212308568804,-0.33406091207751837,0.6684736147772107,0.8550023520073159,0.844070465127442,0.9033229351043701,250,0.6046939041939053,-0.06377971058330534,-0.03145917453202755,0.316128326291832,0.3522208035328565,0.13745644688606262,250,-0.3253835917686916,-0.293924417236664,0.11343358898445219,0.42085909802141064,0.41333384534152545,0.27312156558036804,250,-0.015417173661364702,-0.12885076264581688,0.018460100091934172,0.26415484788783755,0.31311899390390247,0.2918446362018585,250,-0.0846948962331688,-0.10315499632510297,-0.07481329766811966,0.09600074492196935,0.08661834589353429,0.12556299567222595,250,-0.27393171757535684,-0.19911841990723717,0.32166589025708675,0.5610029737711086,0.34997489481794414,0.6649851202964783,223,0.03932729166317994,-0.2823385985939068,0.1429438582599029,0.514233944220797,0.5074214947439158,0.5741727352142334,250,0.11515521699296818,-0.027788641266934727,0.21566136395742416,0.5278993279082064,0.5991759228147651,0.6233535408973694,250,0.24541958286884008,0.029758218911415918,-0.20121231826696934,0.15934925314238782,0.18085422166754667,0.2524316608905792,250,-0.41450583915847455,-0.21329352089150522,-0.06071856569500687,0.40083144910901597,0.47488158210531367,0.7247212529182434,250,-0.35894797253177024,-0.29822940683676336,0.3518125816973933,0.6800215307841814,0.6561132818125089,0.8251292109489441,250,0.28556963494566523,-0.0662429467517281,0.14441718439831877,0.5051284033812651,0.5493211731387702,0.6466199159622192,250,-0.15541663173777415,-0.29983381613609295
transformer.single_transformer_blocks.1,single,1,0.6837086291805676,0.8454403961433646,0.8627546680746891,0.9193323850631714,250,0.5948362432884627,-0.08887238589210489,0.6690463729753446,0.8397084842656203,0.8169673114769836,0.9312986135482788,250,0.5976434095324376,-0.07140296344290709,0.5597138028962345,0.7720287810508265,0.7945282964527431,0.8297780156135559,250,0.48434318530540726,-0.07537061759082725,0.7061961461049204,0.8697603748206677,0.7370794412710602,0.9324407577514648,250,0.6244751280457912,-0.08172101805912924,0.3600681899319434,0.7174020347852968,0.6751546104737676,0.6770665049552917,250,0.2795512918956259,-0.08051689803631751,0.40675542230230316,0.7257588881996241,0.6673569817117073,0.9133004546165466,250,0.11402456927907975,-0.29273085302322344,0.6721072277097668,0.8552976163371929,0.8338966063457014,0.8825239539146423,250,0.5369397430881059,-0.13516748462166095,-0.011891102013609878,0.32870041029481956,0.3760168962703403,0.23211735486984253,250,-0.2797823739531797,-0.2678912719395698,0.14215214502493875,0.4457044006103817,0.4338697259156146,0.5010337233543396,250,-0.022378915105616425,-0.16453106013055518,0.014450143010758998,0.26340038915064656,0.3018883502136034,0.24839690327644348,250,-0.23625278541371392,-0.2507029284244729,-0.08850710261846972,0.08090384878815274,0.07149157586521385,0.002312402008101344,250,-0.30183663255549753,-0.2133295299370278,0.33957867193284746,0.5797006443344772,0.3498623543466593,0.6831966042518616,223,0.06367713466286173,-0.27590153726998573,0.19204549526647635,0.553750601558224,0.5394660394566312,0.6139265894889832,250,0.11381200340250837,-0.07823349186396798,0.27254372247772424,0.5726425630455177,0.6493386454183265,0.6256666779518127,250,0.2666993379103206,-0.00584438456740366,-0.16162481537873077,0.1876936494698633,0.18015763452215233,0.2582901120185852,250,-0.6158192830795188,-0.4541944677007881,0.0056869285235800595,0.43319467901650976,0.5126170978735659,0.7214089035987854,250,-0.38428379990609796,-0.389970728429678,0.3153546197176187,0.6628841122757151,0.6313057168914702,0.8298574686050415,250,0.09509827626904813,-0.22025634344857056,0.1458937322295554,0.497696567493439,0.5314848557576921,0.6597433090209961,250,-0.03146503369670086,-0.17735876592625627
transformer.single_transformer_blocks.2,single,2,0.711793971562243,0.8600050698179041,0.8765712091393462,0.9454714059829712,250,0.5948487688432793,-0.11694520271896369,0.7008564410695343,0.8565930082563851,0.8365186002976047,0.9551084041595459,250,0.6478855261946825,-0.05297091487485173,0.5611245701305473,0.7740373415627351,0.7994328229251667,0.8602535128593445,250,0.49684356668321783,-0.06428100344732945,0.72105325053287,0.8773975222660222,0.7402459559352949,0.9485225081443787,250,0.6692074883279826,-0.05184576220488735,0.34913438234653205,0.7130023117204688,0.6637726683626938,0.6813609600067139,250,0.19210658394910676,-0.15702779839742528,0.4212168557783154,0.7299222281433101,0.6754787116593864,0.9132398366928101,250,0.19383848524713992,-0.2273783705311755,0.6838438209993736,0.8601104453306253,0.8384701195219124,0.9127360582351685,250,0.5738435069674577,-0.1100003140319159,-0.009084327044759588,0.32725595787603323,0.3938463015408247,0.17287595570087433,250,-0.2324679395738516,-0.223383612529092,0.1599226701385013,0.4621503319182851,0.45490711851389615,0.45962759852409363,250,-0.005393940978224964,-0.16531661111672627,0.014388412429276177,0.2659554656459196,0.31360821773148373,0.2671058773994446,250,-0.21862520011579364,-0.23301361254506983,-0.07363725311689964,0.0921182325268242,0.08458848941583065,0.045414358377456665,250,-0.3265794616025703,-0.2529422084856706,0.3192403654775493,0.5594758000661723,0.33159725228110876,0.6206751465797424,223,0.002396118129573521,-0.3168442473479758,0.20343044213557068,0.5617687341594426,0.543262324197187,0.5729156732559204,250,0.17015898647787514,-0.03327145565769554,0.2615745010604066,0.5610045989194542,0.6370719531512503,0.6403679251670837,250,0.24755073852398773,-0.014023762536418849,-0.1971984337575296,0.16671671616936978,0.1652128834061345,0.26935505867004395,250,-0.7573986737503206,-0.560200239992791,-0.002109409086879088,0.43864858749280533,0.5244183746939951,0.7125577330589294,250,-0.23519944215838118,-0.23309003307150208,0.2960158550704916,0.6598072495608889,0.619926078817261,0.8219940662384033,250,0.14517725194533795,-0.15083860312515365,0.1582823312717816,0.5096387883324146,0.5522772524360389,0.6482321619987488,250,0.021659642540452294,-0.1366226887313293
transformer.single_transformer_blocks.3,single,3,0.6868417392651476,0.847082705066166,0.8635180722891566,0.9303592443466187,250,0.5899858456712572,-0.09685589359389035,0.7177962179758735,0.8673003245441357,0.8380192963087408,0.9491329789161682,250,0.6024316052125327,-0.11536461276334076,0.5321783075967172,0.7535626257364996,0.7792517640282245,0.8142186999320984,250,0.47982762467862355,-0.052350682918093694,0.7659400746440357,0.9018225569342146,0.7701654106465703,0.9533329606056213,250,0.6612374198257458,-0.10470265481828989,0.3678798427029407,0.7229946458046566,0.671187827005232,0.7019637823104858,250,0.3027434269505511,-0.0651364157523896,0.46175863355737656,0.7408342742239187,0.7052868045888734,0.9335862994194031,250,0.1686332504199575,-0.2931253831374191,0.6420491363084162,0.8346857573483442,0.8047336437382997,0.9040132164955139,250,0.5848854185195007,-0.05716371778891549,-0.026965783072807704,0.31523052415990305,0.38031699707195316,0.1758418083190918,250,-0.1605212870231812,-0.1335555039503735,0.16172055829976606,0.4654823934943929,0.4560883214131426,0.427767276763916,250,-0.0362988744250385,-0.19801943272480454,0.030954864825508355,0.28674344747034525,0.33563634618153887,0.2717282474040985,250,-0.1181886293163511,-0.14914349414185946,-0.06654556076348236,0.0984461746381982,0.08736562184994959,0.048935916274785995,250,-0.23023451581518578,-0.16368895505170342,0.30029162964273504,0.5439296198081488,0.3290899804352719,0.5656740069389343,223,0.06613884083653365,-0.23415278880620138,0.2274167557949922,0.58044346539787,0.5556449863197811,0.6828480362892151,250,0.22515683499598765,-0.0022599207990045556,0.26412364761669666,0.5629910286515394,0.6378391974271588,0.5960109829902649,250,0.26798575508372136,0.0038621074670247,-0.22931225551958895,0.16629058688742926,0.19104574473191568,0.3324633836746216,250,-0.49054176832149493,-0.261229512801906,-0.011279843769710297,0.4243084557713503,0.5188917582681323,0.6670798659324646,250,-0.2581802180399876,-0.24690037427027728,0.2645475796352058,0.6411478773604351,0.5854960879374069,0.847503125667572,250,0.1311520054097008,-0.13339557422550502,0.1742039864124064,0.5179034869060499,0.55219584313349,0.6053116321563721,250,-0.013757967043535425,-0.18796195345594183
