status,error,pair_id,site,stack,block,direction,window_start,window_end,alpha,patched_onset_strength_max,target_baseline_onset_strength_max,source_baseline_onset_strength_max,patched_spectral_centroid_mean_hz,target_baseline_spectral_centroid_mean_hz,source_baseline_spectral_centroid_mean_hz,patched_decay_time_to_minus_20db_ms,target_baseline_decay_time_to_minus_20db_ms,source_baseline_decay_time_to_minus_20db_ms,patched_high_to_low_db,target_baseline_high_to_low_db,source_baseline_high_to_low_db,patched_tail_energy_fraction_500ms,target_baseline_tail_energy_fraction_500ms,source_baseline_tail_energy_fraction_500ms
ok,,03,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,25,50,1.0,5.051366329193115,0.8137924671173096,14.190225601196289,1962.5830078125,1552.4002685546875,2484.386962890625,1097.142857142857,1097.142857142857,139.31972789115645,-17.63336007886904,-22.926383946381165,-12.071637205582071,0.739848758146624,0.6898415378218197,0.0
ok,,03,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,38,50,1.0,2.0959460735321045,0.8137924671173096,14.190225601196289,1724.4483642578125,1552.4002685546875,2484.386962890625,1097.142857142857,1097.142857142857,139.31972789115645,-20.29242047096849,-22.926383946381165,-12.071637205582071,0.7086087414480523,0.6898415378218197,0.0
ok,,03,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,0,12,1.0,1.914182424545288,14.190225601196289,0.8137924671173096,1766.6953125,2484.386962890625,1552.4002685546875,731.4285714285714,139.31972789115645,1097.142857142857,-18.94526383546241,-12.071637205582071,-22.926383946381165,0.30391752424489094,0.0,0.6898415378218197
ok,,03,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,0,25,1.0,0.9257369041442871,14.190225601196289,0.8137924671173096,1725.394287109375,2484.386962890625,1552.4002685546875,2780.589569160998,139.31972789115645,1097.142857142857,-19.521651700319698,-12.071637205582071,-22.926383946381165,0.8297233850018408,0.0,0.6898415378218197
ok,,03,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,0,38,1.0,0.8556012511253357,14.190225601196289,0.8137924671173096,1646.259521484375,2484.386962890625,1552.4002685546875,2780.589569160998,139.31972789115645,1097.142857142857,-20.834760058646857,-12.071637205582071,-22.926383946381165,0.8356626038040955,0.0,0.6898415378218197
ok,,03,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,0,50,1.0,0.8533144593238831,14.190225601196289,0.8137924671173096,1604.694580078125,2484.386962890625,1552.4002685546875,2780.589569160998,139.31972789115645,1097.142857142857,-21.52633625946563,-12.071637205582071,-22.926383946381165,0.8340449920430402,0.0,0.6898415378218197
ok,,03,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,12,50,1.0,1.6755175590515137,14.190225601196289,0.8137924671173096,1781.9830322265625,2484.386962890625,1552.4002685546875,1097.142857142857,139.31972789115645,1097.142857142857,-19.187928963517592,-12.071637205582071,-22.926383946381165,0.6057206959284983,0.0,0.6898415378218197
ok,,03,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,25,50,1.0,4.693129062652588,14.190225601196289,0.8137924671173096,1959.5389404296875,2484.386962890625,1552.4002685546875,1102.9478458049887,139.31972789115645,1097.142857142857,-16.735519860492374,-12.071637205582071,-22.926383946381165,0.7656959187495465,0.0,0.6898415378218197
ok,,03,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,38,50,1.0,9.656414985656738,14.190225601196289,0.8137924671173096,2173.485595703125,2484.386962890625,1552.4002685546875,168.34467120181407,139.31972789115645,1097.142857142857,-14.799846151643731,-12.071637205582071,-22.926383946381165,0.0,0.0,0.6898415378218197
ok,,04,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,0,12,1.0,14.678956985473633,4.695957183837891,19.070756912231445,3505.0048828125,2801.457763671875,3444.283203125,75.46485260770976,3453.968253968254,69.65986394557822,16.06960396227009,-1.718110998364898,11.477437349411641,0.0002418410291605367,0.5313534678852421,0.00014491065849708666
ok,,04,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,0,25,1.0,17.021846771240234,4.695957183837891,19.070756912231445,3514.923828125,2801.457763671875,3444.283203125,69.65986394557822,3453.968253968254,69.65986394557822,11.657283005997655,-1.718110998364898,11.477437349411641,0.00028351728098684615,0.5313534678852421,0.00014491065849708666
ok,,04,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,0,38,1.0,17.7357234954834,4.695957183837891,19.070756912231445,3510.7470703125,2801.457763671875,3444.283203125,69.65986394557822,3453.968253968254,69.65986394557822,12.388357004552578,-1.718110998364898,11.477437349411641,0.0003277907884596313,0.5313534678852421,0.00014491065849708666
ok,,04,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,0,50,1.0,17.698896408081055,4.695957183837891,19.070756912231445,3468.515625,2801.457763671875,3444.283203125,69.65986394557822,3453.968253968254,69.65986394557822,12.404865356223684,-1.718110998364898,11.477437349411641,0.00036881516252326854,0.5313534678852421,0.00014491065849708666
ok,,04,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,12,50,1.0,13.426011085510254,4.695957183837891,19.070756912231445,2999.86669921875,2801.457763671875,3444.283203125,81.26984126984127,3453.968253968254,69.65986394557822,7.889279157994754,-1.718110998364898,11.477437349411641,0.001354649805822346,0.5313534678852421,0.00014491065849708666
ok,,04,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,25,50,1.0,9.066693305969238,4.695957183837891,19.070756912231445,2834.887451171875,2801.457763671875,3444.283203125,203.17460317460316,3453.968253968254,69.65986394557822,1.2461666601993087,-1.718110998364898,11.477437349411641,0.006314422640511166,0.5313534678852421,0.00014491065849708666
ok,,04,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,38,50,1.0,6.046232223510742,4.695957183837891,19.070756912231445,2761.08349609375,2801.457763671875,3444.283203125,522.4489795918367,3453.968253968254,69.65986394557822,-1.49644786951536,-1.718110998364898,11.477437349411641,0.7459778681238247,0.5313534678852421,0.00014491065849708666
ok,,04,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,0,12,1.0,8.920156478881836,19.070756912231445,4.695957183837891,3251.77490234375,3444.283203125,2801.457763671875,522.4489795918367,69.65986394557822,3453.968253968254,9.454097335466777,11.477437349411641,-1.718110998364898,0.9980141693841756,0.00014491065849708666,0.5313534678852421
ok,,04,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,0,25,1.0,4.614140033721924,19.070756912231445,4.695957183837891,2919.326171875,3444.283203125,2801.457763671875,510.83900226757373,69.65986394557822,3453.968253968254,3.517574972489003,11.477437349411641,-1.718110998364898,0.015307094999640234,0.00014491065849708666,0.5313534678852421
ok,,04,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,0,38,1.0,4.004423141479492,19.070756912231445,4.695957183837891,2859.08349609375,3444.283203125,2801.457763671875,3453.968253968254,69.65986394557822,3453.968253968254,1.6304809810863428,11.477437349411641,-1.718110998364898,0.42314963374398906,0.00014491065849708666,0.5313534678852421
ok,,04,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,0,50,1.0,4.124811172485352,19.070756912231445,4.695957183837891,2788.011962890625,3444.283203125,2801.457763671875,510.83900226757373,69.65986394557822,3453.968253968254,0.654689137873033,11.477437349411641,-1.718110998364898,0.6179326978809989,0.00014491065849708666,0.5313534678852421
ok,,04,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,12,50,1.0,5.449459552764893,19.070756912231445,4.695957183837891,2690.96533203125,3444.283203125,2801.457763671875,516.6439909297053,69.65986394557822,3453.968253968254,1.7108957874449635,11.477437349411641,-1.718110998364898,0.7028825805426093,0.00014491065849708666,0.5313534678852421
ok,,04,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,25,50,1.0,7.0481486320495605,19.070756912231445,4.695957183837891,2889.615478515625,3444.283203125,2801.457763671875,452.7891156462585,69.65986394557822,3453.968253968254,1.6696927746950667,11.477437349411641,-1.718110998364898,0.00730662981790361,0.00014491065849708666,0.5313534678852421
ok,,04,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,38,50,1.0,12.425670623779297,19.070756912231445,4.695957183837891,3117.561767578125,3444.283203125,2801.457763671875,104.48979591836735,69.65986394557822,3453.968253968254,6.356178072361201,11.477437349411641,-1.718110998364898,0.0007573533595714868,0.00014491065849708666,0.5313534678852421
ok,,04,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,0,12,1.0,17.69014549255371,4.695957183837891,19.070756912231445,3538.6142578125,2801.457763671875,3444.283203125,98.68480725623583,3453.968253968254,69.65986394557822,14.427697019945354,-1.718110998364898,11.477437349411641,0.00011246960933594112,0.5313534678852421,0.00014491065849708666
ok,,04,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,0,25,1.0,17.4097900390625,4.695957183837891,19.070756912231445,3465.094970703125,2801.457763671875,3444.283203125,69.65986394557822,3453.968253968254,69.65986394557822,11.05654070795162,-1.718110998364898,11.477437349411641,0.00026174331030183375,0.5313534678852421,0.00014491065849708666
ok,,04,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,0,38,1.0,17.443511962890625,4.695957183837891,19.070756912231445,3433.58837890625,2801.457763671875,3444.283203125,69.65986394557822,3453.968253968254,69.65986394557822,11.626623642408134,-1.718110998364898,11.477437349411641,0.0003128328536604233,0.5313534678852421,0.00014491065849708666
ok,,04,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,0,50,1.0,16.979665756225586,4.695957183837891,19.070756912231445,3391.28564453125,2801.457763671875,3444.283203125,69.65986394557822,3453.968253968254,69.65986394557822,11.515486457678087,-1.718110998364898,11.477437349411641,0.000360400592424633,0.5313534678852421,0.00014491065849708666
ok,,04,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,12,50,1.0,11.540477752685547,4.695957183837891,19.070756912231445,3004.121826171875,2801.457763671875,3444.283203125,98.68480725623583,3453.968253968254,69.65986394557822,7.0722818765667785,-1.718110998364898,11.477437349411641,0.001473877649158346,0.5313534678852421,0.00014491065849708666
ok,,04,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,25,50,1.0,8.239054679870605,4.695957183837891,19.070756912231445,2793.432373046875,2801.457763671875,3444.283203125,203.17460317460316,3453.968253968254,69.65986394557822,0.584152571125564,-1.718110998364898,11.477437349411641,0.006625202794773668,0.5313534678852421,0.00014491065849708666
ok,,04,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,38,50,1.0,6.146636486053467,4.695957183837891,19.070756912231445,2740.64794921875,2801.457763671875,3444.283203125,522.4489795918367,3453.968253968254,69.65986394557822,-1.8939968556674924,-1.718110998364898,11.477437349411641,0.7428424852629925,0.5313534678852421,0.00014491065849708666
ok,,04,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,0,12,1.0,6.16526460647583,19.070756912231445,4.695957183837891,3323.364501953125,3444.283203125,2801.457763671875,342.49433106575964,69.65986394557822,3453.968253968254,5.4138561521808874,11.477437349411641,-1.718110998364898,0.024031939213762003,0.00014491065849708666,0.5313534678852421
ok,,04,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,0,25,1.0,3.6457839012145996,19.070756912231445,4.695957183837891,3041.9775390625,3444.283203125,2801.457763671875,400.5442176870748,69.65986394557822,3453.968253968254,0.8212007207496653,11.477437349411641,-1.718110998364898,0.020117667265374867,0.00014491065849708666,0.5313534678852421
ok,,04,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,0,38,1.0,3.742327928543091,19.070756912231445,4.695957183837891,2892.98486328125,3444.283203125,2801.457763671875,208.9795918367347,69.65986394557822,3453.968253968254,-0.755035370802212,11.477437349411641,-1.718110998364898,0.6466299206321655,0.00014491065849708666,0.5313534678852421
ok,,04,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,0,50,1.0,3.843409538269043,19.070756912231445,4.695957183837891,2814.8291015625,3444.283203125,2801.457763671875,1573.1519274376417,69.65986394557822,3453.968253968254,-1.1529892631914211,11.477437349411641,-1.718110998364898,0.5958527848204028,0.00014491065849708666,0.5313534678852421
ok,,04,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,12,50,1.0,5.387004852294922,19.070756912231445,4.695957183837891,2794.776611328125,3444.283203125,2801.457763671875,516.6439909297053,69.65986394557822,3453.968253968254,1.3319791438011679,11.477437349411641,-1.718110998364898,0.7152155236740323,0.00014491065849708666,0.5313534678852421
ok,,04,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,25,50,1.0,7.055571556091309,19.070756912231445,4.695957183837891,2940.340576171875,3444.283203125,2801.457763671875,446.984126984127,69.65986394557822,3453.968253968254,2.3209361379467484,11.477437349411641,-1.718110998364898,0.005475783048417222,0.00014491065849708666,0.5313534678852421
ok,,04,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,38,50,1.0,12.698333740234375,19.070756912231445,4.695957183837891,3128.95947265625,3444.283203125,2801.457763671875,116.09977324263039,69.65986394557822,3453.968253968254,6.611101857707986,11.477437349411641,-1.718110998364898,0.000749673539126683,0.00014491065849708666,0.5313534678852421
ok,,05,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,0,12,1.0,2.9918465614318848,1.8328938484191895,16.668563842773438,2870.7412109375,1026.790283203125,3177.162353515625,470.204081632653,2403.265306122449,63.85487528344672,-26.339281000126377,-40.58457244895311,-17.68087391683856,0.0,0.8773060508819598,0.4961265792943389
ok,,05,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,0,25,1.0,9.264860153198242,1.8328938484191895,16.668563842773438,3038.3916015625,1026.790283203125,3177.162353515625,81.26984126984127,2403.265306122449,63.85487528344672,-19.566572097872065,-40.58457244895311,-17.68087391683856,0.43824612344585573,0.8773060508819598,0.4961265792943389
ok,,05,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,0,38,1.0,9.142518043518066,1.8328938484191895,16.668563842773438,2999.202880859375,1026.790283203125,3177.162353515625,87.07482993197279,2403.265306122449,63.85487528344672,-19.326137653609784,-40.58457244895311,-17.68087391683856,0.42777632761538575,0.8773060508819598,0.4961265792943389
ok,,05,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,0,50,1.0,9.312175750732422,1.8328938484191895,16.668563842773438,3010.442626953125,1026.790283203125,3177.162353515625,87.07482993197279,2403.265306122449,63.85487528344672,-18.508009685052183,-40.58457244895311,-17.68087391683856,0.4522247475330029,0.8773060508819598,0.4961265792943389
ok,,05,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,12,50,1.0,9.176647186279297,1.8328938484191895,16.668563842773438,2309.38671875,1026.790283203125,3177.162353515625,145.12471655328798,2403.265306122449,63.85487528344672,-22.94678068282874,-40.58457244895311,-17.68087391683856,0.0,0.8773060508819598,0.4961265792943389
ok,,05,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,25,50,1.0,6.840794086456299,1.8328938484191895,16.668563842773438,1066.15380859375,1026.790283203125,3177.162353515625,476.0090702947846,2403.265306122449,63.85487528344672,-26.829200771167677,-40.58457244895311,-17.68087391683856,0.6060828898229663,0.8773060508819598,0.4961265792943389
ok,,05,transformer.transformer_blocks.3,dual,3,sustained_to_percussive,38,50,1.0,3.1180784702301025,1.8328938484191895,16.668563842773438,1015.5309448242188,1026.790283203125,3177.162353515625,1648.6167800453516,2403.265306122449,63.85487528344672,-33.29711891431438,-40.58457244895311,-17.68087391683856,0.599776136792511,0.8773060508819598,0.4961265792943389
ok,,05,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,0,12,1.0,9.436081886291504,16.668563842773438,1.8328938484191895,996.9596557617188,3177.162353515625,1026.790283203125,377.3242630385488,63.85487528344672,2403.265306122449,-32.656248310930415,-17.68087391683856,-40.58457244895311,0.6601044138477288,0.4961265792943389,0.8773060508819598
ok,,05,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,0,25,1.0,4.6948041915893555,16.668563842773438,1.8328938484191895,962.858642578125,3177.162353515625,1026.790283203125,388.93424036281175,63.85487528344672,2403.265306122449,-36.759055353731775,-17.68087391683856,-40.58457244895311,0.0,0.4961265792943389,0.8773060508819598
ok,,05,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,0,38,1.0,3.3066885471343994,16.668563842773438,1.8328938484191895,982.2413940429688,3177.162353515625,1026.790283203125,388.93424036281175,63.85487528344672,2403.265306122449,-37.866023714477535,-17.68087391683856,-40.58457244895311,0.0,0.4961265792943389,0.8773060508819598
ok,,05,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,0,50,1.0,3.391270637512207,16.668563842773438,1.8328938484191895,1002.6810913085938,3177.162353515625,1026.790283203125,388.93424036281175,63.85487528344672,2403.265306122449,-37.56455653295548,-17.68087391683856,-40.58457244895311,0.0,0.4961265792943389,0.8773060508819598
ok,,05,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,12,50,1.0,4.690295219421387,16.668563842773438,1.8328938484191895,978.498046875,3177.162353515625,1026.790283203125,388.93424036281175,63.85487528344672,2403.265306122449,-34.448408998242826,-17.68087391683856,-40.58457244895311,0.0,0.4961265792943389,0.8773060508819598
ok,,05,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,25,50,1.0,6.386693000793457,16.668563842773438,1.8328938484191895,983.88916015625,3177.162353515625,1026.790283203125,1010.0680272108845,63.85487528344672,2403.265306122449,-29.645964490627996,-17.68087391683856,-40.58457244895311,0.46381078388859415,0.4961265792943389,0.8773060508819598
ok,,05,transformer.transformer_blocks.3,dual,3,percussive_to_sustained,38,50,1.0,10.599295616149902,16.668563842773438,1.8328938484191895,1433.0906982421875,3177.162353515625,1026.790283203125,104.48979591836735,63.85487528344672,2403.265306122449,-24.03934802147412,-17.68087391683856,-40.58457244895311,0.42917260387529876,0.4961265792943389,0.8773060508819598
ok,,05,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,0,12,1.0,10.488100051879883,1.8328938484191895,16.668563842773438,3110.84423828125,1026.790283203125,3177.162353515625,69.65986394557822,2403.265306122449,63.85487528344672,-24.98129295925242,-40.58457244895311,-17.68087391683856,0.19165864993685056,0.8773060508819598,0.4961265792943389
ok,,05,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,0,25,1.0,11.959609985351562,1.8328938484191895,16.668563842773438,3158.940185546875,1026.790283203125,3177.162353515625,69.65986394557822,2403.265306122449,63.85487528344672,-20.83154718782343,-40.58457244895311,-17.68087391683856,0.43486423700159854,0.8773060508819598,0.4961265792943389
ok,,05,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,0,38,1.0,12.46010971069336,1.8328938484191895,16.668563842773438,3183.41748046875,1026.790283203125,3177.162353515625,69.65986394557822,2403.265306122449,63.85487528344672,-20.34962896342735,-40.58457244895311,-17.68087391683856,0.501631215964756,0.8773060508819598,0.4961265792943389
ok,,05,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,0,50,1.0,13.053474426269531,1.8328938484191895,16.668563842773438,3209.287353515625,1026.790283203125,3177.162353515625,69.65986394557822,2403.265306122449,63.85487528344672,-19.728135904484063,-40.58457244895311,-17.68087391683856,0.5158773746358827,0.8773060508819598,0.4961265792943389
ok,,05,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,12,50,1.0,9.942351341247559,1.8328938484191895,16.668563842773438,2294.370361328125,1026.790283203125,3177.162353515625,98.68480725623583,2403.265306122449,63.85487528344672,-24.52751298579348,-40.58457244895311,-17.68087391683856,0.5807201186376498,0.8773060508819598,0.4961265792943389
ok,,05,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,25,50,1.0,6.4841508865356445,1.8328938484191895,16.668563842773438,1047.1622314453125,1026.790283203125,3177.162353515625,470.204081632653,2403.265306122449,63.85487528344672,-29.72036225540801,-40.58457244895311,-17.68087391683856,0.7259356822970522,0.8773060508819598,0.4961265792943389
ok,,05,transformer.single_transformer_blocks.8,single,8,sustained_to_percussive,38,50,1.0,3.0420546531677246,1.8328938484191895,16.668563842773438,1006.5940551757812,1026.790283203125,3177.162353515625,1648.6167800453516,2403.265306122449,63.85487528344672,-34.35981449472402,-40.58457244895311,-17.68087391683856,0.5961839400475867,0.8773060508819598,0.4961265792943389
ok,,05,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,0,12,1.0,7.65621280670166,16.668563842773438,1.8328938484191895,1016.3500366210938,3177.162353515625,1026.790283203125,1648.6167800453516,63.85487528344672,2403.265306122449,-31.1950553625563,-17.68087391683856,-40.58457244895311,0.7998747909267985,0.4961265792943389,0.8773060508819598
ok,,05,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,0,25,1.0,2.5292012691497803,16.668563842773438,1.8328938484191895,1032.3310546875,3177.162353515625,1026.790283203125,1642.8117913832198,63.85487528344672,2403.265306122449,-38.96891435217209,-17.68087391683856,-40.58457244895311,0.8805170948802906,0.4961265792943389,0.8773060508819598
ok,,05,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,0,38,1.0,2.1838245391845703,16.668563842773438,1.8328938484191895,1054.80517578125,3177.162353515625,1026.790283203125,1631.2018140589569,63.85487528344672,2403.265306122449,-37.94078696941444,-17.68087391683856,-40.58457244895311,0.868396612773569,0.4961265792943389,0.8773060508819598
ok,,05,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,0,50,1.0,2.3704159259796143,16.668563842773438,1.8328938484191895,1062.0506591796875,3177.162353515625,1026.790283203125,2403.265306122449,63.85487528344672,2403.265306122449,-37.508098263344685,-17.68087391683856,-40.58457244895311,0.8786081056724327,0.4961265792943389,0.8773060508819598
ok,,05,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,12,50,1.0,3.8594727516174316,16.668563842773438,1.8328938484191895,959.9488525390625,3177.162353515625,1026.790283203125,1642.8117913832198,63.85487528344672,2403.265306122449,-34.65561953741335,-17.68087391683856,-40.58457244895311,0.5204975627004097,0.4961265792943389,0.8773060508819598
ok,,05,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,25,50,1.0,6.220582962036133,16.668563842773438,1.8328938484191895,964.247802734375,3177.162353515625,1026.790283203125,499.22902494331066,63.85487528344672,2403.265306122449,-30.420271384339603,-17.68087391683856,-40.58457244895311,0.4744728163554999,0.4961265792943389,0.8773060508819598
ok,,05,transformer.single_transformer_blocks.8,single,8,percussive_to_sustained,38,50,1.0,10.834508895874023,16.668563842773438,1.8328938484191895,1539.0682373046875,3177.162353515625,1026.790283203125,104.48979591836735,63.85487528344672,2403.265306122449,-24.572237072470937,-17.68087391683856,-40.58457244895311,0.42427210404224375,0.4961265792943389,0.8773060508819598
