site,stack,block,r2_brightness,cv_pearson_brightness,cv_spearman_brightness,stability_cos_brightness,n_brightness,r2_nl_brightness,nonlinearity_gain_brightness,r2_rolloff,cv_pearson_rolloff,cv_spearman_rolloff,stability_cos_rolloff,n_rolloff,r2_nl_rolloff,nonlinearity_gain_rolloff,r2_tilt,cv_pearson_tilt,cv_spearman_tilt,stability_cos_tilt,n_tilt,r2_nl_tilt,nonlinearity_gain_tilt,r2_bandwidth,cv_pearson_bandwidth,cv_spearman_bandwidth,stability_cos_bandwidth,n_bandwidth,r2_nl_bandwidth,nonlinearity_gain_bandwidth,r2_contrast,cv_pearson_contrast,cv_spearman_contrast,stability_cos_contrast,n_contrast,r2_nl_contrast,nonlinearity_gain_contrast,r2_flatness,cv_pearson_flatness,cv_spearman_flatness,stability_cos_flatness,n_flatness,r2_nl_flatness,nonlinearity_gain_flatness,r2_zcr,cv_pearson_zcr,cv_spearman_zcr,stability_cos_zcr,n_zcr,r2_nl_zcr,nonlinearity_gain_zcr,r2_attack,cv_pearson_attack,cv_spearman_attack,stability_cos_attack,n_attack,r2_nl_attack,nonlinearity_gain_attack,r2_density,cv_pearson_density,cv_spearman_density,stability_cos_density,n_density,r2_nl_density,nonlinearity_gain_density,r2_decay,cv_pearson_decay,cv_spearman_decay,stability_cos_decay,n_decay,r2_nl_decay,nonlinearity_gain_decay,r2_tail,cv_pearson_tail,cv_spearman_tail,stability_cos_tail,n_tail,r2_nl_tail,nonlinearity_gain_tail,r2_f0,cv_pearson_f0,cv_spearman_f0,stability_cos_f0,n_f0,r2_nl_f0,nonlinearity_gain_f0,r2_voiced,cv_pearson_voiced,cv_spearman_voiced,stability_cos_voiced,n_voiced,r2_nl_voiced,nonlinearity_gain_voiced,r2_hnr,cv_pearson_hnr,cv_spearman_hnr,stability_cos_hnr,n_hnr,r2_nl_hnr,nonlinearity_gain_hnr,r2_am_rate,cv_pearson_am_rate,cv_spearman_am_rate,stability_cos_am_rate,n_am_rate,r2_nl_am_rate,nonlinearity_gain_am_rate,r2_am_depth,cv_pearson_am_depth,cv_spearman_am_depth,stability_cos_am_depth,n_am_depth,r2_nl_am_depth,nonlinearity_gain_am_depth,r2_loudness,cv_pearson_loudness,cv_spearman_loudness,stability_cos_loudness,n_loudness,r2_nl_loudness,nonlinearity_gain_loudness,r2_crest,cv_pearson_crest,cv_spearman_crest,stability_cos_crest,n_crest,r2_nl_crest,nonlinearity_gain_crest
transformer.single_transformer_blocks.4,single,4,0.46947976296630395,0.7232099785556642,0.7277841885470167,0.864986002445221,250,0.4714618418600288,0.00198207889372487,0.3001467819676899,0.5958742367846487,0.6547723323573177,0.7685754895210266,250,0.36013920033419144,0.05999241836650154,0.36960116090251083,0.6477279082729296,0.6714827437238995,0.7208980321884155,250,0.3238353532673882,-0.04576580763512261,0.16916696174937382,0.46311000766336136,0.5336667786684587,0.6608044505119324,250,0.17603347738450975,0.0068665156351359335,0.07614377011213443,0.5489623079425325,0.5157321557144914,0.7355670928955078,250,0.26523542356460095,0.18909165345246653,-0.015199787757964711,0.4496511180018098,0.5457307156914509,0.7950071692466736,250,-0.1850489414910216,-0.1698491537330569,0.4274461834230786,0.7082109744182201,0.6123112369797916,0.8782001733779907,250,0.350065339244293,-0.0773808441787856,0.010636630548622007,0.3343039341147744,0.37775567609081745,0.48135319352149963,250,-0.08683165658657277,-0.09746828713519477,0.17084543616710726,0.469239560944577,0.4720506888110209,0.4439392685890198,250,0.04911495725340005,-0.12173047891370721,-0.045471813182145035,0.17375219442569734,0.18534171746747946,0.3747957646846771,250,-0.07211283316447518,-0.02664101998233015,-0.1494815882126855,-0.0710641995578218,-0.03191590265444247,0.235238716006279,250,-0.3942189333656149,-0.24473734515292941,0.062430172335751474,0.29991707196453005,0.2464192651972921,0.2520257532596588,223,-0.3283758824701563,-0.3908060548059078,0.14586775979586913,0.5222229315683354,0.5073416214659434,0.8283931016921997,250,0.22678074273992682,0.08091298294405769,0.30596293382072615,0.5960040732519165,0.6850228003648058,0.7807279825210571,250,0.3026512868530086,-0.0033116469677175187,-0.21937565298222453,0.09523043596095879,0.17812777804444868,0.2749038338661194,250,-0.5253461435985264,-0.3059704906163019,-0.1522216922922428,0.3338119764352808,0.4680831373301972,0.6618481874465942,250,-0.27896627836708376,-0.12674458607484096,0.06869410753384445,0.37659526760432693,0.4421896030336485,0.6882122755050659,250,-0.08555669539852553,-0.15425080293236998,0.13167416135030663,0.473600011547541,0.5279773436374982,0.6784788370132446,250,-0.052189935617840064,-0.1838640969681467
transformer.single_transformer_blocks.5,single,5,0.4625213297826899,0.7205194208976811,0.7198152930446886,0.8288370370864868,250,0.4476930449100836,-0.01482828487260629,0.313848242133189,0.6061887115060041,0.6583912062593001,0.717962920665741,250,0.3692941768919046,0.055445934758715565,0.3721201424359946,0.6479026886496349,0.6667249075985214,0.7062653303146362,250,0.29471505627980343,-0.07740508615619118,0.19217744120801733,0.48980399525081486,0.5472582921326741,0.5969517827033997,250,0.23362654271769684,0.04144910150967951,0.04941411188042577,0.5247035221940155,0.5097316757068112,0.7053414583206177,250,0.2938740717954936,0.2444599599150678,-0.0418272455102872,0.4551342451076441,0.5401503384054144,0.7990711331367493,250,-0.03673901739090191,0.0050882281193852935,0.4304922495901039,0.7110665055472638,0.6295323765180243,0.8378644585609436,250,0.32173936992733,-0.10875287966277392,0.014848253026364545,0.34258580127476396,0.37823261172178757,0.3468549847602844,250,-0.14184008503094095,-0.1566883380573055,0.161564154130654,0.46422094222633714,0.46186607785724565,0.30304020643234253,250,0.006258726000070469,-0.15530542813058354,-0.05650865055922567,0.1559712422966032,0.17722459559352946,0.39030835032463074,250,-0.23561971478002394,-0.17911106422079826,-0.12468155414712716,-0.025459215033463944,0.02039879038064609,0.16483093798160553,250,-0.3002630583666368,-0.17558150421950963,0.06071339487151486,0.2969624842915709,0.2528459753796077,0.2838519215583801,223,-0.26207552482624563,-0.32278891969776047,0.11307208378755026,0.49719977763196505,0.48895617529880475,0.8131124377250671,250,0.14578307594746148,0.03271099215991122,0.2558023496037972,0.557011589034503,0.6511480823693179,0.7830278277397156,250,0.21767857538454383,-0.03812377421925339,-0.18808599839117507,0.1079214468012532,0.18536936590985456,0.3333297669887543,250,-0.4801191106177229,-0.2920331122265478,-0.18652355505791873,0.2984469854111124,0.42403609657754526,0.6714667081832886,250,-0.24217361593682085,-0.05565006087890212,0.08179401648120906,0.3783794719703181,0.4475925694811116,0.6660253405570984,250,-0.22129730522325639,-0.30309132170446546,0.13382781648872893,0.47229268969904425,0.5214016224259588,0.7225766777992249,250,-0.03169703477095274,-0.16552485125968167
transformer.single_transformer_blocks.6,single,6,0.47067423356172045,0.7258367939690675,0.7395601209619352,0.8444725871086121,250,0.4134447248257193,-0.05722950873600113,0.3339059526467983,0.6200021830210543,0.6783334133346134,0.7526311278343201,250,0.37743244389514397,0.04352649124834568,0.3779878928059252,0.651852400508492,0.6772474439591033,0.7117871642112732,250,0.35343714680025884,-0.02455074600566637,0.2152829874668373,0.5059783920008788,0.5783197811164978,0.6432828903198242,250,0.23540600141897441,0.020123013952137114,0.09010930900003926,0.5597287717299537,0.5221750108001727,0.7495700716972351,250,0.2370101000032953,0.14690079100325604,-0.023204173959527563,0.45733008532124225,0.5609004944079105,0.7582687139511108,250,-0.1454078420651778,-0.12220366810565023,0.42830320249623355,0.7090803186497023,0.6389382230115682,0.8559515476226807,250,0.3383217921150251,-0.08998141038120844,0.010287576848776259,0.3395609729144813,0.38676753228051647,0.26837998628616333,250,-0.239609477339771,-0.24989705418854727,0.17068102208131633,0.47095648841427384,0.47418192291076655,0.3596894443035126,250,-0.06147737999820502,-0.23215840207952135,-0.0003729351718770868,0.23802767205803535,0.2423574137186195,0.4152759611606598,250,-0.19579187419196425,-0.19541893902008717,-0.14101344627482418,-0.036252646269739695,0.006171362741803868,0.13418887555599213,250,-0.4082113600505771,-0.26719791377575297,0.057054224082531135,0.28493941411877455,0.20927549907370532,0.3228833079338074,223,-0.18014357997173683,-0.23719780405426796,0.13163569837222763,0.5076621741224873,0.5027489079825277,0.8055252432823181,250,0.29707425977303314,0.1654385614008055,0.2876401543620278,0.5835954674589903,0.6672809484951758,0.8343840837478638,250,0.225143316417804,-0.06249683794422378,-0.24807967057969246,0.07311027526707366,0.15434320549128785,0.30745968222618103,250,-0.528765801630343,-0.28068613105065054,-0.19794053945761086,0.30423534919720446,0.42334872557960923,0.6383627653121948,250,-0.37291884733780145,-0.1749783078801906,0.06426210765656944,0.36696549748046886,0.4408709259348149,0.6645216345787048,250,-0.28993409633115996,-0.3541962039877294,0.15614022517551612,0.48612546105932053,0.5348065089041424,0.6758704781532288,250,-0.00047336461188245415,-0.1566135897873986
transformer.single_transformer_blocks.7,single,7,0.4600174822912392,0.7228128758302967,0.7331072817165074,0.8175198435783386,250,0.5022397346071905,0.042222252315951336,0.3140198645273673,0.6060180299749205,0.6704136706187298,0.6855338215827942,250,0.3455937959082184,0.03157393138085113,0.376470755236758,0.6492770761145086,0.6731439543032688,0.6846625804901123,250,0.3628093493897398,-0.013661405847018193,0.1816818819727868,0.47696640961990733,0.5821936350981615,0.5372241139411926,250,0.19274209623538244,0.011060214262595625,0.06829190215265393,0.5383271898328116,0.5172328517256275,0.670677661895752,250,0.2727480736453229,0.20445617149266895,-0.09420846749976752,0.4238790415752963,0.5361067537080594,0.7284939885139465,250,-0.24089802649620765,-0.14668955899644012,0.43049675103692026,0.7134030725959625,0.6377239955839293,0.839977502822876,250,0.29350664203056903,-0.13699010900635122,0.01898730704291336,0.3387743367628192,0.3884825037200595,0.16789066791534424,250,-0.10590624982021361,-0.12489355686312698,0.17965713782479123,0.4796902104808427,0.48290577449239186,0.2683420777320862,250,-0.0034953445538197015,-0.18315248237861093,0.01734137498664401,0.2557930188007855,0.25106360101761627,0.34001296758651733,250,-0.2566100164714341,-0.2739513914580781,-0.1253737116163332,-0.04323508631880943,0.0031354101665626646,0.20269078016281128,250,-0.34136117634009344,-0.21598746472376024,0.016818634467662453,0.23447299740461056,0.16945673251727061,0.28042072057724,223,-0.255744523442505,-0.27256315791016744,0.10408732519449064,0.488216155153804,0.4945918494695915,0.7685746550559998,250,0.24009870698360186,0.1360113817891112,0.26094252114987404,0.5591671806018943,0.662101473623578,0.8294299840927124,250,0.14229472840777108,-0.11864779274210296,-0.2267613476342462,0.05372839551055139,0.08045888734219746,0.2383037656545639,250,-0.7210416133626809,-0.4942802657284347,-0.15327662432111988,0.31353494517641367,0.4362298276772428,0.5593618154525757,250,-0.075486379749896,0.07779024457122388,0.030240245760737316,0.3482665838758267,0.4131472183554937,0.5611209869384766,250,-0.41412729172586327,-0.4443675374866006,0.11220081327879143,0.45697350845163753,0.5081580185282965,0.6267722845077515,250,-0.058613967547207865,-0.1708147808259993
transformer.single_transformer_blocks.8,single,8,0.4631417736481209,0.7227169756061329,0.7306903470455527,0.81571364402771,250,0.3636785011325011,-0.09946327251561982,0.30778521000093406,0.5985758342989618,0.6741907550520808,0.7110009789466858,250,0.25345919230945385,-0.05432601769148021,0.37508772950659264,0.6455835650013372,0.6713107089713434,0.6536797285079956,250,0.3514947365517265,-0.02359299295486611,0.18184730258205764,0.4596110964474101,0.5778612777804445,0.558674156665802,250,0.164338579395313,-0.01750872318674465,0.08101187082914332,0.5403273556109919,0.5230659050544808,0.7104783058166504,250,0.17949202807064824,0.09848015724150491,-0.11913108934270215,0.4092868034964935,0.5271440503048048,0.6616041660308838,250,-0.26741781372868845,-0.14828672438598628,0.43196466309791515,0.7111240471743892,0.6333301972831565,0.8363200426101685,250,0.4097217637265599,-0.022242899371355263,0.022069931892473815,0.34134032873395725,0.3930214563433015,0.2343795746564865,250,-0.17374540126811883,-0.19581533316059263,0.18148317886228077,0.4805769936594162,0.482586281380502,0.355363130569458,250,-0.004583643810898241,-0.186066822673179,0.028239032524270867,0.2538962087865991,0.29082206115297843,0.39813241362571716,250,-0.19645101127987258,-0.22469004380414345,-0.11937850263355787,-0.050748787648408705,0.0018582057312917003,0.22892697155475616,250,-0.14045694828312716,-0.02107844564956929,0.0109629005218431,0.21771367152869922,0.1634866769395917,0.2106584906578064,223,-0.33519856546906457,-0.3461614659909077,0.17889812555110168,0.5481405620367313,0.5390167522680362,0.8521127700805664,250,0.20515932842652945,0.02626120287542777,0.2584607852036146,0.5552447187224576,0.6467980607689723,0.8413426876068115,250,0.22698964722117204,-0.031471137982442554,-0.26524321659293293,-0.0013709038496876515,0.0598308452935247,0.3241448700428009,250,-0.5318319132352205,-0.26658869664228757,-0.14046048371535486,0.30177465369382994,0.418547112753804,0.6292592287063599,250,-0.14066048271627715,-0.00019999900092229628,0.05685622788454101,0.33653454431609275,0.41405654490471844,0.6642982363700867,250,-0.2642989297406776,-0.3211551576252186,0.12605938253911556,0.4672538886354326,0.5149672154754475,0.6079561114311218,250,-0.02736634182720028,-0.15342572436631582
transformer.single_transformer_blocks.9,single,9,0.4291836118694607,0.7035057862621612,0.7081637786204579,0.819856584072113,250,0.38966230853380657,-0.03952130333565412,0.2571754559897596,0.5629575029138753,0.6258436134978159,0.7556235194206238,250,0.2885383346705592,0.03136287868079962,0.36925557357330463,0.6387519989381203,0.6580747851965632,0.7032387852668762,250,0.24217915442600008,-0.12707641914730455,0.133349623313149,0.422894986767999,0.5018311332981328,0.6455966830253601,250,0.23083236499703083,0.09748274168388182,0.043920721958923895,0.5151986331305387,0.4940411846589545,0.7874348163604736,250,0.15747121276974316,0.11355049081081926,-0.06267034067216833,0.39498712591127416,0.5058823981183699,0.845613420009613,250,-0.19232441188197666,-0.12965407120980832,0.4238754497274229,0.7100153014295412,0.6474124705995296,0.8600762486457825,250,0.27906898897906307,-0.14480646074835984,-0.0035361166985070636,0.31192629754172907,0.3667193395094321,0.41185981035232544,250,-0.17490667658184123,-0.17137055988333416,0.14845178693735295,0.44619620252222175,0.4670309604953679,0.5053738355636597,250,0.012001358669119288,-0.13645042826823367,-0.03892131399607483,0.1376502160644623,0.1741341141458263,0.05047885328531265,250,-0.18347048229482682,-0.14454916829875197,-0.12618724070134898,-0.07697443360577659,-0.02992982287716603,0.17469827830791473,250,-0.27412031405434023,-0.14793307335299125,0.028920066315757876,0.22780192763558849,0.14992555014976539,0.31389009952545166,223,-0.2640117707189555,-0.29293183703471337,0.13636089141306157,0.5145128718934382,0.4893501656026496,0.7565663456916809,250,0.13431523426409855,-0.002045657148963015,0.22318914287581956,0.5286611866913284,0.6119210867373878,0.7934755086898804,250,0.17543558268359513,-0.04775356019222443,-0.2764570819270937,-0.01730711542971093,0.03311630586089377,0.19351215660572052,250,-0.6134520749908987,-0.33699499306380504,-0.13683233181083662,0.2803416017964611,0.38356799308788936,0.5950798392295837,250,-0.3158181512403182,-0.17898581942948158,0.05356250612930939,0.33591584615640746,0.4273446935150962,0.6429269313812256,250,-0.187004814036207,-0.2405673201655164,0.1176849428327434,0.44300389447015776,0.49323016368261896,0.7175008654594421,250,-0.02530826046819923,-0.14299320330094262
transformer.single_transformer_blocks.10,single,10,0.42802882967237643,0.7022998733892695,0.6986519464311428,0.7728164792060852,250,0.43929842064226066,0.011269590969884224,0.2735310831161247,0.5749299348917609,0.6346726827629241,0.6632522344589233,250,0.33912707488835026,0.06559599177222558,0.3372114344756257,0.6197552964500068,0.6311797628762059,0.6025002598762512,250,0.2924786117481564,-0.04473282272746926,0.16011599183240188,0.44535839360479434,0.5326737387798204,0.5475137829780579,250,0.18417025886658384,0.024054267034181953,0.024174617778082073,0.5017564776666544,0.49181241299860795,0.6528342366218567,250,0.17411576752254904,0.14994114974446696,-0.04689268197173504,0.40808757157827347,0.5277477079633274,0.7272789478302002,250,-0.24975279480427756,-0.20286011283254252,0.41449812752906523,0.7007514532315102,0.6108842701483223,0.8184792399406433,250,0.27672837325388083,-0.1377697542751844,-0.009797270810115544,0.30284672263188583,0.34500916814669036,0.34461355209350586,250,-0.2912972423923096,-0.28149997158219403,0.11960289479881067,0.4217229006687479,0.43903076849229583,0.3988666832447052,250,-0.023238599462300093,-0.14284149426111076,-0.03868261423177257,0.13710433593661478,0.15925541208659338,0.2380354404449463,250,-0.17286040419369733,-0.13417778996192475,-0.11869728403760589,-0.05297037844371257,0.006459367349877598,0.18764878809452057,250,-0.32641251808549043,-0.20771523404788456,0.03542691209342539,0.24098726493205075,0.18537147012483335,0.26462382078170776,223,-0.17525517421479708,-0.21068208630822247,0.12937030759154794,0.5119865147208621,0.508551240819853,0.687323272228241,250,0.028479347779924134,-0.1008909598116238,0.23659697027269627,0.5362972606287723,0.631472375558009,0.7953978180885315,250,0.1645868831774581,-0.07201008709523818,-0.2935113098410279,-0.018496749279430225,0.057833245331925305,0.17711344361305237,250,-0.708216597355756,-0.4147052875147281,-0.1949879952702453,0.2567661560114486,0.35765679450871213,0.47126129269599915,250,-0.2940762633544416,-0.0990882680841963,0.06085185335148471,0.3464691943574385,0.43797321557144914,0.5970505475997925,250,-0.3347204943557793,-0.39557234770726396,0.09738054639396262,0.41759040654681845,0.48264925838813416,0.6714363098144531,250,-0.011155709006991966,-0.10853625540095459
transformer.single_transformer_blocks.11,single,11,0.40534202975422423,0.6865789440430371,0.6766322661162579,0.7213302254676819,250,0.3786707575241901,-0.026671272230034127,0.2418624772965635,0.5509377655138317,0.6054498151970431,0.5769867897033691,250,0.31061487072027655,0.06875239342371306,0.3151582751855062,0.6009811794566783,0.621128786060577,0.5182721018791199,250,0.30937938964328604,-0.005778885542220169,0.13628016352817768,0.4205445771848079,0.4904714635434166,0.4350427985191345,250,0.14909693144218597,0.012816767914008292,0.05862753886027563,0.5323785943333257,0.49914616233859743,0.49452945590019226,250,0.13254663382487392,0.07391909496459828,-0.0426344509245616,0.3962863533479741,0.5145140882254116,0.6730424165725708,250,-0.11813164726090944,-0.07549719633634784,0.39798178399131956,0.6935783147916356,0.5922215715451448,0.8251743912696838,250,0.2887336571540157,-0.10924812683730384,-0.006997368302730789,0.30104930249171147,0.34547919166706664,0.27060431241989136,250,-0.2474341791375106,-0.2404368108347798,0.12437131597420974,0.42306680143827385,0.4410375846013536,0.3060190677642822,250,0.002492360761130419,-0.12187895521307932,-0.04286054530304169,0.14597122425241324,0.17382921326741224,0.2654932737350464,250,-0.17111980852780273,-0.12825926322476106,-0.12067576949856336,-0.06349973188907669,-0.028465223443575095,0.20377060770988464,250,-0.3766378404470854,-0.2559620709485221,0.03958077396161197,0.24120218919132197,0.19632035943695136,0.1667128950357437,223,-0.3188968936487603,-0.35847766761037225,0.14229942849501634,0.5226842818150657,0.5187611961791389,0.5846702456474304,250,0.11481842865094168,-0.027480999844074663,0.23311059453271957,0.5425398690049881,0.6337648922382758,0.7670252323150635,250,0.17560484199164966,-0.057505752541069904,-0.2135164718925265,0.014389992995173842,0.07877156434502952,0.1993691325187683,250,-0.6564999234403736,-0.442983451547847,-0.14914113797244188,0.2843788758235959,0.38602563241011856,0.5490565299987793,250,-0.1893403178923401,-0.040199179919898215,0.05590893200675993,0.3357746744718896,0.40858138530216487,0.4441358745098114,250,-0.15666212100315247,-0.2125710530099124,0.06992703075265554,0.40710752251385707,0.479660154562473,0.674834668636322,250,-0.18009392634258312,-0.25002095709523864
transformer.single_transformer_blocks.12,single,12,0.37848566039921516,0.6717208562927253,0.6569527192435077,0.8085683584213257,250,0.47336296693024293,0.09487730653102777,0.21141997799349657,0.5289710928855826,0.5835230643690299,0.7106651067733765,250,0.35247525963246346,0.14105528163896688,0.288348470816095,0.5865077378175053,0.5946938031008496,0.6380124092102051,250,0.31171879272952174,0.02337032191342675,0.1090525795934953,0.4026850025482557,0.4654058464935438,0.5967503786087036,250,0.21232880721515435,0.10327622762165904,0.059921621859177376,0.5188515881450818,0.5279043824701194,0.619368314743042,250,0.21011543354729553,0.15019381168811816,-0.0701819539307769,0.3895380850905243,0.49969529112465794,0.7498653531074524,250,-0.2305121952360738,-0.16033024130529688,0.40484886794135344,0.7012722267611498,0.5968480775692411,0.8689368367195129,250,0.3130499779881508,-0.09179888995320262,-0.025347900528760813,0.2837366653495208,0.33369327509240143,0.2677971124649048,250,-0.28899183072134466,-0.26364393019258386,0.12442494626608631,0.42399058922907706,0.43775894014304223,0.34199783205986023,250,-0.03429274343823505,-0.15871768970432137,-0.055360932386611196,0.13094016679100542,0.1648764940239044,0.19484664499759674,250,-0.12160891113211252,-0.06624797874550131,-0.1274728048800334,-0.06411367709475212,-0.006357221715547448,0.16782698035240173,250,-0.4140904763472383,-0.28661767146720485,0.01860533981190815,0.21856345564402224,0.16968289557975658,0.21688732504844666,223,-0.17925849938135774,-0.1978638391932659,0.14578191831793855,0.5259890117096264,0.5194132386118178,0.630095362663269,250,0.1403222445093572,-0.005459673808581339,0.22324472701800815,0.5329595659599639,0.6177057552920846,0.7399480938911438,250,0.13400763764251658,-0.08923708937549157,-0.22010308882198557,0.014161351876986267,0.0771203379254068,0.262702077627182,250,-0.4761874096623603,-0.2560843208403747,-0.14373657690118358,0.28775548138490803,0.4048350213603417,0.5834846496582031,250,-0.22370608687543259,-0.07996950997424901,0.046530842691974585,0.33778328585383294,0.3986986031776508,0.5708093047142029,250,-0.004746753878835186,-0.05127759657080977,0.08618872420339366,0.41325479404075927,0.48343109489751834,0.6705384254455566,250,-0.06854294535412775,-0.1547316695575214
transformer.single_transformer_blocks.13,single,13,0.36487252448766216,0.6603232088881897,0.6444387270196322,0.763281524181366,250,0.37659435194901447,0.011721827461352308,0.19797604087521464,0.5135271403158514,0.5695705851293621,0.7169171571731567,250,0.273715909232861,0.07573986835764634,0.28204850026197875,0.5795102893630978,0.593902750444007,0.5585354566574097,250,0.2884692943327859,0.006420794070807145,0.10300072900925306,0.3933271026017738,0.46102126434022944,0.6671004891395569,250,0.16074566729975237,0.057744938290499315,0.035932067654892055,0.5014404105982259,0.5214315749051984,0.6173144578933716,250,0.2332145601159259,0.19728249246103385,-0.0883307853411929,0.36912336394306455,0.4571666106657705,0.786841094493866,250,-0.29825764139400446,-0.20992685605281156,0.4163797159372544,0.7083779706137134,0.606922094753516,0.8309328556060791,250,0.294606079123285,-0.12177363681396941,-0.02627635107963495,0.28161435728747525,0.32226678826861227,0.290512353181839,250,-0.2167518747707864,-0.19047552369115145,0.1174069750945054,0.41288840281141764,0.4271496183938942,0.35762012004852295,250,-0.07361517330605985,-0.19102214840056525,-0.05965873559911346,0.13341717873871964,0.16084135746171938,0.269501268863678,250,-0.22307584378048934,-0.1634171081813759,-0.13699054574566158,-0.07107653462025137,-0.019514808236931788,0.15356938540935516,250,-0.45286783783515033,-0.3158772920894888,0.04555102345894748,0.26120824576638496,0.2198185934172481,0.18110664188861847,223,-0.12682512071068927,-0.17237614416963676,0.10211560002556605,0.49099013599761626,0.48429126866029854,0.6330536603927612,250,0.1296246533453877,0.027509053319821647,0.2116607242921485,0.52677389239285,0.6214452071233139,0.7802521586418152,250,0.24493303430381755,0.033272310011669054,-0.28189317726635454,-0.004419050411184817,0.05071069937118993,0.08501949161291122,250,-0.8364696359660295,-0.554576458699675,-0.12359162151146899,0.29666352393615164,0.4084654154466471,0.6079505085945129,250,-0.2937022541888341,-0.17011063267736512,0.06923040293942,0.3486852856850051,0.4466271780348485,0.6993975639343262,250,-0.19411473774123608,-0.26334514068065606,0.09279846542865347,0.39923970510552204,0.4559362549800796,0.6318501234054565,250,-0.046447308726077254,-0.13924577415473072
transformer.single_transformer_blocks.14,single,14,0.39177756450694073,0.6824092652272905,0.6757859165746651,0.8068209290504456,250,0.37461547586254157,-0.017162088644399165,0.22962470872294963,0.5382814785501888,0.6091216819469111,0.7162283658981323,250,0.19575132840606907,-0.03387338031688056,0.3285946978081279,0.6133440367840636,0.6224159746555945,0.615019679069519,250,0.2929721380316348,-0.03562255977649309,0.12744883970714357,0.4069315873181421,0.49264801036816586,0.5868560075759888,250,0.0672377352822107,-0.06021110442493287,0.09397429914209639,0.5454736343238074,0.5377587481399702,0.611594021320343,250,0.12720007424963803,0.03322577510754164,-0.10155604836144083,0.3704652954935156,0.48354322469159494,0.6947683691978455,250,-0.32316230779232036,-0.22160625943087953,0.4134348326289864,0.706963432447448,0.5876810828973263,0.8706916570663452,250,0.35216616088365643,-0.06126867174532996,-0.02872022639309506,0.27649357414981957,0.31855959295348724,0.173610121011734,250,-0.2765780306719663,-0.24785780427887122,0.11785239394505957,0.40853610900378245,0.42361522584361344,0.19425508379936218,250,-0.05762699383049017,-0.17547938777554975,-0.07569070420053262,0.09762498737168938,0.14373465175442807,0.13456504046916962,250,-0.17344091023612287,-0.09775020603559026,-0.1334035947194538,-0.09436511184166792,-0.044323909182546924,0.1805134415626526,250,-0.3282629980817199,-0.1948594033622661,0.043449159508649984,0.2567820316882143,0.2023456031303565,0.25485825538635254,223,-0.16873206850547545,-0.21218122801412542,0.13324382735093276,0.5161029888161256,0.5135878654058464,0.6701299548149109,250,0.28058299905101236,0.1473391717000796,0.23834758504160977,0.5448272659842023,0.6254811116977871,0.7645033597946167,250,0.20603732983472076,-0.032310255206889016,-0.2429187807594312,-0.053562179006166756,0.004220611529784476,0.11487802118062973,250,-0.4622175474520285,-0.21929876669259726,-0.1207405576414915,0.27382361199822763,0.3872114433830941,0.6231257915496826,250,-0.2805048474608446,-0.1597642898193531,0.07267619432696337,0.34154051646702815,0.41212345797532757,0.6861031651496887,250,-0.14300118515653057,-0.21567737948349394,0.08603008557720378,0.3939283929534427,0.44501051216819465,0.5737285017967224,250,-0.25897878056374324,-0.345008866140947
transformer.single_transformer_blocks.15,single,15,0.34512408926219706,0.6535524345517376,0.6414181346901551,0.8084897994995117,250,0.3187261752291838,-0.02639791403301328,0.20698358358077887,0.5257628001936568,0.5787037872605961,0.7156722545623779,250,0.26923660288345247,0.0622530193026736,0.29057333679073477,0.5881183057406131,0.5955593529496471,0.7164220213890076,250,0.2221056051757353,-0.06846773161499947,0.12144606693195541,0.4163587797631255,0.47012297796764746,0.6422286629676819,250,0.149197520013219,0.027751453081263602,0.08790694709781954,0.5424095628337278,0.5286677866845869,0.7127034068107605,250,0.18057204472415983,0.09266509762634029,-0.08889121547144405,0.3865453888575857,0.47508433734939753,0.7141640186309814,250,-0.22048119966601426,-0.13158998419457021,0.36446280643989737,0.6831297997765214,0.5608720779532472,0.8582066893577576,250,0.2487771277608733,-0.11568567867902407,-0.003543209329044017,0.29437622471106595,0.33319944319109107,0.2584284245967865,250,-0.3796011023424111,-0.3760578930133671,0.14880870573607013,0.439089387742196,0.4570037920606729,0.3715845048427582,250,-0.04460930042285425,-0.19341800615892438,-0.09930351422348574,0.07428012025192654,0.125023568377094,0.28066208958625793,250,-0.15032161741246985,-0.051018103188984115,-0.15922621994176797,-0.09974674290248797,-0.0416304900878414,0.1582016497850418,250,-0.24291481706647203,-0.08368859712470406,0.05297445742824194,0.269631856418644,0.23052075938847236,0.22500956058502197,223,-0.207453664812852,-0.2604281222410939,0.1077319989460972,0.48859576974043,0.4676184898958383,0.5781323313713074,250,0.06700962835246367,-0.040722370593633525,0.2164829589659954,0.5242589606817988,0.6019085105361686,0.7597286701202393,250,0.20447671115223925,-0.012006247813756143,-0.18561247293319152,0.0038575445267750724,0.05122373157970527,0.1471438705921173,250,-0.4191230230065166,-0.23351055007332508,-0.07058349552995473,0.2976270840661087,0.44115662650602405,0.6397698521614075,250,-0.28547294666610024,-0.2148894511361455,0.06949449260402296,0.3551568581909424,0.4117471319541112,0.6875928044319153,250,-0.1593737201812223,-0.22886821278524527,0.07667936259749446,0.3956774808316527,0.43464849037584596,0.602790355682373,250,-0.001724816719305733,-0.07840417931680019
