job_id,pair_id,concept,label,side,sample_index,seed,duration,steps,guidance_scale,prompt,wav_path,status,error,sample_rate,duration_seconds,rms_dbfs,peak_dbfs,clip_fraction,silence_fraction,spectral_centroid_mean_hz,spectral_centroid_median_hz,spectral_centroid_std_hz,rolloff_85_mean_hz,rolloff_85_median_hz,rolloff_95_mean_hz,rolloff_95_median_hz,low_band_energy,high_band_energy,total_energy,high_to_low_ratio,high_to_low_db,high_to_total_ratio,onset_strength_mean,onset_strength_median,onset_strength_max,onset_strength_p95,onset_count,onset_rate_per_second,mean_inter_onset_interval_ms,median_inter_onset_interval_ms,attack_time_ms_first,attack_time_ms_median,attack_time_ms_min,attack_time_ms_valid_count,transient_energy_total,non_transient_energy_total,transient_energy_fraction,transient_energy_per_onset_mean
09-positive-sample-000-seed-309,09,clear_muffled,positive,positive,0,309,3.0,50,4.0,a clear typewriter carriage bell dings once,/outputs/clear-muffled-v1/09/positive/09-positive-sample-000-seed-309.wav,ok,,44100,3.0,-19.624891556141897,-0.0033140360876004428,7.558579000033205e-06,0.001179138314910233,3843.59228515625,3910.00732421875,446.62744140625,6888.54638671875,6933.69140625,8113.19482421875,8182.6171875,933250.125,807535.1875,2219004.0,0.8652934147745225,-0.6283660142534585,0.36391786022017086,0.7815712094306946,0.48735976219177246,3.419344663619995,2.340106725692749,34,11.333333333333334,87.42664742664742,92.87981859410431,258.32199546485265,105.94104308390023,0.0,34,1438.971923828125,3.378173828125,0.9976578683402771,75.98165781357709
09-negative-sample-000-seed-309,09,clear_muffled,negative,negative,0,309,3.0,50,4.0,a muffled typewriter carriage bell dings behind a closed door,/outputs/clear-muffled-v1/09/negative/09-negative-sample-000-seed-309.wav,ok,,44100,3.0,-15.470377726135231,0.0,0.0009297052165493369,0.0027815571520477533,3275.096435546875,3502.11083984375,1062.2947998046875,6356.70166015625,6869.091796875,7874.75,8053.41796875,2246871.5,2487897.5,5791871.0,1.1072718221758566,0.4425424814141404,0.4295498812041912,0.7635900378227234,0.4920797348022461,8.224651336669922,2.545539140701294,22,7.333333333333333,137.66115970197603,87.07482993197279,258.32199546485265,31.92743764172336,0.0,22,3720.23828125,34.001953125,0.9909430534536209,313.0049018534747
10-positive-sample-000-seed-310,10,clear_muffled,positive,positive,0,310,3.0,50,4.0,clear ice cubes clink sharply in a glass,/outputs/clear-muffled-v1/10/positive/10-positive-sample-000-seed-310.wav,ok,,44100,3.0,-36.83388457777448,-8.282995089840664,0.0,0.01057445164769888,2119.06103515625,1972.1890869140625,491.22967529296875,4437.751953125,4435.83984375,6366.01318359375,6352.294921875,22906.296875,12250.365234375,42209.24609375,0.5348033905796918,-2.7180584803424384,0.2902294252582951,0.6463608741760254,0.4599737226963043,10.190475463867188,1.6626403331756592,16,5.333333333333333,176.47165532879816,168.34467120181407,0.0,2.9024943310657596,0.0,16,24.84186553955078,2.584697723388672,0.9057593290632486,2.399235799908638
10-negative-sample-000-seed-310,10,clear_muffled,negative,negative,0,310,3.0,50,4.0,muffled ice cubes clink softly inside a covered cup,/outputs/clear-muffled-v1/10/negative/10-negative-sample-000-seed-310.wav,ok,,44100,3.0,-41.80799043832988,-15.920715505142491,0.0,0.013900226913392544,2374.876953125,2332.763916015625,265.8267822265625,4925.86572265625,4952.63671875,6637.630859375,6632.2265625,10081.4697265625,547.0648803710938,13475.7626953125,0.05426439747467531,-12.654850148206332,0.04059620911559896,0.5616544485092163,0.4935324192047119,5.265983581542969,0.9910771250724792,11,3.6666666666666665,263.54648526077096,185.75963718820861,17.414965986394556,0.0,0.0,11,6.380925178527832,2.3439817428588867,0.7313459313688198,0.6735173463821411
11-positive-sample-000-seed-311,11,clear_muffled,positive,positive,0,311,3.0,50,4.0,a clear phone notification chime rings once nearby,/outputs/clear-muffled-v1/11/positive/11-positive-sample-000-seed-311.wav,ok,,44100,3.0,-20.78375596490622,-4.136430047213304,0.0,0.0050642481073737144,2256.811767578125,2263.866455078125,530.9306640625,3504.17578125,3402.24609375,3976.159912109375,4026.708984375,115227.578125,206064.53125,1699811.0,1.7883264979019102,2.5244681160328315,0.12122790783798905,0.5856672525405884,0.419752299785614,5.290519714355469,1.5764714479446411,19,6.333333333333333,108.35978835978837,78.36734693877551,66.75736961451247,5.804988662131519,0.0,19,1088.3201904296875,16.2269287109375,0.9853089755704015,92.68250374731265
11-negative-sample-000-seed-311,11,clear_muffled,negative,negative,0,311,3.0,50,4.0,a muffled phone notification chime rings once inside a backpack,/outputs/clear-muffled-v1/11/negative/11-negative-sample-000-seed-311.wav,ok,,44100,3.0,-37.428464285315094,-18.990862257841194,0.0,0.00971277430653572,1424.109375,1427.5589599609375,161.60446166992188,2627.134033203125,2691.650390625,3506.836181640625,3402.24609375,35309.13671875,19.81682014465332,37311.265625,0.000561237741452062,-32.5085313173983,0.0005311216280847701,0.43628159165382385,0.4119831621646881,2.2527215480804443,0.6860021352767944,24,8.0,124.4286700187321,116.09977324263039,116.09977324263039,30.476190476190474,0.0,24,21.203453063964844,2.713916778564453,0.8865294638819929,1.3027719526241224
12-positive-sample-000-seed-312,12,clear_muffled,positive,positive,0,312,3.0,50,4.0,clear scissors snip once close to the microphone,/outputs/clear-muffled-v1/12/positive/12-positive-sample-000-seed-312.wav,ok,,44100,3.0,-36.47424986143576,-8.835364709668692,0.0,0.019274376332759857,3707.2275390625,3678.141845703125,1108.703125,6440.00732421875,6718.359375,7664.7392578125,7838.0859375,2788.908203125,37602.3515625,45802.7421875,13.48282152864199,11.297807858265067,0.8209628892647837,0.7832067608833313,0.46989500522613525,4.553638458251953,2.6835997104644775,28,9.333333333333334,107.71478961955152,98.68480725623583,14.512471655328799,30.476190476190474,0.0,28,29.632123947143555,0.16228675842285156,0.9945531140042809,1.7892519890197687
12-negative-sample-000-seed-312,12,clear_muffled,negative,negative,0,312,3.0,50,4.0,muffled scissors snip once under a folded towel,/outputs/clear-muffled-v1/12/negative/12-negative-sample-000-seed-312.wav,ok,,44100,3.0,-42.124852039623875,-12.434872837900087,0.0,0.014361300505697727,2903.155517578125,2549.834716796875,983.9014892578125,5906.0830078125,5835.498046875,7417.814453125,7299.755859375,5805.52001953125,5856.302734375,12534.931640625,1.0087473154296092,0.03782391947565827,0.4671986176131233,0.682682991027832,0.4890412390232086,3.934523344039917,1.9328138828277588,29,9.666666666666666,103.86783284742468,107.3922902494331,171.24716553287982,37.73242630385488,0.0,29,7.933338165283203,0.17766761779785156,0.9780954887039468,0.407827228307724
13-positive-sample-000-seed-313,13,clear_muffled,positive,positive,0,313,3.0,50,4.0,a clear zipper zips closed quickly,/outputs/clear-muffled-v1/13/positive/13-positive-sample-000-seed-313.wav,ok,,44100,3.0,-38.51980283496359,0.0,2.2675736545352265e-05,0.026235828176140785,2576.02880859375,2569.408935546875,255.80630493164062,4949.22802734375,4931.103515625,6700.650390625,6696.826171875,17066.103515625,3103.5087890625,28619.546875,0.18185221871067753,-7.402813959129477,0.10844017910617251,0.6711705327033997,0.4924249053001404,16.799060821533203,1.3989819288253784,6,2.0,528.2539682539682,626.9387755102041,101.58730158730158,0.0,0.0,6,16.923187255859375,1.6796684265136719,0.9097091083652696,4.898816739519437
13-negative-sample-000-seed-313,13,clear_muffled,negative,negative,0,313,3.0,50,4.0,a muffled zipper zips closed under thick fabric,/outputs/clear-muffled-v1/13/negative/13-negative-sample-000-seed-313.wav,ok,,44100,3.0,-32.9925022753714,-2.5201835947651436,0.0,0.051723357290029526,3291.25927734375,3064.858642578125,1478.207275390625,5961.28857421875,5447.900390625,7535.3740234375,6890.625,40252.76171875,23706.78515625,102120.0078125,0.5889480409292569,-2.29923018511854,0.2321463312045318,0.6792771220207214,0.4687911570072174,6.340677738189697,1.8632395267486572,36,12.0,79.61127308066085,69.65986394557822,0.0,89.97732426303854,0.0,36,66.19050598144531,0.23114013671875,0.9965201082745292,3.924739350875219
14-positive-sample-000-seed-314,14,clear_muffled,positive,positive,0,314,3.0,50,4.0,clear finger snaps sound twice in a dry room,/outputs/clear-muffled-v1/14/positive/14-positive-sample-000-seed-314.wav,ok,,44100,3.0,-31.956455440216924,0.0,3.779289545491338e-05,0.2640891969203949,3162.0908203125,2515.934326171875,2163.396728515625,6122.49658203125,5167.96875,8229.1748046875,6761.42578125,22168.439453125,51371.34375,129548.765625,2.317318900981926,3.649858039266027,0.39654058841982887,0.4396708309650421,0.3424329459667206,30.504545211791992,0.7886759042739868,2,0.6666666666666666,63.85487528344672,63.85487528344672,0.0,0.0,0.0,2,81.26221466064453,3.0546112060546875,0.963772222511271,52.759432792663574
14-negative-sample-000-seed-314,14,clear_muffled,negative,negative,0,314,3.0,50,4.0,muffled finger snaps sound twice behind a pillow,/outputs/clear-muffled-v1/14/negative/14-negative-sample-000-seed-314.wav,ok,,44100,3.0,-47.19709575673099,-25.029180045568108,0.0,0.020665155723690987,2222.6875,2233.74365234375,126.82920837402344,4522.22216796875,4543.505859375,6360.6083984375,6373.828125,3139.21875,135.39785766601562,3970.402099609375,0.04313106809330048,-13.652097868973376,0.0341017998351695,0.5275963544845581,0.5109590291976929,1.855181336402893,0.7522623538970947,35,11.666666666666666,86.39189008936908,75.46485260770976,182.85714285714286,66.75736961451247,0.0,35,2.3644325733184814,0.15817832946777344,0.9372957877518632,0.12105188497475215
15-positive-sample-000-seed-315,15,clear_muffled,positive,positive,0,315,3.0,50,4.0,a clear triangle instrument is struck once,/outputs/clear-muffled-v1/15/positive/15-positive-sample-000-seed-315.wav,ok,,44100,3.0,-41.60339632934763,-17.663903165500084,0.0,0.029984882101416588,2247.7529296875,2219.45947265625,222.29002380371094,4399.25830078125,4478.90625,6475.0087890625,6610.693359375,9253.5908203125,980.7479248046875,14838.30859375,0.10598565938876979,-9.74752893882918,0.0660956684252938,0.4623083770275116,0.4280780851840973,1.4331557750701904,0.7949845790863037,37,12.333333333333334,82.23733938019652,75.46485260770976,0.0,5.804988662131519,0.0,37,8.258962631225586,0.8868064880371094,0.903036423019981,0.2735593491989012
15-negative-sample-000-seed-315,15,clear_muffled,negative,negative,0,315,3.0,50,4.0,a muffled triangle instrument is struck once with a cloth cover,/outputs/clear-muffled-v1/15/negative/15-negative-sample-000-seed-315.wav,ok,,44100,3.0,-41.25999748245633,-21.028154590418143,0.0,0.017528343945741653,1731.558349609375,1737.22119140625,248.52137756347656,2983.055419921875,2928.515625,5390.201171875,5512.5,14731.4755859375,48.19377899169922,15568.751953125,0.003271483478389935,-24.852552686293205,0.0030955454320810627,0.47411102056503296,0.46449875831604004,1.3686269521713257,0.6653508543968201,35,11.666666666666666,87.2455648926237,72.56235827664399,29.024943310657598,5.804988662131519,0.0,35,9.275630950927734,0.6226577758789062,0.9370944015612902,0.47064659134484826
16-positive-sample-000-seed-316,16,clear_muffled,positive,positive,0,316,3.0,50,4.0,clear glass marbles click across a tile floor,/outputs/clear-muffled-v1/16/positive/16-positive-sample-000-seed-316.wav,ok,,44100,3.0,-35.567357004407356,-3.3460180115111067,0.0,0.01274376455694437,2759.83251953125,2642.035400390625,812.7743530273438,5170.5458984375,5318.701171875,6707.71826171875,6718.359375,8562.43359375,29178.505859375,56522.97265625,3.4077351421064854,5.324658329281143,0.5162238376390241,0.778579592704773,0.41454049944877625,10.080192565917969,2.86859130859375,27,9.0,112.7507413221699,98.68480725623583,119.00226757369614,63.85487528344672,0.0,27,35.503936767578125,1.2094230651855469,0.9670576849764038,2.06571454472012
16-negative-sample-000-seed-316,16,clear_muffled,negative,negative,0,316,3.0,50,4.0,muffled glass marbles click under a thick rug,/outputs/clear-muffled-v1/16/negative/16-negative-sample-000-seed-316.wav,ok,,44100,3.0,-42.18190949577688,-11.169311344339155,0.0,0.015812547877430916,2333.412353515625,2250.0302734375,543.755126953125,4883.630859375,4758.837890625,6622.58203125,6503.02734375,7856.74755859375,2009.422119140625,12370.2587890625,0.25575750069030906,-5.921716207217878,0.16243978023461483,0.8799734711647034,0.397011399269104,8.153008460998535,3.625676155090332,38,12.666666666666666,79.23025065882209,69.65986394557822,98.68480725623583,100.1360544217687,0.0,38,7.9290571212768555,0.07608222961425781,0.9904958269582417,0.44363774849396004
17-positive-sample-000-seed-317,17,clear_muffled,positive,positive,0,317,3.0,50,4.0,a clear microwave beep sounds once nearby,/outputs/clear-muffled-v1/17/positive/17-positive-sample-000-seed-317.wav,ok,,44100,3.0,-18.86008035636567,-1.4221684091417623,0.0,0.010332577861845493,2380.169921875,2254.5458984375,413.92694091796875,4609.9345703125,4651.171875,6316.12890625,6524.560546875,9032.0029296875,559382.5625,2642094.25,61.93339028504436,17.919248542996794,0.2117193822665486,0.5109723210334778,0.4890460669994354,2.822584867477417,0.7306725382804871,18,6.0,158.10057356275843,145.12471655328798,81.26984126984127,75.46485260770976,0.0,18,1645.34423828125,74.7481689453125,0.9565440969152147,108.81397361142768
17-negative-sample-000-seed-317,17,clear_muffled,negative,negative,0,317,3.0,50,4.0,a muffled microwave beep sounds once from another room,/outputs/clear-muffled-v1/17/negative/17-negative-sample-000-seed-317.wav,ok,,44100,3.0,-18.527778280726174,-0.46007719666450664,0.0,0.006923658307641745,2072.278564453125,1993.9219970703125,277.656005859375,4341.22705078125,4414.306640625,6304.40625,6503.02734375,55231.82421875,2152.015625,2852214.5,0.03896332694855003,-14.093439672526483,0.0007545069366276624,0.5019460916519165,0.47246068716049194,4.0596699714660645,0.6900056600570679,4,1.3333333333333333,845.5933484504914,121.9047619047619,89.97732426303854,30.476190476190474,0.0,4,1843.036865234375,13.835205078125,0.9925491877984913,526.374499052763
18-positive-sample-000-seed-318,18,clear_muffled,positive,positive,0,318,3.0,50,4.0,clear metal wind chimes ring briefly,/outputs/clear-muffled-v1/18/positive/18-positive-sample-000-seed-318.wav,ok,,44100,3.0,-12.452327918173163,0.0,6.046863200026564e-05,0.0003552531998138875,2464.807373046875,2436.695556640625,421.2533874511719,4433.51220703125,4371.240234375,6660.24462890625,6416.89453125,8345044.0,422325.125,11576920.0,0.050607896734876416,-12.957817116028526,0.03647992082522813,0.5354681611061096,0.4352990984916687,2.8949294090270996,1.416846752166748,20,6.666666666666667,155.51259100131279,139.31972789115645,296.05442176870747,17.414965986394556,0.0,20,6274.92578125,1246.96484375,0.8342218857044336,365.17574043273925
18-negative-sample-000-seed-318,18,clear_muffled,negative,negative,0,318,3.0,50,4.0,muffled metal wind chimes ring behind a heavy curtain,/outputs/clear-muffled-v1/18/negative/18-negative-sample-000-seed-318.wav,ok,,44100,3.0,-15.895573648582875,-0.00026507636037961915,7.558579000033205e-06,0.0005668934318237007,1114.412353515625,1074.094482421875,284.3012390136719,1786.9232177734375,1722.65625,3364.0849609375,3057.71484375,5180013.0,3813.31103515625,5265883.0,0.0007361585839951077,-31.330286194461863,0.000724154151384725,0.47330421209335327,0.44041576981544495,1.8618477582931519,0.786404013633728,22,7.333333333333333,134.06759529208506,116.09977324263039,281.5419501133787,33.378684807256235,0.0,22,2574.7412109375,829.35986328125,0.7563645011711086,147.24669179049405
