site,stack,block,r2_am_depth,cv_pearson_am_depth,cv_spearman_am_depth,stability_cos_am_depth,n_am_depth,r2_am_rate,cv_pearson_am_rate,cv_spearman_am_rate,stability_cos_am_rate,n_am_rate,r2_attack,cv_pearson_attack,cv_spearman_attack,stability_cos_attack,n_attack,r2_bandwidth,cv_pearson_bandwidth,cv_spearman_bandwidth,stability_cos_bandwidth,n_bandwidth,r2_brightness,cv_pearson_brightness,cv_spearman_brightness,stability_cos_brightness,n_brightness,r2_contrast,cv_pearson_contrast,cv_spearman_contrast,stability_cos_contrast,n_contrast,r2_crest,cv_pearson_crest,cv_spearman_crest,stability_cos_crest,n_crest,r2_decay,cv_pearson_decay,cv_spearman_decay,stability_cos_decay,n_decay,r2_density,cv_pearson_density,cv_spearman_density,stability_cos_density,n_density,r2_f0,cv_pearson_f0,cv_spearman_f0,stability_cos_f0,n_f0,r2_flatness,cv_pearson_flatness,cv_spearman_flatness,stability_cos_flatness,n_flatness,r2_hnr,cv_pearson_hnr,cv_spearman_hnr,stability_cos_hnr,n_hnr,r2_loudness,cv_pearson_loudness,cv_spearman_loudness,stability_cos_loudness,n_loudness,r2_rolloff,cv_pearson_rolloff,cv_spearman_rolloff,stability_cos_rolloff,n_rolloff,r2_tail,cv_pearson_tail,cv_spearman_tail,stability_cos_tail,n_tail,r2_tilt,cv_pearson_tilt,cv_spearman_tilt,stability_cos_tilt,n_tilt,r2_voiced,cv_pearson_voiced,cv_spearman_voiced,stability_cos_voiced,n_voiced,r2_zcr,cv_pearson_zcr,cv_spearman_zcr,stability_cos_zcr,n_zcr
transformer.single_transformer_blocks.4,single,4,-3.0338060965315465,0.2858942437629678,0.30659088945423124,0.16420692205429077,250,-3.5511661800393597,0.16017426556290235,0.15032726923630776,0.026048490777611732,250,-1.7664073701382947,0.23818027117544038,0.26441395862333794,0.0988999679684639,250,-0.40681957007611913,0.5478557221612552,0.5685506648106369,0.12626852095127106,250,0.2104086434398146,0.7119566691862605,0.723816637066193,0.20150670409202576,250,-0.3883300490053698,0.6066284035517011,0.6247123313973023,0.16741125285625458,250,-1.3133315396448744,0.2974900455902011,0.3279255028080449,0.060861364006996155,250,-1.9917689322149381,0.021401038356781636,0.07674708395334325,0.03486787527799606,250,-1.254100410951762,0.2558350618532444,0.252246339941439,0.04146289825439453,250,-1.392153074859678,0.20490117160902216,0.14339387433557835,0.057945773005485535,223,-2.80820814270089,0.4672083624026439,0.4266926510824173,0.12869106233119965,250,-0.988044025846085,0.4041860175746168,0.43078615657850516,0.0656539648771286,250,-5.531755231871175,0.30133428291488673,0.3278141410262564,0.04943039268255234,250,0.22131309790042514,0.6864696471786432,0.7063159410550568,0.18357756733894348,250,-3.1948486804045166,-0.0674899183377611,-0.035664570633130124,0.011972514912486076,250,-0.3366035110206015,0.5214847915371353,0.5717202515240243,0.05820697918534279,250,-0.7032784580618137,0.49685041299517624,0.4855907454519272,0.09890943765640259,250,-0.812398053758708,0.5380090665125487,0.4504948879182067,0.06242602691054344,250
transformer.single_transformer_blocks.5,single,5,-3.853626284923544,0.21710555292014433,0.25295060720971535,0.16888393461704254,250,-4.513044812263649,0.11535853233532319,0.12449517592281474,0.01562430988997221,250,-2.777265194698563,0.12407450116022052,0.11650247203955263,0.11965063214302063,250,-0.8585898834600144,0.5505488717315785,0.5857833245331926,0.14946244657039642,250,0.022325278430332184,0.6845813985435374,0.6979975999615993,0.18846495449543,250,-0.3018201573934777,0.6282292883460996,0.6303871741947871,0.16685043275356293,250,-1.6677867010688814,0.3474589414540276,0.37539250228003646,0.09274779260158539,250,-1.8377317800802828,0.09849028438373528,0.13007632122113952,0.06270600855350494,250,-1.7673853715802756,0.17645697705738464,0.17262496999951998,0.09090430289506912,250,-1.8719869636935538,0.18653615878603283,0.1383295531277594,0.04931318387389183,223,-4.504150147869991,0.423424977753231,0.45943992703883263,0.12804579734802246,250,-1.0358785475006695,0.4065983085465333,0.4683765180242884,0.09350761771202087,250,-7.724591629126368,0.2735195699973753,0.29644083905342483,0.04521751403808594,250,-0.10559406459762088,0.6591836622866446,0.6840144002304036,0.202399343252182,250,-2.8561695038059405,-0.025948913617825472,-0.006708971343541495,0.022182144224643707,250,-0.19882134003892676,0.5561444818603829,0.5864292228675658,0.04529619961977005,250,-0.7640349771181913,0.5169755845665489,0.5215575289204627,0.075236476957798,250,-0.8556993641831573,0.5297096480100005,0.45338722219555505,0.0362703800201416,250
transformer.single_transformer_blocks.6,single,6,-3.7182309539176863,0.28122831488714184,0.2969170066721067,0.1342068314552307,250,-3.4912401046053403,0.13108041242638427,0.13228742859885756,0.0056389085948467255,250,-2.798571425900012,0.1706769377274245,0.17722920366725867,0.10837472975254059,250,-0.7126961472964781,0.5408643314158517,0.5873546776748427,0.13716261088848114,250,0.0602798274664712,0.6986327435339232,0.7112957327317236,0.1998290866613388,250,-0.234192216271011,0.6605144348944774,0.6677663322613162,0.13220392167568207,250,-2.5252881759957235,0.23687202898900322,0.26718033888542214,0.03806152939796448,250,-2.181100422558516,0.08228777779257242,0.13734786156578505,0.04537445306777954,250,-1.505490491666609,0.25887112353281805,0.23195699131186095,0.03259359672665596,250,-2.253396321777106,0.18333486005592659,0.1039906418269647,0.008228310383856297,223,-4.259427261962745,0.4599468932338496,0.47093937503000044,0.12482018768787384,250,-1.2734743801397421,0.410704253767869,0.46972284356549704,0.034798022359609604,250,-6.1536294691730244,0.23651540118236788,0.2526449383190131,0.05720058083534241,250,-0.1264866135767544,0.6447020301954175,0.6605132242115873,0.18597334623336792,250,-2.6843488035788936,0.010767717152689205,0.03268007488119809,0.006117353215813637,250,-0.13974970739489337,0.5471116407703343,0.572535112561801,0.03638162091374397,250,-1.0036195003726576,0.4916900960610301,0.4835516728267652,0.0676039308309555,250,-0.6083378064583865,0.5765898683946331,0.47689147026352413,0.059952832758426666,250
transformer.single_transformer_blocks.7,single,7,-3.7272257379152123,0.3241382466805675,0.37432189315029035,0.13094082474708557,250,-5.180658780693183,0.007201780635848439,0.029879902078433253,0.02597822993993759,250,-1.9890429537291687,0.2121979449700728,0.21791081457303318,0.08847953379154205,250,-1.1510717792666878,0.4856880866241236,0.51032842125474,0.16006594896316528,250,0.07399624184139228,0.6751455899751274,0.6851318581097297,0.16074813902378082,250,-0.49800157241798015,0.598075716989109,0.5995868093889501,0.14436690509319305,250,-2.295068580429338,0.28125804551915745,0.2966343781500504,0.0640605017542839,250,-1.8530514656272867,0.11642918678914714,0.1595833533336533,0.08682149648666382,250,-1.3945613664529506,0.2698283121700304,0.2660521288340613,0.06322537362575531,250,-2.333962425842052,0.17064767694423574,0.11690682514673545,0.017050057649612427,223,-5.850550578377292,0.39296610542440297,0.40266845869533907,0.12316955626010895,250,-1.1194332641939955,0.4345034620131984,0.48320453127250024,0.08293627947568893,250,-4.210689391977631,0.30739522721414125,0.3398435174962799,0.06499436497688293,250,-0.3340736303414195,0.5752286626791395,0.5996359621753947,0.19677682220935822,250,-1.8972536814147642,0.10044851169931836,0.13708596937551,0.06025605648756027,250,-0.2534987027087763,0.5233525873860386,0.573656410502568,0.04358263313770294,250,-0.8944751591729444,0.49182606649177896,0.47207833725339593,0.05518098175525665,250,-0.7162681692835857,0.5636816813437657,0.4499695675130802,0.05832873284816742,250
transformer.single_transformer_blocks.8,single,8,-3.723795693634449,0.30694201615732636,0.3568127490039841,0.1621297299861908,250,-7.787332027724721,-0.006960280105325872,0.016657802524840396,0.002674248069524765,250,-2.4021080234665346,0.20512604151608366,0.23693831901310422,0.0636359453201294,250,-0.8196923444760025,0.5184781378940945,0.5546342821485144,0.15532808005809784,250,0.0030183704782850594,0.6606693541884098,0.6679230067681082,0.15771229565143585,250,-0.5829885746406209,0.5791442131691579,0.6046280420486727,0.14166992902755737,250,-2.0186632032891576,0.32653170543889826,0.3228458695339125,0.060427743941545486,250,-2.5128071307588247,0.12997862139661956,0.1719406710507368,0.043448951095342636,250,-1.9565415260986463,0.21173424102915292,0.23911793788700617,0.031697969883680344,250,-2.531909013212001,0.1544643222087751,0.12933497238429972,0.02594413235783577,223,-3.791977932297595,0.4104454368177724,0.4333551576825229,0.1264084279537201,250,-1.549054793597295,0.3950355000810543,0.3960389766236259,0.1077890694141388,250,-6.137592632353055,0.24041652680010325,0.29046032736523786,0.0211913101375103,250,-0.12181901749583582,0.6188062690593462,0.6497794844717515,0.18297520279884338,250,-1.8574879779908648,0.08636492361392097,0.08946383142130274,0.03513084724545479,250,-0.5149628756100096,0.47948511043854164,0.5424290308644938,0.037970416247844696,250,-0.8841236084460953,0.47150611979141577,0.4601979551672826,0.02852734923362732,250,-0.9590899292547487,0.5041597950612717,0.3872206595305524,0.05733388662338257,250
transformer.single_transformer_blocks.9,single,9,-5.040067618195163,0.263955097684566,0.3102535400566409,0.15712091326713562,250,-8.45743721276187,0.010108080848584767,0.08483041328661259,0.00937936082482338,250,-2.799986404371995,0.1670684402495342,0.18202467239475828,0.04521574452519417,250,-1.26745886733523,0.4650854140784098,0.5228170690731051,0.20573009550571442,250,-0.24718625013558357,0.6168878905576981,0.6268581577305236,0.13656428456306458,250,-0.8281828733980788,0.5375283076221122,0.5766155618489895,0.1931111216545105,250,-2.6810346884394924,0.2734229335703136,0.300121153938463,0.0635872632265091,250,-2.73773673930745,0.09079999224778887,0.1049930398886382,0.05164363607764244,250,-2.3107555140049425,0.18858975804650133,0.21298631978111648,0.017127692699432373,250,-3.0251624031992903,0.10135853543926883,0.09044682895579756,0.05917114391922951,223,-4.92201844080847,0.4057738847930353,0.44071732347717557,0.14955659210681915,250,-1.9985676946344917,0.3286944027431115,0.3588287812605001,0.05319269746541977,250,-7.828620672062303,0.18877694558219896,0.2603895742331877,0.06805620342493057,250,-0.28542876708631043,0.5819689957943948,0.6161036816589065,0.21457311511039734,250,-2.9310845659644507,0.0761511624675267,0.08894849517592279,0.05400160700082779,250,-0.8873281439379177,0.4457083967386828,0.5098199971199538,0.050519511103630066,250,-1.3579054254572323,0.38308047336149126,0.36603350453607253,0.03314676880836487,250,-2.1060955763121445,0.44990809356723366,0.38476071617145874,0.07391548156738281,250
transformer.single_transformer_blocks.10,single,10,-5.268719869555848,0.24368141591312698,0.3001802908846541,0.14432021975517273,250,-7.403843075616569,-0.024543795690995303,0.04665098641578265,0.04794486239552498,250,-3.7401205149282903,0.13250619067685201,0.17965458647338353,0.04200933501124382,250,-1.4068698127368964,0.45524461380172865,0.4974857197715163,0.16697795689105988,250,-0.23996406090580535,0.6327985255062873,0.6454463591417462,0.18234872817993164,250,-0.6013078700145307,0.5866669405003628,0.6259004464071425,0.19183620810508728,250,-2.422005853123425,0.28455631978325735,0.3041701147218355,0.03132634609937668,250,-2.6967275473823658,0.1593560091062007,0.18889684634954157,0.029911905527114868,250,-2.1104306075869346,0.17756419382050725,0.16498555176882826,0.010777763091027737,250,-3.8337035518711944,0.07878634359100543,0.09288809148674618,0.05590920150279999,223,-5.154302682367827,0.4414411895656439,0.4429030864493832,0.125209242105484,250,-1.8103580754810085,0.34918041811784395,0.39656967311476976,0.07247298955917358,250,-8.029326540034022,0.1873885886792742,0.2708099649594393,0.049643781036138535,250,-0.3493951538535943,0.5735086355160783,0.6083191091057456,0.20529255270957947,250,-2.805977966507084,0.037244076510564474,0.049476503624057984,0.04281958192586899,250,-0.550617092839204,0.49708578474140513,0.5444074305188882,0.045262448489665985,250,-1.5597020675168658,0.37942232730351955,0.3397098833581337,0.04415086656808853,250,-1.6604386608812054,0.48822694177857556,0.43108260932174913,0.058645326644182205,250
transformer.single_transformer_blocks.11,single,11,-4.802031497673174,0.23722949629052,0.2743213171410742,0.15332350134849548,250,-5.544309135602302,0.06862580267799133,0.14957999327989246,0.01408445741981268,250,-3.2705463366516825,0.19400160077179815,0.226730667690683,0.0455317348241806,250,-1.2288209284952234,0.49430105070293595,0.5142775404406471,0.21522225439548492,250,-0.2469509253561264,0.66601181404457,0.6891163058608937,0.1676023006439209,250,-0.4009276829220306,0.6208075767890219,0.6457274516392261,0.23183026909828186,250,-2.193390121113739,0.30141615173530045,0.3178699179186867,0.04285714402794838,250,-3.4332857860784722,0.16749451110540256,0.23173196371141935,0.03983888030052185,250,-2.448825625027935,0.13079306640269944,0.123535160562569,0.01667027734220028,250,-2.443255356103542,0.1858463704697948,0.16915806742039924,0.09441053122282028,223,-6.088209131889359,0.4392995206459471,0.4695477367637882,0.1299140602350235,250,-1.7018181226651112,0.357740153748133,0.3655696251140018,0.10103938728570938,250,-6.280061127785784,0.2499537090671942,0.3202545960735372,0.08855617046356201,250,-0.28152680703725486,0.6139156130666077,0.6566393702299236,0.23351262509822845,250,-3.2723142981230438,0.005878089125225894,0.04157519320309125,0.022003650665283203,250,-0.6055644329710214,0.5296753611091977,0.5870674410790572,0.043377406895160675,250,-1.5524729923197178,0.34673095423387723,0.31948197571161135,0.050247810781002045,250,-1.6351523841387317,0.532885062412782,0.4565760092161475,0.08641481399536133,250
transformer.single_transformer_blocks.12,single,12,-5.207238992375929,0.2064145381659356,0.27100964815437045,0.14064642786979675,250,-6.192451348892045,0.078440585964347,0.161289108625738,0.0025837053544819355,250,-3.054707341276807,0.16448504451807303,0.1934511592185475,0.04452100396156311,250,-0.8819399641792749,0.491584392336868,0.5215552248835982,0.20490649342536926,250,-0.22081617962187677,0.6382284269014034,0.6509007824125186,0.13606299459934235,250,-0.562297387092533,0.5566236502293798,0.5497166994671914,0.20467472076416016,250,-2.3834924387123144,0.2561547485485692,0.2549121105937695,0.02805486135184765,250,-2.6732442204574918,0.1314010395983499,0.1738246051936831,0.015412318520247936,250,-2.2525110414876943,0.1608415466126754,0.1779396150338405,0.05116397887468338,250,-3.0171405145088572,0.1738268930185813,0.1492351576432294,0.06274992972612381,223,-4.727834899058168,0.4345626911922019,0.4785964575433206,0.09296353906393051,250,-1.7902280568459137,0.36297228971288636,0.38346815149042385,0.06412357091903687,250,-5.792932035482526,0.23855578217043635,0.28800883214131423,0.07028228044509888,250,-0.18165421542754523,0.6040375302522284,0.6389251668026688,0.22023479640483856,250,-3.4302939901576224,-0.009604728476606409,-0.003980991695867134,0.0023266985081136227,250,-0.7711761413548881,0.5095395635616488,0.5763605817693082,0.044486336410045624,250,-1.4664320172967238,0.37041362968630775,0.3558442855085681,0.03458361327648163,250,-1.556882066160726,0.49793167992370707,0.40196956751308016,0.07017745822668076,250
transformer.single_transformer_blocks.13,single,13,-3.735170645832077,0.19255353965567415,0.22688964623433977,0.1488913893699646,250,-5.262200568272059,0.08211690486313092,0.17036163778620458,0.002210775390267372,250,-3.4719424561776764,0.11501947064129407,0.11372610761772187,0.040897734463214874,250,-1.226132253899365,0.46720184082232274,0.4715000240003839,0.19135864078998566,250,-0.2775212508583399,0.625591558412209,0.6597014352229635,0.16552843153476715,250,-0.7941700956939416,0.5663737123449831,0.5929711515384246,0.16781125962734222,250,-1.8054631064105735,0.31663764894034485,0.34004012864205824,0.036618225276470184,250,-2.7550382659278214,0.13546129362833023,0.14425613209811355,0.026767976582050323,250,-2.6529523366315915,0.12384113513826213,0.11077079633274133,0.04176102951169014,250,-3.013412941447083,0.1668959075542534,0.11775304292120435,0.05418954789638519,223,-6.353598863301246,0.4216089372862197,0.41578457255316087,0.10699936002492905,250,-2.064469663626813,0.3358396321100589,0.34477338837421395,0.037028949707746506,250,-5.728308903835644,0.2405745025742548,0.2977372437959007,0.083016037940979,250,-0.2650006383797436,0.5888103811282298,0.6135462007392117,0.2328493297100067,250,-2.8717623468934326,-0.003124159716148809,0.020170690731051696,0.029993893578648567,250,-0.8756453213049458,0.4949886341981179,0.5770402726443622,0.05745580419898033,250,-1.667306722689649,0.36149709650512085,0.35884106945711125,0.04188794270157814,250,-1.7451391631321787,0.4754284903804395,0.4120382086113377,0.0652565136551857,250
transformer.single_transformer_blocks.14,single,14,-3.4040025604921977,0.2288530132034544,0.19807459319349108,0.1300513595342636,250,-4.3708713718931005,0.11454403655237609,0.20065741851869626,0.004682688042521477,250,-3.4541257431280834,0.1273128247860702,0.1489148946383142,0.019113728776574135,250,-2.192516722950706,0.44839681388024966,0.5152475399606393,0.16827791929244995,250,-0.5824017945435997,0.6258604022163765,0.6540857293716699,0.14655575156211853,250,-0.7934634391520858,0.5881490264883443,0.6316213699419191,0.1723477691411972,250,-2.3234121781883923,0.2848778409890593,0.3118410214563433,0.058665864169597626,250,-2.4779974376184093,0.09926604389073376,0.13089195027120434,0.009350361302495003,250,-1.987398375649263,0.14070685861652985,0.1766270820333125,0.021075811237096786,250,-3.0519470728457003,0.1870188501732555,0.15416204962169086,0.005052084103226662,223,-6.558972902285366,0.42186570393942374,0.48264157826525217,0.06806254386901855,250,-2.49852456222631,0.3030988407887815,0.3208375174002784,0.02897055633366108,250,-8.108343851676347,0.23392123189317182,0.30546037536600584,0.060508016496896744,250,-0.7216478065408035,0.5801950519255611,0.6534398310372965,0.20476675033569336,250,-3.1082646131424854,-0.044797769410852145,-0.05175212403398454,0.027466241270303726,250,-1.2364823008800545,0.473159315774213,0.5355261364181827,0.03741908073425293,250,-1.0826671174794227,0.4496867890239443,0.46504334469351505,0.041721079498529434,250,-2.203448315575903,0.4470371198480509,0.3973138770220323,0.07247436046600342,250
transformer.single_transformer_blocks.15,single,15,-3.5598323149408486,0.2202893604317662,0.22156732107713722,0.14150598645210266,250,-5.319377192933374,0.05689501310715338,0.12805491287860604,0.03071269579231739,250,-2.5680761288942775,0.10706720861329787,0.12443450295204722,0.0578901506960392,250,-2.771963383669669,0.4335101465367294,0.5168995343925502,0.14315776526927948,250,-0.5102540177149408,0.629703199328493,0.6636374981999712,0.14528052508831024,250,-0.8148545541680399,0.5912964166496674,0.633765660250564,0.16800430417060852,250,-2.951697083614645,0.2588288938040221,0.3274700715211443,0.05964658409357071,250,-1.9430869637754902,0.13135788175051533,0.14235837373397975,0.009725619107484818,250,-2.2833074099212682,0.10967144429756523,0.16081447703163249,0.026301879435777664,250,-2.9453878111967926,0.15835017082961955,0.11923338296656681,0.03135943412780762,223,-7.454552801060217,0.38215388950208545,0.4552458119329909,0.07639741897583008,250,-2.1364015539843413,0.3417405109925489,0.37606912110593765,0.07946009188890457,250,-6.9379020182911235,0.23214935404223214,0.32596630346085537,0.06763914227485657,250,-1.1044209154358788,0.5484842085886823,0.6171051696827149,0.18700683116912842,250,-3.5967759536986548,-0.11746579505014176,-0.10226659626554023,0.02368107996881008,250,-0.8627869930289853,0.4903960471863043,0.5084191427062833,0.04815962165594101,250,-1.345001396505819,0.43741531094780595,0.4523442615081841,0.04560277611017227,250,-1.746119385509796,0.472074750236156,0.37199327989247827,0.04147288203239441,250
transformer.single_transformer_blocks.16,single,16,-4.229983942274681,0.19637595004672953,0.1725497047952767,0.12395509332418442,250,-4.002219813261843,0.05615481998314746,0.12505966495463927,0.04788673669099808,250,-2.4053614101533163,0.1150831350396785,0.15568261892190274,0.05797795206308365,250,-2.356558754190107,0.43328639262657487,0.5102408678538856,0.15495848655700684,250,-0.39993889718410014,0.6437283036691418,0.6785983775740411,0.16035588085651398,250,-0.7550451706369794,0.5580037943897043,0.5825768732299716,0.1673400104045868,250,-2.686712265652563,0.2975068387926998,0.33947026352421633,0.06631434708833694,250,-2.2380807802048333,0.1488274085221432,0.16214851437623,0.03231511265039444,250,-2.13864724334058,0.14163592901057517,0.15488695819133105,0.02854955568909645,250,-2.6824412499712342,0.1919562495112315,0.19250480461242792,0.02410646341741085,223,-6.235857712887284,0.38083335734100365,0.44720088321413143,0.06726989150047302,250,-1.8781193768395217,0.38394725131983337,0.4037037392598281,0.08417745679616928,250,-6.913434611765003,0.24547453988861714,0.3131297460759372,0.074210524559021,250,-0.7901740055834894,0.5601029086740037,0.6207294196707147,0.18459045886993408,250,-3.684193642072205,-0.1292818235854528,-0.10648144770316323,0.031958289444446564,250,-1.2718485051601671,0.4736300387651558,0.5265165842653482,0.030243122950196266,250,-1.2534062799308558,0.4258827445948343,0.4567472759564153,0.05720595270395279,250,-1.7714638349424163,0.4902807784797112,0.37752757644122303,0.08826237916946411,250
transformer.single_transformer_blocks.17,single,17,-4.425960039307359,0.1915546222710491,0.16094350309604954,0.11731617152690887,250,-4.49971329419995,0.051910035208890204,0.11236365381846108,0.03194895386695862,250,-2.405107119397629,0.13962313105745217,0.18025133202131233,0.033382635563611984,250,-1.8537107683713134,0.47493227209550104,0.5603782460519368,0.1770951747894287,250,-0.32923199181966856,0.6664614246474281,0.6910025440407045,0.1854514479637146,250,-0.7234029065467651,0.5817859329240307,0.60783602937647,0.17007070779800415,250,-2.2583188155181224,0.3143898174927976,0.34934997359957753,0.07593785226345062,250,-2.2150890554883267,0.17335738976207457,0.19300801612825805,0.009271141141653061,250,-2.184242792495978,0.14098072512522009,0.17395516728267651,0.022748515009880066,250,-2.521976283923813,0.18162472211388317,0.15346841075540624,0.015155594795942307,223,-6.808403582669158,0.4104407600496466,0.46995401526424424,0.06765981763601303,250,-1.9621485255486646,0.3683415826029464,0.3851623865981856,0.06960918754339218,250,-6.220129078000492,0.24755850137079394,0.3183368693899102,0.10240647196769714,250,-0.453477136775588,0.6173819625214145,0.6780108481735706,0.2156604677438736,250,-3.9905087585152126,-0.12261230328342465,-0.1122054432870926,0.04104382544755936,250,-1.039641439549641,0.4789848528350604,0.5398799980799693,0.03931499272584915,250,-1.3580182545691957,0.41885021575605735,0.4289782556520904,0.05281491577625275,250,-1.9871886756812838,0.4780459512185053,0.38343051888830215,0.08381177484989166,250
